time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-01-10 00:01:00,2025-01-10,2025-01-10 00:01:00,-2.043,0,0.05,45.52,0,0.206,101.1,0,3.035,0,2.931,0,312.3,0,14.98,0.0,0,52.96,0,12.58,0,17.49,0,39.317,-76.586,45.0
2025-01-10 00:02:00,2025-01-10,2025-01-10 00:02:00,-2.1,0,0.0,45.43,0,0.177,101.1,0,2.942,0,2.826,0,326.7,0,16.04,0.0,0,52.96,0,12.58,0,17.51,0,39.317,-76.586,45.0
2025-01-10 00:03:00,2025-01-10,2025-01-10 00:03:00,-2.1,0,0.0,45.88,0,0.456,101.1,0,2.787,0,2.702,0,325.6,0,14.1,0.0,0,52.96,0,12.58,0,17.54,0,39.317,-76.586,45.0
2025-01-10 00:04:00,2025-01-10,2025-01-10 00:04:00,-2.117,0,0.037,46.21,0,0.208,101.1,0,2.458,0,2.177,0,317.4,0,27.41,0.0,0,52.96,0,12.58,0,17.62,0,39.317,-76.586,45.0
2025-01-10 00:05:00,2025-01-10,2025-01-10 00:05:00,-2.2,0,0.0,45.46,0,0.296,101.1,0,4.148,0,4.04,0,317.8,0,13.06,0.0,0,52.96,0,12.58,0,17.66,0,39.317,-76.586,45.0
2025-01-10 00:06:00,2025-01-10,2025-01-10 00:06:00,-2.198,0,0.013,46.03,0,0.474,101.1,0,2.593,0,2.51,0,336.2,0,14.48,0.0,0,52.96,0,12.58,0,17.77,0,39.317,-76.586,45.0
2025-01-10 00:07:00,2025-01-10,2025-01-10 00:07:00,-2.2,0,0.0,45.41,0,0.356,101.1,0,3.265,0,3.134,0,323.4,0,16.25,0.0,0,52.96,0,12.58,0,17.84,0,39.317,-76.586,45.0
2025-01-10 00:08:00,2025-01-10,2025-01-10 00:08:00,-2.158,0,0.049,44.75,0,0.124,101.1,0,4.728,0,4.531,0,324.3,0,16.54,0.0,0,52.96,0,12.58,0,17.92,0,39.317,-76.586,45.0
2025-01-10 00:09:00,2025-01-10,2025-01-10 00:09:00,-2.1,0,0.0,45.15,0,0.203,101.1,0,4.335,0,4.253,0,320.1,0,11.13,0.0,0,52.96,0,12.58,0,17.99,0,39.317,-76.586,45.0
2025-01-10 00:10:00,2025-01-10,2025-01-10 00:10:00,-2.047,0,0.05,44.63,0,0.138,101.1,0,5.538,0,5.403,0,324.1,0,12.68,0.0,0,52.96,0,12.58,0,18.02,0,39.317,-76.586,45.0
2025-01-10 00:11:00,2025-01-10,2025-01-10 00:11:00,-2.0,0,0.0,44.78,0,0.575,101.1,0,3.315,0,3.226,0,327.0,0,13.3,0.0,0,52.96,0,12.58,0,17.92,0,39.317,-76.586,45.0
2025-01-10 00:12:00,2025-01-10,2025-01-10 00:12:00,-2.0,0,0.0,44.87,0,0.332,101.1,0,3.462,0,3.375,0,324.4,0,12.8,0.0,0,52.96,0,12.58,0,17.84,0,39.317,-76.586,45.0
2025-01-10 00:13:00,2025-01-10,2025-01-10 00:13:00,-2.0,0,0.0,44.64,0,0.214,101.1,0,5.448,0,5.218,0,323.4,0,16.66,0.0,0,52.96,0,12.58,0,17.69,0,39.317,-76.586,45.0
