time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-06 00:01:00,2025-06-06,2025-06-06 00:01:00,24.9,0,0.0,65.03,0,0.151,101.0,0,2.112,0,1.965,0,141.6,0,21.31,0.0,0,55.77,0,12.59,0,26.81,0,39.317,-76.586,45.0
2025-06-06 00:02:00,2025-06-06,2025-06-06 00:02:00,24.95,0,0.05,65.0,0,0.272,101.0,0,2.165,0,1.775,0,167.9,0,34.38,0.0,0,55.77,0,12.59,0,26.74,0,39.317,-76.586,45.0
2025-06-06 00:03:00,2025-06-06,2025-06-06 00:03:00,25.0,0,0.0,64.55,0,0.223,101.0,0,3.512,0,3.365,0,159.5,0,16.55,0.0,0,55.77,0,12.59,0,26.72,0,39.317,-76.586,45.0
2025-06-06 00:04:00,2025-06-06,2025-06-06 00:04:00,24.93,0,0.044,64.7,0,0.086,101.0,0,1.723,0,1.672,0,156.8,0,13.93,0.0,0,55.77,0,12.59,0,26.68,0,39.317,-76.586,45.0
2025-06-06 00:05:00,2025-06-06,2025-06-06 00:05:00,24.9,0,0.0,64.84,0,0.08,101.0,0,2.862,0,2.827,0,188.6,0,8.96,0.0,0,55.77,0,12.59,0,26.65,0,39.317,-76.586,45.0
2025-06-06 00:06:00,2025-06-06,2025-06-06 00:06:00,24.89,0,0.022,65.04,0,0.161,101.0,0,3.233,0,3.042,0,170.2,0,19.71,0.0,0,55.77,0,12.59,0,26.59,0,39.317,-76.586,45.0
2025-06-06 00:07:00,2025-06-06,2025-06-06 00:07:00,24.8,0,0.013,65.0,0,0.067,101.0,0,2.942,0,2.822,0,179.8,0,16.31,0.0,0,55.77,0,12.59,0,26.56,0,39.317,-76.586,45.0
2025-06-06 00:08:00,2025-06-06,2025-06-06 00:08:00,24.8,0,0.0,65.22,0,0.143,101.0,0,2.898,0,2.726,0,160.6,0,19.77,0.0,0,55.77,0,12.59,0,26.53,0,39.317,-76.586,45.0
2025-06-06 00:09:00,2025-06-06,2025-06-06 00:09:00,24.8,0,0.0,65.28,0,0.114,101.0,0,2.563,0,2.458,0,162.4,0,16.38,0.0,0,55.77,0,12.59,0,26.5,0,39.317,-76.586,45.0
2025-06-06 00:10:00,2025-06-06,2025-06-06 00:10:00,24.8,0,0.0,65.36,0,0.077,101.0,0,1.992,0,1.929,0,161.6,0,14.38,0.0,0,55.77,0,12.59,0,26.47,0,39.317,-76.586,45.0
2025-06-06 00:11:00,2025-06-06,2025-06-06 00:11:00,24.8,0,0.0,65.49,0,0.127,101.0,0,2.518,0,2.323,0,139.8,0,22.55,0.0,0,55.77,0,12.59,0,26.41,0,39.317,-76.586,45.0
2025-06-06 00:12:00,2025-06-06,2025-06-06 00:12:00,24.8,0,0.0,65.49,0,0.063,101.0,0,2.407,0,2.258,0,167.1,0,20.13,0.0,0,55.77,0,12.59,0,26.37,0,39.317,-76.586,45.0
