row_index,var_pair,lag,coef
0,T_T,1,0.4497773291056769
0,T_CO2,0,-0.3207783282440538
0,T_CO2,1,-0.3939302399541741
0,T_aero,0,-0.45106441255589963
0,T_aero,1,-0.2812395642458258
0,H_H,1,-0.053221606826113856
0,CO2_T,0,-0.3207783282440538
0,CO2_CO2,1,0.5654340553041464
0,CO2_aero,0,0.5531620278608257
0,aero_T,0,-0.45106441255589963
0,aero_CO2,0,0.5531620278608257
0,aero_CO2,1,0.6939030557081936
0,aero_aero,1,0.5036267432704551
1,T_T,1,-0.07251913280436997
1,T_H,1,0.028355243429783916
1,T_CO2,0,-0.7146719599351289
1,T_CO2,1,-0.1985576390280726
1,T_aero,0,0.06845132963656299
1,T_aero,1,0.09773448274197308
1,CO2_T,0,-0.7146719599351289
1,CO2_T,1,0.07462560081337619
1,CO2_H,1,-0.06982875207718432
1,CO2_CO2,1,0.20682038069035127
1,CO2_aero,0,-0.24340625930650836
1,CO2_aero,1,-0.21717725684775
1,aero_T,0,0.06845132963656299
1,aero_T,1,0.06697647585680086
1,aero_CO2,0,-0.24340625930650836
1,aero_CO2,1,-0.2361037113049533
1,aero_aero,1,0.6857227706225009
2,T_T,1,-0.01835152279452018
2,T_CO2,0,-0.047657796396201074
2,T_CO2,1,-0.0338109213883472
2,T_aero,0,0.7147382528118091
2,T_aero,1,-0.006929588482192336
2,H_T,1,-0.013572667307002477
2,H_H,1,-0.01976556438881344
2,H_CO2,0,0.008802885469358016
2,H_aero,1,-0.035168390366802485
2,CO2_T,0,-0.047657796396201074
2,CO2_T,1,-0.004525725095382159
2,CO2_H,0,0.008802885469358016
2,CO2_H,1,0.016445094828319566
2,CO2_CO2,1,0.443124237126414
2,aero_T,0,0.7147382528118091
2,aero_T,1,0.021554762146396667
2,aero_aero,1,-0.0438664419562254
3,T_T,1,-0.026933371116709313
3,T_H,1,0.16131043264148145
3,T_CO2,0,-0.7918913980978705
3,T_CO2,1,0.022215753724406224
3,T_aero,0,-0.7905206582378763
3,T_aero,1,0.06371656983748407
3,H_H,1,0.3082779008932524
3,H_CO2,0,-0.21887659234780074
3,H_aero,0,-0.2343337850812108
3,H_aero,1,0.08349215332593686
3,CO2_T,0,-0.7918913980978705
3,CO2_T,1,-0.031532969159815176
3,CO2_H,0,-0.21887659234780074
3,CO2_H,1,-0.16216704790005843
3,CO2_CO2,1,-0.011213355783061521
3,CO2_aero,0,0.9000661948822156
3,CO2_aero,1,-0.027531132973934794
3,aero_T,0,-0.7905206582378763
3,aero_T,1,-0.01195795756567441
3,aero_H,0,-0.2343337850812108
3,aero_H,1,-0.15064150867087805
3,aero_CO2,0,0.9000661948822156
3,aero_CO2,1,-0.013553762391572195
3,aero_aero,1,-0.045829378279399216
4,T_P,1,-0.016449870128381887
4,T_T,1,-0.04749926587450619
4,T_H,0,0.36644454224082973
4,H_P,1,-0.023898545404050436
4,H_T,0,0.36644454224082973
4,CO2_CO2,1,0.5024594746959173
4,CO2_aero,1,0.39048748912687525
5,CO2_CO2,1,-0.0559777615340482
5,CO2_aero,0,-0.6530929506646884
5,CO2_aero,1,-0.03225719361632476
5,aero_CO2,0,-0.6530929506646884
5,aero_CO2,1,0.021460998635307264
5,aero_aero,1,-0.0438664419562254
6,P_H,1,0.05082387180853109
6,P_aero,1,0.09180241444956883
6,T_T,1,-0.042885473175406745
6,T_CO2,0,-0.718694358985454
6,T_CO2,1,-0.22711398084081102
6,H_H,1,0.45324306873916864
6,CO2_T,0,-0.718694358985454
6,CO2_T,1,0.1144436212423678
6,CO2_CO2,1,0.19562344710673008
6,aero_H,1,0.039257696621046105
6,aero_aero,1,-0.04440070983052916
7,H_H,1,0.6446410518878893
7,H_aero,0,0.07233773259728518
7,CO2_T,1,-0.7045383646674301
7,aero_H,0,0.07233773259728518
7,aero_H,1,0.03888415625380797
7,aero_aero,1,-0.045829378279399216
8,T_T,1,0.42299225833267956
8,H_H,1,0.10075774190981104
8,H_CO2,0,-0.5564420317890793
8,H_CO2,1,-0.06460950662822358
8,H_aero,0,-0.06454660882968118
8,H_aero,1,0.08055047867745403
8,CO2_H,0,-0.5564420317890793
8,CO2_H,1,-0.412631721222316
8,CO2_CO2,1,0.4769898742778768
8,CO2_aero,0,0.027828501147052917
8,CO2_aero,1,-0.009209528433982758
8,aero_H,0,-0.06454660882968118
8,aero_CO2,0,0.027828501147052917
8,aero_aero,1,-0.0438664419562254
9,P_H,0,0.32875418818793783
9,P_CO2,0,0.4703469658370762
9,T_T,1,0.37814113137777733
9,H_P,0,0.32875418818793783
9,H_H,1,0.27848330296140555
9,H_CO2,0,0.3169296416421106
9,CO2_P,0,0.4703469658370762
9,CO2_P,1,0.6412272915750403
9,CO2_H,0,0.3169296416421106
9,CO2_CO2,1,0.48207973207632726
9,aero_aero,1,0.47993744020494067
10,T_T,1,0.4654069061686015
10,H_H,1,0.5113293705972504
10,aero_P,1,0.5385408022295277
11,T_T,1,0.19061465824421836
11,H_T,1,0.38455876303417175
11,H_H,1,0.4571416438176343
11,CO2_CO2,1,0.6217215836446149
12,P_P,1,0.9747575833506624
12,T_CO2,0,-0.23016977195549246
12,H_H,1,-0.046028190900195984
12,H_CO2,0,0.028073773810169397
12,CO2_T,0,-0.23016977195549246
12,CO2_T,1,0.10519376367278169
12,CO2_H,0,0.028073773810169397
12,CO2_H,1,0.06905746523986159
12,CO2_CO2,1,0.39808151935152514
13,T_P,1,0.2716245321149244
13,T_T,1,-0.08139793304699933
13,T_CO2,1,-0.617726185871984
13,H_T,1,-0.6806228203392247
13,CO2_H,1,0.17137537691288893
13,aero_T,1,-0.2056409615049314
13,aero_aero,1,0.5470672658152741
14,P_CO2,0,0.34849715147470295
14,T_T,1,-0.03238008883608019
14,CO2_P,0,0.34849715147470295
14,aero_aero,1,0.5019670238541505
15,T_T,1,-0.04312548965110915
15,T_H,0,-0.09356365851467816
15,T_H,1,0.04410210932489047
15,T_CO2,0,-0.3734961312459707
15,T_CO2,1,-0.29322631134168486
15,H_T,0,-0.09356365851467816
15,H_T,1,0.6842481266145264
15,H_CO2,0,-0.03067670610776487
15,H_CO2,1,-0.3610486384351967
15,CO2_T,0,-0.3734961312459707
15,CO2_T,1,-0.06971791880335837
15,CO2_H,0,-0.03067670610776487
15,CO2_H,1,-0.290920672195249
15,CO2_CO2,1,0.5918434536883018
16,P_CO2,0,-0.03358965221131538
16,T_T,1,0.7699209888823922
16,H_T,1,0.034896119581977476
16,H_H,1,-0.031019368529207468
16,CO2_P,0,-0.03358965221131538
16,CO2_P,1,0.3398649574862942
16,CO2_CO2,1,0.4424066080722836
16,aero_aero,1,0.4617789968686106
17,T_T,1,-0.1489463829329254
17,T_H,0,-0.17044021850453264
17,T_H,1,0.07193057877894087
17,T_CO2,0,-0.13975037839903134
17,T_CO2,1,0.0669684827361212
17,H_T,0,-0.17044021850453264
17,H_T,1,0.8276580944186706
17,H_H,1,-0.08374534629444937
17,H_CO2,0,0.07759496841632336
17,H_CO2,1,-0.011671203339802181
17,CO2_T,0,-0.13975037839903134
17,CO2_T,1,0.04665155019544329
17,CO2_H,0,0.07759496841632336
17,CO2_H,1,-0.6802529279375912
17,CO2_CO2,1,-0.0954575595388862
18,P_CO2,1,0.19963854859038416
18,T_T,1,0.4010253453767448
18,T_H,1,0.04051530926104853
18,H_H,1,0.4908968742946881
18,H_aero,1,-0.05553336072723862
18,CO2_CO2,1,0.4419579067397382
18,aero_T,1,0.2562810619185219
18,aero_H,1,0.05272057064073983
18,aero_aero,1,-0.045829378279399216
19,T_aero,0,-0.4982500623570517
19,H_H,1,-0.011490735980827933
19,aero_T,0,-0.4982500623570517
19,aero_T,1,0.016134149983561493
19,aero_CO2,1,0.5141365972051003
19,aero_aero,1,-0.02531066817265674
20,T_H,1,0.22584584082738102
20,aero_T,1,-0.34844971662811475
21,P_CO2,1,0.8072257692487378
21,T_aero,1,0.5418136313407493
21,H_H,1,0.5596111746111521
22,T_H,0,0.18730647150700994
22,T_CO2,1,0.002417286657039046
22,T_aero,0,-0.010709165659785438
22,T_aero,1,-0.046150079055182744
22,H_T,0,0.18730647150700994
22,H_T,1,0.388490742048385
22,H_H,1,0.41288709101104665
22,H_aero,0,0.18213188273922118
22,H_aero,1,0.1481668282653162
22,CO2_CO2,1,0.4386493638046974
22,CO2_aero,0,0.6067632452940739
22,CO2_aero,1,0.405253124393796
22,aero_T,0,-0.010709165659785438
22,aero_T,1,0.16892629404607515
22,aero_H,0,0.18213188273922118
22,aero_H,1,0.10548782011024554
22,aero_CO2,0,0.6067632452940739
22,aero_CO2,1,0.6602245062446557
22,aero_aero,1,0.5349542526337633
23,P_H,0,0.3841009003477708
23,P_CO2,1,0.6466308939716796
23,T_T,1,-0.05814254477722123
23,H_P,0,0.3841009003477708
24,T_T,1,-0.020872936579094996
24,T_H,0,-0.0048498788146848475
24,T_CO2,0,-0.3917575047036804
24,T_CO2,1,-0.2667470416534901
24,T_aero,0,-0.7984611758228347
24,T_aero,1,0.059677906045039066
24,H_T,0,-0.0048498788146848475
24,H_T,1,0.019386640603407047
24,H_H,1,0.4805676073963037
24,H_aero,0,0.006459500542669447
24,H_aero,1,-0.02188674048527255
24,CO2_T,0,-0.3917575047036804
24,CO2_T,1,0.15764356312601882
24,CO2_CO2,1,0.5077136325360176
24,CO2_aero,0,0.3848983865885198
24,CO2_aero,1,-0.1854235640289075
24,aero_T,0,-0.7984611758228347
24,aero_T,1,-0.012771056725004821
24,aero_H,0,0.006459500542669447
24,aero_CO2,0,0.3848983865885198
24,aero_CO2,1,0.27324812507246005
24,aero_aero,1,-0.045829378279399216
25,T_T,1,0.5301012641768634
25,T_CO2,0,-0.24490483017227302
25,T_CO2,1,-0.19067061614960884
25,T_aero,0,-0.33847206006690095
25,T_aero,1,-0.21101093939152404
25,CO2_T,0,-0.24490483017227302
25,CO2_T,1,-0.18284425737490764
25,CO2_CO2,1,0.6961036662385688
25,aero_T,0,-0.33847206006690095
25,aero_T,1,-0.24335770282016847
25,aero_CO2,1,0.15080058076774228
25,aero_aero,1,0.5192479862682676
26,P_CO2,1,0.4134908292101778
26,P_aero,1,-0.11317519435749487
26,T_T,1,-0.03772743354045576
26,T_CO2,0,-0.4968922685531849
26,H_aero,0,-0.5621492419577608
26,CO2_T,0,-0.4968922685531849
26,CO2_CO2,1,0.046881078983287666
26,CO2_aero,0,0.09614914545369685
26,aero_H,0,-0.5621492419577608
26,aero_CO2,0,0.09614914545369685
27,T_CO2,0,-0.7390002672883985
27,T_CO2,1,0.060493162839728526
27,T_aero,0,-0.09466282940487569
27,T_aero,1,-0.09392176005429348
27,H_H,1,0.3964337970777364
27,CO2_T,0,-0.7390002672883985
27,CO2_CO2,1,-0.10623632948744598
27,CO2_aero,0,0.17477163137432916
27,CO2_aero,1,0.10582526532545268
27,aero_T,0,-0.09466282940487569
27,aero_T,1,0.01578382814974148
27,aero_CO2,0,0.17477163137432916
27,aero_CO2,1,-0.017127255415716813
