period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
evening,2024-12-02 16:00:00,2024-12-03 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.4497773291056769]","[-0.321918394408145, 0.22618291255682757]","[-0.3207783282440538, -0.3939302399541741]","[-0.45106441255589963, -0.2812395642458258]","[0.0, 0.0]","[-0.321918394408145, -0.20561723625276343]","[0.0, -0.053221606826113856]","[-0.12103921866641472, 0.11003591824171931]","[0.2347755655464769, 0.2366429277256292]","[0.0, 0.0]","[-0.3207783282440538, -0.18631341051440223]","[-0.12103921866641472, -0.12554879446922634]","[0.0, 0.5654340553041464]","[0.5531620278608257, 0.2732571124170541]","[0.0, 0.0]","[-0.45106441255589963, -0.300886021498924]","[0.2347755655464769, -0.16879018754055836]","[0.5531620278608257, 0.6939030557081936]","[0.0, 0.5036267432704551]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[1],[],[],[],[0],[],[1],[0],[],[0],[],"[0, 1]",[1]
evening,2024-12-03 16:00:00,2024-12-04 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07251913280436997]","[-0.4409324609859455, 0.028355243429783916]","[-0.7146719599351289, -0.1985576390280726]","[0.06845132963656299, 0.09773448274197308]","[0.0, 0.0]","[-0.4409324609859455, 0.012430377372324102]","[0.0, -0.06526933193358467]","[0.3996731275442206, 0.10903578781042775]","[-0.07457030921999652, -0.023223055393821967]","[0.0, 0.0]","[-0.7146719599351289, 0.07462560081337619]","[0.3996731275442206, -0.06982875207718432]","[0.0, 0.20682038069035127]","[-0.24340625930650836, -0.21717725684775]","[0.0, 0.0]","[0.06845132963656299, 0.06697647585680086]","[-0.07457030921999652, 0.14473838991703414]","[-0.24340625930650836, -0.2361037113049533]","[0.0, 0.6857227706225009]",[],[],[],[],[],[],[1],[1],"[0, 1]","[0, 1]",[],[],[],[],[],[],"[0, 1]",[1],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1]
evening,2024-12-04 16:00:00,2024-12-05 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.01835152279452018]","[0.7639147708192198, 0.0029650877728381385]","[-0.047657796396201074, -0.0338109213883472]","[0.7147382528118091, -0.006929588482192336]","[0.0, 0.0]","[0.7639147708192198, -0.013572667307002477]","[0.0, -0.01976556438881344]","[0.008802885469358016, -0.01577155126744201]","[0.7900532811308184, -0.035168390366802485]","[0.0, 0.0]","[-0.047657796396201074, -0.004525725095382159]","[0.008802885469358016, 0.016445094828319566]","[0.0, 0.443124237126414]","[-0.004707400210692062, -0.015358660388990067]","[0.0, 0.0]","[0.7147382528118091, 0.021554762146396667]","[0.7900532811308184, 0.01965814598985879]","[-0.004707400210692062, -0.06794556335433306]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[1],[1],[0],[1],[],"[0, 1]","[0, 1]",[1],[],[],"[0, 1]",[],[],[1]
evening,2024-12-05 16:00:00,2024-12-06 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.026933371116709313]","[0.3183419855888907, 0.16131043264148145]","[-0.7918913980978705, 0.022215753724406224]","[-0.7905206582378763, 0.06371656983748407]","[0.0, 0.0]","[0.3183419855888907, -0.020828740812127548]","[0.0, 0.3082779008932524]","[-0.21887659234780074, 0.04152370585484075]","[-0.2343337850812108, 0.08349215332593686]","[0.0, 0.0]","[-0.7918913980978705, -0.031532969159815176]","[-0.21887659234780074, -0.16216704790005843]","[0.0, -0.011213355783061521]","[0.9000661948822156, -0.027531132973934794]","[0.0, 0.0]","[-0.7905206582378763, -0.01195795756567441]","[-0.2343337850812108, -0.15064150867087805]","[0.9000661948822156, -0.013553762391572195]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[1],"[0, 1]","[0, 1]",[],[],[1],[0],"[0, 1]",[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]","[0, 1]","[0, 1]",[1]
evening,2024-12-08 16:00:00,2024-12-09 02:00:00,10,0.006,"[0.0, -0.038114628926697584]","[0.18476369448371488, 0.009320612611891222]","[0.18060609677072162, 0.06637469009735408]","[-0.010438237834138518, -0.045349406595157106]","[0.37314120939624174, 0.008668094244709759]","[0.18476369448371488, -0.016449870128381887]","[0.0, -0.04749926587450619]","[0.36644454224082973, -0.03698971873478212]","[-0.12294464860541639, -0.1541309148663789]","[-0.052166488559769915, -0.04658054069955541]","[0.18060609677072162, -0.023898545404050436]","[0.36644454224082973, -0.06836596440069094]","[0.0, -0.07713873632205188]","[0.21912773879167075, 0.15516679518879237]","[0.00113152346873605, 0.05336015675548165]","[-0.010438237834138518, 0.12030689633289592]","[-0.12294464860541639, 0.12344229061953182]","[0.21912773879167075, -0.07285184062885781]","[0.0, 0.5024594746959173]","[0.3417847276296586, 0.39048748912687525]","[0.37314120939624174, 0.042797114824985064]","[-0.052166488559769915, 0.07129937266947924]","[0.00113152346873605, 0.0442302741623038]","[0.3417847276296586, 0.22187822101658217]","[0.0, 0.1580319922815778]",[],[],[],[],[],[1],[1],[0],[],[],[1],[0],[],[],[],[],[],[],[1],[1],[],[],[],[],[]
evening,2024-12-09 16:00:00,2024-12-10 02:00:00,10,0.021,"[0.0, -0.03879414786667458]","[0.1680138139069557, 0.03501760337489167]","[-0.3080673914891392, -0.19706027272273288]","[-0.21442805020874592, 0.024627576476825442]","[0.24987125439487615, 0.04148570527532352]","[0.1680138139069557, 0.024995155147842976]","[0.0, -0.02469610895720325]","[0.2802048261326964, -0.22670290030506232]","[-0.48699012224858435, 0.03407109028987133]","[0.3356417076968856, -0.0011844186637370658]","[-0.3080673914891392, 0.016261395162995247]","[0.2802048261326964, -0.01133591222391231]","[0.0, 0.010362421747030401]","[-0.18394793160658882, -0.0005664446669093812]","[-0.043100523819558624, -0.002670810007125308]","[-0.21442805020874592, -0.010077000541413623]","[-0.48699012224858435, -0.0027779802199404337]","[-0.18394793160658882, 0.5084127380151879]","[0.0, -0.0559777615340482]","[-0.6530929506646884, -0.03225719361632476]","[0.24987125439487615, -0.012063974349421762]","[0.3356417076968856, 0.021791033101282418]","[-0.043100523819558624, -0.5297267464617599]","[-0.6530929506646884, 0.021460998635307264]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1]
evening,2024-12-12 16:00:00,2024-12-13 02:00:00,10,0.0,"[0.0, 0.008224764701871388]","[-0.06648350564400181, 0.012645075124457688]","[0.13792748279987363, 0.05082387180853109]","[-0.05408475386081086, 0.015413393479037363]","[0.35192085928535427, 0.09180241444956883]","[-0.06648350564400181, -0.007304091799740203]","[0.0, -0.042885473175406745]","[-0.03000086200732242, 0.006953107685683599]","[-0.718694358985454, -0.22711398084081102]","[-0.27736274364024605, 0.01701248248370569]","[0.13792748279987363, 0.041877033423783905]","[-0.03000086200732242, 0.02879128236352669]","[0.0, 0.45324306873916864]","[0.03527759304332607, -0.008858843353767527]","[0.22559121673783358, -0.04877777896361487]","[-0.05408475386081086, 0.021034892205803676]","[-0.718694358985454, 0.1144436212423678]","[0.03527759304332607, 0.001267293778075551]","[0.0, 0.19562344710673008]","[0.2794224038558693, -0.02231348534286998]","[0.35192085928535427, 0.013046385372472474]","[-0.27736274364024605, 0.0673621910198319]","[0.22559121673783358, 0.039257696621046105]","[0.2794224038558693, 0.06938833775733698]","[0.0, -0.04440070983052916]",[],[],[1],[],[1],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[],"[0, 1]",[],[1],[],[],[],[1],[],[1]
evening,2024-12-13 16:00:00,2024-12-14 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.1420517250932556]","[-0.014955087051878476, 0.0109380804930706]","[-0.14537953281294166, 0.0827764301264744]","[-0.22556543656119699, -0.011711713521852855]","[0.0, 0.0]","[-0.014955087051878476, 0.0007328844972166108]","[0.0, 0.6446410518878893]","[-0.0014600976293107323, 0.01627011505163166]","[0.07233773259728518, -0.11532938593718409]","[0.0, 0.0]","[-0.14537953281294166, -0.7045383646674301]","[-0.0014600976293107323, -0.014122055686555769]","[0.0, -0.032555030412200425]","[0.6733584131064293, -0.02463427852554717]","[0.0, 0.0]","[-0.22556543656119699, -0.540813934832054]","[0.07233773259728518, 0.03888415625380797]","[0.6733584131064293, -0.022108636019154613]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[0],[],[1],[],[],[],[],[],"[0, 1]",[],[1]
evening,2024-12-14 16:00:00,2024-12-15 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.42299225833267956]","[0.10843401800180646, 0.23348704101607634]","[-0.27920386372504685, -0.23316911026274398]","[0.3582789209515154, -0.12191716635244022]","[0.0, 0.0]","[0.10843401800180646, 0.07100395488170004]","[0.0, 0.10075774190981104]","[-0.5564420317890793, -0.06460950662822358]","[-0.06454660882968118, 0.08055047867745403]","[0.0, 0.0]","[-0.27920386372504685, -0.13629982504672786]","[-0.5564420317890793, -0.412631721222316]","[0.0, 0.4769898742778768]","[0.027828501147052917, -0.009209528433982758]","[0.0, 0.0]","[0.3582789209515154, 0.18837635195020672]","[-0.06454660882968118, 0.057443287618131195]","[0.027828501147052917, -0.005518336843656184]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],"[0, 1]",[],[],[0],[0],[1]
evening,2024-12-15 16:00:00,2024-12-16 02:00:00,10,0.125,"[0.0, 0.38096119523535615]","[-0.10249266654143539, 0.0013850733775271425]","[0.32875418818793783, 0.22706086197872818]","[0.4703469658370762, 0.28520424884025536]","[0.08380510740015049, 0.04339358271355371]","[-0.10249266654143539, -0.1803758712633418]","[0.0, 0.37814113137777733]","[-0.07064082279234837, -0.1672012578843715]","[-0.29430646574617386, -0.1692703535507355]","[-0.35326795742024336, -0.2086237656898772]","[0.32875418818793783, 0.6393616328923764]","[-0.07064082279234837, -0.04371941116136806]","[0.0, 0.27848330296140555]","[0.3169296416421106, 0.2520882782404696]","[0.16548213843495282, 0.10630042033713245]","[0.4703469658370762, 0.6412272915750403]","[-0.29430646574617386, -0.13031087655763826]","[0.3169296416421106, 0.3512705384935385]","[0.0, 0.48207973207632726]","[0.0890563820141135, 0.0846535795857568]","[0.08380510740015049, 0.0955532297916592]","[-0.35326795742024336, -0.15887299271671546]","[0.16548213843495282, -0.0022017637410322254]","[0.0890563820141135, 0.055157803695745064]","[0.0, 0.47993744020494067]",[],[],[0],[0],[],[],[1],[],[],[],[0],[],[1],[0],[],"[0, 1]",[],[0],[1],[],[],[],[],[],[1]
evening,2024-12-16 16:00:00,2024-12-17 02:00:00,10,0.108,"[0.0, -0.33189583541852163]","[0.030602692418990753, -0.00509341321934688]","[-0.10184176396035048, -0.03361843807101036]","[0.214763575184663, 0.07598313519178311]","[-0.5109842483793771, 0.013215243031399511]","[0.030602692418990753, 0.02138178926256042]","[0.0, 0.4654069061686015]","[0.0656032240977865, 0.0018562803069570237]","[-0.007258485426040737, -0.034911079315635404]","[0.034336351680477245, 0.03154159399331942]","[-0.10184176396035048, 0.016150138937243725]","[0.0656032240977865, 0.02545390958564949]","[0.0, 0.5113293705972504]","[0.12573111412613966, 0.07500710602346747]","[0.07443063476541817, 0.03422876998523353]","[0.214763575184663, -0.3029487833348154]","[-0.007258485426040737, -0.02827236045322052]","[0.12573111412613966, 0.14636616281113424]","[0.0, 0.4386172670331257]","[-0.3704143041856269, 0.12467482604837572]","[-0.5109842483793771, 0.5385408022295277]","[0.034336351680477245, 0.05615256816471299]","[0.07443063476541817, -0.03245610481389064]","[-0.3704143041856269, -0.24557316677573315]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[],[],[1],[],[],[],[]
evening,2024-12-17 16:00:00,2024-12-18 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.19061465824421836]","[0.44616603196758603, 0.20707083188200384]","[0.18291758474124986, 0.17256668813055098]","[0.06957478583063882, -0.10089094992693208]","[0.0, 0.0]","[0.44616603196758603, 0.38455876303417175]","[0.0, 0.4571416438176343]","[0.22183974491854572, 0.2115521160853859]","[0.16315077058107294, -0.13422579136271676]","[0.0, 0.0]","[0.18291758474124986, 0.1005321779264827]","[0.22183974491854572, 0.10938814375313391]","[0.0, 0.6217215836446149]","[0.08699927339083122, -0.27952944297141846]","[0.0, 0.0]","[0.06957478583063882, -0.3459498759240548]","[0.16315077058107294, 0.1271306010198693]","[0.08699927339083122, 0.07479112782205322]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],[],[],[],[],[1],[1],[],[],[],[],[],[1],[],[],[],[],[],[]
evening,2024-12-18 16:00:00,2024-12-19 02:00:00,10,0.1,"[0.0, 0.9747575833506624]","[0.060635982012383315, 0.05441220707993983]","[-0.04991965743010647, -0.05531843247383444]","[-0.0234343377919733, -0.023593076777642934]","[-0.06799834660775675, -0.04466713358106749]","[0.060635982012383315, 0.002709044947373719]","[0.0, -0.039620550607567334]","[-0.38822447849201674, 0.011571266566549316]","[-0.23016977195549246, -0.15567032202374997]","[-0.3845846888711604, 0.01986125392707001]","[-0.04991965743010647, 0.00661472119616407]","[-0.38822447849201674, 0.03046543993094227]","[0.0, -0.046028190900195984]","[0.028073773810169397, -0.028926329352588053]","[0.11632567240583674, -0.0725630103579777]","[-0.0234343377919733, 0.01411099755441146]","[-0.23016977195549246, 0.10519376367278169]","[0.028073773810169397, 0.06905746523986159]","[0.0, 0.39808151935152514]","[0.2902237046555585, 0.012413107221257788]","[-0.06799834660775675, -0.043620098794412136]","[-0.3845846888711604, 0.06358420511079516]","[0.11632567240583674, 0.06549753655921726]","[0.2902237046555585, 0.17386401704925858]","[0.0, -0.0438664419562254]",[1],[],[],[],[],[],[],[],[0],[],[],[],[1],[0],[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[]
evening,2024-12-19 16:00:00,2024-12-20 02:00:00,10,0.0,"[0.0, -0.07372252785137974]","[-0.02904660253263661, 0.043771779029655906]","[-0.0062420379833222185, -0.07998080214948719]","[-0.286647818362181, 0.06904877793737413]","[-0.04646322025325099, -0.03511964093688472]","[-0.02904660253263661, 0.2716245321149244]","[0.0, -0.08139793304699933]","[0.06873288885814303, 0.03152739436849023]","[0.055665919491571826, -0.617726185871984]","[-0.023574761942841607, -0.061662025142632984]","[-0.0062420379833222185, 0.022342017987195338]","[0.06873288885814303, -0.6806228203392247]","[0.0, -0.10221636784840268]","[-0.201136485328648, 0.06910839833691693]","[0.14523708337479704, 0.11102708632415806]","[-0.286647818362181, 0.05608916235415904]","[0.055665919491571826, 0.16970286654464284]","[-0.201136485328648, 0.17137537691288893]","[0.0, -0.09572167700996781]","[0.0193703672893505, 0.027432603657979678]","[-0.04646322025325099, 0.03487581131808131]","[-0.023574761942841607, -0.2056409615049314]","[0.14523708337479704, -0.09181595557738674]","[0.0193703672893505, 0.023239476948917797]","[0.0, 0.5470672658152741]",[],[],[],[],[],[1],[1],[],[1],[],[],[1],[],[],[],[],[],[1],[],[],[],[1],[],[],[1]
evening,2024-12-20 16:00:00,2024-12-21 02:00:00,10,0.148,"[0.0, -0.0399125515282458]","[0.01046194739543344, 0.00417683436495675]","[-0.2832260400622448, 0.023568301602929262]","[0.34849715147470295, 0.022848131356210725]","[-0.12668033344028623, -0.0867212376278188]","[0.01046194739543344, -0.019911287112842246]","[0.0, -0.03238008883608019]","[0.04616055325642884, 0.019644477720196205]","[-0.5054996718450747, 0.04445633825967169]","[0.00024072976337283689, 0.04991174808783714]","[-0.2832260400622448, -0.0939741565223363]","[0.04616055325642884, -0.03369698807079679]","[0.0, 0.004806442062129492]","[-0.22146213567263115, -0.024522290510623483]","[-0.03741885830722421, 0.011414793715110168]","[0.34849715147470295, 0.021257317349776136]","[-0.5054996718450747, 0.02927971771395162]","[-0.22146213567263115, -0.005289049327997851]","[0.0, -0.02850655323794352]","[-0.12178182987257541, -0.10631191938951018]","[-0.12668033344028623, 0.040804540729951655]","[0.00024072976337283689, -0.008079328690238924]","[-0.03741885830722421, -0.011596231032608147]","[-0.12178182987257541, 0.07904508623728611]","[0.0, 0.5019670238541505]",[],[],[],[0],[],[],[1],[],[],[],[],[],[],[],[],[0],[],[],[],[],[],[],[],[],[1]
evening,2024-12-21 16:00:00,2024-12-22 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.04312548965110915]","[-0.09356365851467816, 0.04410210932489047]","[-0.3734961312459707, -0.29322631134168486]","[0.033660116687871625, 0.006772889433204138]","[0.0, 0.0]","[-0.09356365851467816, 0.6842481266145264]","[0.0, 0.05038864806315184]","[-0.03067670610776487, -0.3610486384351967]","[-0.2892671487618281, 0.10319165511674416]","[0.0, 0.0]","[-0.3734961312459707, -0.06971791880335837]","[-0.03067670610776487, -0.290920672195249]","[0.0, 0.5918434536883018]","[-0.07336952646580322, -0.10757764198909021]","[0.0, 0.0]","[0.033660116687871625, -0.2312181752139947]","[-0.2892671487618281, 0.01788430697395134]","[-0.07336952646580322, 0.011755961340428027]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[]
evening,2024-12-22 16:00:00,2024-12-23 02:00:00,10,0.007,"[0.0, -0.07942758472361013]","[-0.036298207443467165, -0.043715202899559866]","[-0.008997746931498773, -0.06376118731635583]","[-0.03358965221131538, -0.07024553180994735]","[0.03299638812044783, 0.020471170397016847]","[-0.036298207443467165, -0.002997765302950085]","[0.0, 0.7699209888823922]","[-0.02008184384751622, 0.13336117183533364]","[-0.01974140764016441, -0.01209191642608438]","[0.02009004081818715, 0.05397735269219558]","[-0.008997746931498773, 0.0630323290459775]","[-0.02008184384751622, 0.034896119581977476]","[0.0, -0.031019368529207468]","[0.31389809303348665, 0.22404559465656265]","[0.3140897455817985, 0.16143899809145504]","[-0.03358965221131538, 0.3398649574862942]","[-0.01974140764016441, -0.061850277901415285]","[0.31389809303348665, -0.1600910748270706]","[0.0, 0.4424066080722836]","[0.20741884875294384, 0.1217160215506244]","[0.03299638812044783, 0.045604331164660956]","[0.02009004081818715, -0.03311351027381638]","[0.3140897455817985, -0.061698374932841665]","[0.20741884875294384, 0.07878670087617748]","[0.0, 0.4617789968686106]",[],[],[],[0],[],[],[1],[],[],[],[],[1],[1],[],[],"[0, 1]",[],[],[1],[],[],[],[],[],[1]
evening,2024-12-23 16:00:00,2024-12-24 02:00:00,10,0.004,"[0.0, -0.08271994343585222]","[-0.028555472976908046, 0.05836200881912564]","[0.04710228566115537, -0.034194507243936086]","[0.05937902223467386, -0.06236137739604422]","[-0.061945039982768936, 0.04889958460377096]","[-0.028555472976908046, 0.02624872910771687]","[0.0, -0.1489463829329254]","[-0.17044021850453264, 0.07193057877894087]","[-0.13975037839903134, 0.0669684827361212]","[0.10151790195766436, -0.03164633335229265]","[0.04710228566115537, -0.003994659463105258]","[-0.17044021850453264, 0.8276580944186706]","[0.0, -0.08374534629444937]","[0.07759496841632336, -0.011671203339802181]","[-0.13222023234800467, 0.00803010725382334]","[0.05937902223467386, 0.034630532349177665]","[-0.13975037839903134, 0.04665155019544329]","[0.07759496841632336, -0.6802529279375912]","[0.0, -0.0954575595388862]","[-0.39261156257524576, 0.047729680653068506]","[-0.061945039982768936, 0.03235751554393778]","[0.10151790195766436, -0.15206524818608227]","[-0.13222023234800467, 0.4300848968036773]","[-0.39261156257524576, 0.026944804314985558]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[]
evening,2024-12-24 16:00:00,2024-12-25 02:00:00,10,0.016,"[0.0, -0.06169045552564708]","[-0.1074745075072881, -0.15460969087012646]","[0.13175496894116356, 0.1051250905390174]","[0.45481851793655365, 0.19963854859038416]","[-0.1122608773646548, 0.009100008893899553]","[-0.1074745075072881, 0.10350663978171258]","[0.0, 0.4010253453767448]","[0.038150749506427245, 0.04051530926104853]","[-0.276968013408443, -0.1532777494519379]","[-0.027388982505927976, 0.0310660116673079]","[0.13175496894116356, -0.12479314135103962]","[0.038150749506427245, 0.008669924742469899]","[0.0, 0.4908968742946881]","[0.1873853063498945, -0.011169404779975321]","[-0.005417339528524955, -0.05553336072723862]","[0.45481851793655365, -0.178758124802128]","[-0.276968013408443, -0.18247362191605532]","[0.1873853063498945, 0.11100963595580232]","[0.0, 0.4419579067397382]","[0.12789635554032697, -0.03674207286110186]","[-0.1122608773646548, 0.022087541835431063]","[-0.027388982505927976, 0.2562810619185219]","[-0.005417339528524955, 0.05272057064073983]","[0.12789635554032697, 0.08619618298870302]","[0.0, -0.045829378279399216]",[],[],[],[1],[],[],[1],[1],[],[],[],[],[1],[],[1],[],[],[],[1],[],[],[1],[1],[],[1]
evening,2024-12-27 16:00:00,2024-12-28 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07029761333779014]","[-0.4606366011863682, 0.020629309868553485]","[-0.21574492326266528, -0.33876715935630813]","[-0.4982500623570517, 0.018915559928058504]","[0.0, 0.0]","[-0.4606366011863682, 0.04107328968361556]","[0.0, -0.011490735980827933]","[0.03595358365339728, 0.3447852783996623]","[0.568810530964764, 0.01428602375398867]","[0.0, 0.0]","[-0.21574492326266528, 0.0010280337284255046]","[0.03595358365339728, -0.035642334065039145]","[0.0, -0.049232733377754884]","[0.031745136534723675, -0.0349478362038782]","[0.0, 0.0]","[-0.4982500623570517, 0.016134149983561493]","[0.568810530964764, 0.027389790831516804]","[0.031745136534723675, 0.5141365972051003]","[0.0, -0.02531066817265674]",[],[],[],[],[],[],[],[],[],[0],[],[],[1],[],[],[],[],[],[],[],[],"[0, 1]",[],[1],[1]
evening,2024-12-28 16:00:00,2024-12-29 02:00:00,10,0.201,"[0.0, -0.09454851936837931]","[-0.09060408661583597, -0.15179183404872562]","[0.15569390604368386, -0.010084782612265142]","[0.08163277310830128, -0.0057315020127105725]","[0.28805073754148147, -0.0354134486330592]","[-0.09060408661583597, 0.04096863143590809]","[0.0, 0.10728811980042248]","[-0.14603244221252387, 0.22584584082738102]","[-0.15435866632878423, -0.12878603431220165]","[-0.33986536287881636, 0.03479421526132835]","[0.15569390604368386, -0.027289036610419103]","[-0.14603244221252387, -0.13110810211857837]","[0.0, -0.0540924432733415]","[0.10549695619890348, -0.029065638666617107]","[0.21943526100682423, -0.059004344460298765]","[0.08163277310830128, 0.003937431622046995]","[-0.15435866632878423, -0.07665783865820829]","[0.10549695619890348, 0.03681894709851977]","[0.0, 0.36059100915617853]","[0.12959290668239193, 0.038655351002743095]","[0.28805073754148147, -0.06702850833286202]","[-0.33986536287881636, -0.34844971662811475]","[0.21943526100682423, -0.04549434655971714]","[0.12959290668239193, 0.10270091113177218]","[0.0, -0.04440070983052916]",[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[]
evening,2024-12-29 16:00:00,2024-12-30 02:00:00,10,0.222,"[0.0, -0.06852482026934453]","[-0.09587722050349562, -0.07149407074579134]","[0.12958789215281322, 0.04944342532744575]","[-0.11319769294895315, 0.8072257692487378]","[-0.03242779407967417, -0.06242294120597957]","[-0.09587722050349562, -0.021696268177648876]","[0.0, -0.07750812761593441]","[0.040347774395171586, 0.029828952581835166]","[-0.19234950083768598, -0.08498502874669173]","[-0.059163360684229824, 0.5418136313407493]","[0.12958789215281322, -0.030121593632380168]","[0.040347774395171586, 0.029150215997260275]","[0.0, 0.5596111746111521]","[0.0057074107667391925, 0.18088823207097557]","[-0.14072544581649288, 0.08970672849271806]","[-0.11319769294895315, -0.04445902406560991]","[-0.19234950083768598, 0.090049564127518]","[0.0057074107667391925, 0.12036347180090806]","[0.0, -0.12194988640676901]","[0.015550135528037107, -0.11211936884451766]","[-0.03242779407967417, -0.016631656965737974]","[-0.059163360684229824, -0.10314427697271773]","[-0.14072544581649288, -0.07945278579768585]","[0.015550135528037107, -0.027240879051579927]","[0.0, -0.007632871462327511]",[],[],[],[1],[],[],[],[],[],[1],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[]
evening,2024-12-30 16:00:00,2024-12-31 02:00:00,10,0.003,"[0.0, -0.058166892004778134]","[0.23212057815153664, 0.04145356037077832]","[0.09511891814065794, 0.0034877675865594166]","[-0.0824813328041975, 0.03894342029437949]","[0.015310182001797786, 0.00019987476161293]","[0.23212057815153664, -0.05639165226052233]","[0.0, 0.004008775649843891]","[0.18730647150700994, 0.06023102151785599]","[-0.2162261132749541, 0.002417286657039046]","[-0.010709165659785438, -0.046150079055182744]","[0.09511891814065794, -0.0011170258665054]","[0.18730647150700994, 0.388490742048385]","[0.0, 0.41288709101104665]","[0.18921315752686488, 0.08517905088687147]","[0.18213188273922118, 0.1481668282653162]","[-0.0824813328041975, 0.027839476376301693]","[-0.2162261132749541, 0.14829859137441784]","[0.18921315752686488, 0.0380454138305429]","[0.0, 0.4386493638046974]","[0.6067632452940739, 0.405253124393796]","[0.015310182001797786, 0.05008346710671427]","[-0.010709165659785438, 0.16892629404607515]","[0.18213188273922118, 0.10548782011024554]","[0.6067632452940739, 0.6602245062446557]","[0.0, 0.5349542526337633]",[],[],[],[],[],[],[],[0],[1],"[0, 1]",[],"[0, 1]",[1],[],"[0, 1]",[],[],[],[1],"[0, 1]",[],"[0, 1]","[0, 1]","[0, 1]",[1]
