CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[0.06251073],[-0.46793449],[-0.06702168],[-0.6015879],[0.04326021],[-1.01564378],[-0.4439921],[-0.78473898],[38850.24911645],[-0.42837236],[0.06865344],[-0.53137411]
[0.05749827],[-0.33765074],[0.15212957],[-0.37092279],[-0.54617695],[-0.16478513],[-0.17810052],[-0.69766792],[0.21867218],[1.35229666],[1.10205766],[-0.11850584]
[-0.13986609],[-0.08572278],[0.46615144],[-0.1487682],[-1.03641766],[-0.53761787],[-0.10228445],[-0.52486346],[0.33029142],[0.26671276],[1.16727435],[0.22070848]
[-0.80110214],[0.03363331],[0.121428],[-1.71440563],[-0.92697252],[-0.10810502],[-0.00336537],[-3.30124701],[-0.69814846],[0.1177188],[0.19494032],[-1.42688816]
[-0.33708355],[0.14317695],[0.89673433],[-0.89114502],[-0.54240195],[0.0577828],[0.74421859],[-1.03813011],[-0.16553954],[0.56837398],[1.20091372],[-0.65779428]
[0.60553191],[0.40485518],[1.40506046],[0.96812965],[0.25804657],[0.05956487],[1.15694198],[0.45057141],[0.73359009],[0.39017222],[1.63675024],[1.09348052]
[0.32343915],[-0.71892315],[0.74729672],[-0.83518012],[-0.56825136],[-1.25859852],[-0.16255368],[-0.91718891],[0.30961037],[-0.48679521],[0.71500074],[-0.49855702]
[-0.84304864],[0.13402981],[-0.17765791],[-0.43180805],[-1.39818312],[-1.45913113],[-0.43385353],[-1.06765074],[0.78379733],[0.53420563],[0.68637571],[0.30297411]
[-0.32804535],[0.09941118],[0.3046908],[-0.21253779],[-1.72879301],[-0.93686106],[0.11835431],[-0.67492031],[0.11034796],[0.3227971],[1.46715545],[0.2214542]
[-0.8149086],[0.31738553],[0.4971599],[0.12094302],[-1.05045928],[-0.24846698],[0.10738647],[-0.19410564],[-0.67520857],[0.18949275],[234249.92352184],[875.41786533]
[0.33094715],[0.73447275],[0.75648147],[-0.63761512],[-0.62871755],[0.20065026],[-0.16874008],[-1.34080664],[-0.03248174],[0.86929243],[0.60246785],[-0.13019046]
[0.5775252],[0.84881302],[0.56441984],[0.14036432],[0.11198111],[0.29306308],[-0.68320483],[-0.09375427],[0.73066746],[1.24282389],[0.79938862],[0.77460848]
[-0.15655022],[-0.51006003],[-1.16780371],[0.04115972],[-0.91161816],[-1.3966001],[-1.58035647],[-0.24760183],[2.59286295],[0.17973103],[2.12596432],[0.20968024]
[0.08598359],[-0.50026497],[1.09818337],[0.91554412],[-0.18546292],[-0.78873054],[0.92036165],[0.60505688],[0.45809861],[-0.06444714],[1.75786009],[1.09681377]
[1.77845319],[-2.20924779],[0.95572885],[-0.19578766],[0.79395988],[-3.82647678],[0.49031749],[-0.48506582],[3.71781123],[-1.38154389],[2.06793276],[-0.14494802]
[0.09426567],[-2.55676626],[2.15060159],[0.98142391],[-1.79349458],[-6.22717372],[0.49350053],[0.8772151],[2.5256796],[-0.30361233],[4.21929961],[1.14764189]
[0.14322723],[0.46000935],[0.36859198],[0.64586397],[-0.25401411],[0.43523725],[-1.71187627],[0.51001622],[1.03554],[1.61036015],[0.0975913],[1.23001656]
[2.28371497],[-0.01159991],[12.84659587],[1488.98270769],[-2.99162537],[-0.02416994],[-1.95626915],[1038.61572427],[10.5093135],[0.00154059],[23.75464688],[2178.05582761]
[-0.24716159],[-0.65551716],[0.83416275],[0.33571114],[-0.56370681],[-0.63622895],[0.34030349],[-0.02133497],[0.04329383],[0.34918838],[1.14335675],[0.47154157]
[-0.13845235],[-0.21270448],[1.19818413],[0.48487214],[-0.96799695],[-0.50875127],[1.09624799],[0.30389039],[0.15700384],[0.33469598],[2.0208882],[0.88498724]
[-0.83087899],[-0.00334204],[2.42860128],[-545.0807311],[-3.32308991],[-0.00903144],[-3.4861539],[-1018.07883688],[2.84565262],[-0.0005899],[3.54564905],[-47.2797298]
[0.87579333],[-2.00979013],[0.88673996],[0.3709282],[0.37711093],[-3.940946],[0.26165939],[-0.00534568],[2.37342542],[-1.36915877],[1.72757037],[0.66958249]
[-0.49506335],[-0.34767309],[1.00934428],[0.74005715],[-0.69665188],[-0.81490051],[0.66381476],[-0.39626292],[0.15569691],[0.08749335],[1.97071359],[1.11170939]
[0.19380131],[0.00107185],[-0.69279275],[232.78136931],[-5.75043635],[-0.00618998],[-17.7286363],[-50.81412939],[8.59570034],[0.01958943],[12.5839818],[353.89553314]
[-0.18339118],[-0.27467123],[0.09627007],[-0.74294761],[-0.27020753],[-1.2395725],[-0.93682691],[-1.05645908],[0.98742591],[-0.16580447],[0.66961181],[-0.51426991]
[-0.52720984],[-2.03436448],[0.17575942],[0.12553285],[-0.60550515],[-2.18498039],[-0.44693618],[0.11445363],[0.10984417],[-0.56606034],[0.22768801],[0.41858779]
[1.37315354],[-0.64690648],[0.71131421],[-0.4945022],[0.40862621],[-0.98266134],[-0.13168767],[-0.74168238],[1.65131629],[-0.26974777],[0.89745749],[-0.06385304]
[0.29213432],[-1.13229627],[0.09729301],[0.98359642],[-1.22497239],[-1.47965078],[-0.38117376],[0.91542665],[0.64397226],[-0.69029724],[1.61281206],[1.79028963]
[0.32703711],[-0.89778205],[0.37312988],[0.49184647],[-0.4132072],[-1.45416632],[-0.31765614],[0.36654057],[0.88452733],[-0.0149847],[0.74525563],[0.71521735]
[-1.03020986],[-0.20520786],[1.66821308],[-1.49799827],[-1.21873062],[-0.6061936],[-2.43470758],[-2.07973238],[1.15468925],[0.79764276],[3.80340605],[-1.17191498]
