row_index,var_pair,lag,coef
0,T_T,1,0.8116965286685752
0,T_H,0,0.1953482620516417
0,T_H,1,0.21931461387428247
0,H_T,0,0.1953482620516417
0,H_T,1,0.20046994536445212
0,H_H,1,0.9831810802421465
1,T_T,1,0.34057737879425
1,T_H,0,0.32855869142921207
1,T_H,1,-0.15494380036653238
1,H_T,0,0.32855869142921207
2,T_T,1,-0.02270234006487185
2,T_H,0,0.22201091807781442
2,T_H,1,0.1898019881270576
2,H_T,0,0.22201091807781442
2,H_T,1,-0.22762611480853318
2,H_H,1,0.5328330470524606
3,T_T,1,0.09471301573974353
3,T_CO2,1,-0.7409588536582363
3,T_aero,0,-0.21717530270556235
3,H_H,1,-0.04867092149128487
3,H_aero,0,-0.560041991177776
3,CO2_aero,0,-0.04410608358430695
3,aero_T,0,-0.21717530270556235
3,aero_T,1,-0.5218491957420776
3,aero_H,0,-0.560041991177776
3,aero_CO2,0,-0.04410608358430695
4,P_H,0,0.3171855434307135
4,H_P,0,0.3171855434307135
4,aero_aero,1,0.7577709626391289
5,T_T,1,0.5741024312384005
5,T_H,0,0.22253040556049056
5,T_H,1,0.12683772687335543
5,T_CO2,0,-0.35857539664301447
5,T_CO2,1,-0.6319924956043368
5,T_aero,0,-0.016277734270350574
5,T_aero,1,-0.1122681976749439
5,H_T,0,0.22253040556049056
5,H_T,1,0.21577850968680018
5,H_H,1,0.4981767369508765
5,H_CO2,0,0.019034964869118855
5,H_CO2,1,-0.210084591597936
5,H_aero,0,0.003008612112283334
5,H_aero,1,-0.11145513653933992
5,CO2_T,0,-0.35857539664301447
5,CO2_T,1,-0.257246711606831
5,CO2_H,0,0.019034964869118855
5,CO2_H,1,-0.0024599253805862955
5,CO2_CO2,1,0.32521264421292184
5,aero_T,0,-0.016277734270350574
5,aero_H,0,0.003008612112283334
6,T_T,1,0.47635035667268383
6,T_CO2,0,-0.2031270232940674
6,T_CO2,1,-0.3377024948550208
6,H_aero,0,0.4237421894823602
6,CO2_T,0,-0.2031270232940674
6,CO2_CO2,1,0.35298064651042405
6,aero_H,0,0.4237421894823602
6,aero_aero,1,-0.003972115568291234
7,T_T,1,0.9518122110882642
7,T_H,0,0.04749842145147449
7,T_H,1,0.018479702409228423
7,T_CO2,1,-0.047278431503482474
7,H_T,0,0.04749842145147449
7,H_T,1,0.06275049472134835
7,H_H,1,0.03831602356007777
7,CO2_CO2,1,-0.04482544495988962
7,CO2_aero,0,0.06587629312542526
7,CO2_aero,1,-0.019625072345839007
7,aero_CO2,0,0.06587629312542526
7,aero_CO2,1,0.015375681338020331
7,aero_aero,1,0.3941207053678919
8,T_T,1,-0.08387950450419315
8,T_H,0,-0.03504341238101465
8,T_H,1,-0.012902292213764877
8,T_CO2,1,-0.7866671903787116
8,H_T,0,-0.03504341238101465
8,H_T,1,-0.03511299338056219
8,H_H,1,0.9671097558229387
8,CO2_CO2,1,-0.11635794141308975
8,CO2_aero,0,0.5919446703417137
8,CO2_aero,1,-0.09025064687099861
8,aero_CO2,0,0.5919446703417137
8,aero_aero,1,-0.1643648661861203
9,T_T,1,0.5115739180686366
10,T_T,1,-0.027196772273747626
10,T_H,0,0.8701103223692395
10,T_H,1,-0.04071623960611079
10,T_aero,0,0.13962119152666147
10,T_aero,1,0.12274440322000583
10,H_T,0,0.8701103223692395
10,H_T,1,-0.024800474952380767
10,H_H,1,-0.04144853169588901
10,H_aero,0,0.05808130131612097
10,H_aero,1,0.04082577837946476
10,CO2_CO2,1,0.3331161184404087
10,aero_T,0,0.13962119152666147
10,aero_T,1,-0.07180728804820166
10,aero_H,0,0.05808130131612097
10,aero_H,1,-0.026524329637021216
10,aero_aero,1,0.5405225684024086
11,T_T,1,0.4847422505449827
11,T_H,0,0.03454019943337093
11,T_CO2,1,-0.6533909464239619
11,T_aero,0,0.09402353852022188
11,T_aero,1,-0.08182974395546763
11,H_T,0,0.03454019943337093
11,H_T,1,0.034342125423390844
11,H_H,1,0.023797148202311925
11,H_aero,0,0.08167184525233884
11,H_aero,1,0.035220712377049795
11,CO2_CO2,1,0.1837150072712806
11,aero_T,0,0.09402353852022188
11,aero_T,1,0.08617166669106939
11,aero_H,0,0.08167184525233884
11,aero_H,1,0.7747640440196025
11,aero_aero,1,-0.0438664419562254
12,T_T,1,0.61305817337699
12,T_CO2,0,-0.6252405504981556
12,T_CO2,1,-0.6441600458414135
12,T_aero,0,-0.6794147161842758
12,CO2_T,0,-0.6252405504981556
12,aero_T,0,-0.6794147161842758
12,aero_T,1,-0.5288842174940469
12,aero_CO2,1,0.655651046067723
13,P_aero,0,-0.17464575510176386
13,T_T,1,0.5779132315379806
13,H_CO2,1,0.591856648677251
13,aero_P,0,-0.17464575510176386
13,aero_P,1,-0.005152941503390099
13,aero_aero,1,0.4955667392272763
14,T_T,1,0.39916438425557815
14,T_H,0,0.31944124012355996
14,T_H,1,0.6918842614942057
14,T_aero,0,-0.03150530601541879
14,T_aero,1,0.05675108553192781
14,H_T,0,0.31944124012355996
14,H_aero,1,0.15205089968275823
14,CO2_CO2,1,0.42853245748488233
14,CO2_aero,0,-0.028631090747148737
14,CO2_aero,1,-0.03649670116525501
14,aero_T,0,-0.03150530601541879
14,aero_T,1,-0.02606585218126655
14,aero_H,1,-0.026131974336814835
14,aero_CO2,0,-0.028631090747148737
14,aero_CO2,1,-0.022990828563969022
14,aero_aero,1,-0.0438664419562254
15,T_T,1,0.9344105470317683
15,T_H,0,0.9243114614134889
15,T_H,1,0.9777104567381808
15,T_aero,0,0.9626951767070415
15,H_T,0,0.9243114614134889
15,H_T,1,0.9296759801154486
15,H_H,1,0.9032054776155234
15,H_aero,0,0.9385957029748793
15,aero_T,0,0.9626951767070415
15,aero_T,1,0.9568461182705079
15,aero_H,0,0.9385957029748793
15,aero_H,1,0.9303354125144678
15,aero_aero,1,0.9766563300590366
16,T_T,1,0.4644803265371043
16,T_H,0,0.07524809175217118
16,T_H,1,-0.01673085709992634
16,T_aero,0,-0.03364028985853705
