CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[0.71478735],[-0.00222746],[8.52479366],[-736.96455545],[-1.23683172],[-0.00886269],[-11.23557375],[-2408.96181499],[2.30316721],[-0.00043692],[8.69012862],[-402.48393338]
[-2.21780072],[-0.00028566],[14.61074164],[-1242.52491119],[-4.7709651],[-0.00323167],[-0.94233027],[-1994.91438029],[0.74275093],[0.00522078],[27.50319726],[171.55526289]
[2.1317418],[-0.00013285],[10.54895573],[-212.50202297],[0.8874092],[-0.00276521],[-5.67538169],[-1107.80437],[9.35483923],[0.0031887],[10.25536231],[389.2834472]
[2.62018383],[-0.00326474],[10.80986689],[-1426.93968254],[0.45364297],[-0.01194855],[-4.28424963],[-2874.88359431],[11.48422568],[-0.00163565],[10.12291645],[-784.56650471]
[1.30554074],[0.00251549],[-2.00952074],[-228.29724972],[-2.86634774],[-0.00582261],[-4.03880652],[-420.46825782],[7.41459851],[0.00245292],[-1.17289224],[-115.06994354]
[1.58910601],[-0.01493202],[8.30392721],[38.20352282],[-2.7225711],[-0.03353061],[4.84127462],[-65.73785305],[7.79808185],[0.00618356],[11.83306141],[8.57029389]
[-23.11734496],[0.00591636],[-19.78973992],[2868.06018558],[-33.25586676],[0.00353932],[-35.6112009],[1548.35636872],[-10.09114749],[0.00755237],[1.68328696],[5219.66141548]
[9.03101544],[-0.00903799],[3.7296453],[15.57093532],[-13.02340646],[-0.0222223],[-1.13971376],[-42.90423919],[9.56256755],[3.95973863e-05],[3.87877732],[56.99625362]
[-6.84207021],[0.03657858],[0.20782741],[-121.53266229],[-6.347357],[0.00830158],[1.55629318],[-202.54312472],[-0.26246835],[0.03752772],[17.87351724],[-32.07782504]
[0.41160449],[0.00557976],[0.77286171],[49.96858241],[0.05357594],[0.00917654],[-0.26442003],[37.38963453],[0.62769315],[0.02007202],[0.69148668],[60.17379692]
[-0.61046511],[0.004145],[3.90341368],[682.62807055],[-2.55361954],[0.00273981],[2.94003172],[367.92575258],[0.70599137],[0.00568113],[5.95538415],[810.55681636]
[-2.78632664],[-0.00274735],[8.79565232],[166.51135047],[-6.6784108],[-0.00997411],[-6.52920238],[202.72786497],[-1.96423532],[0.02582521],[10.12250469],[432.50927035]
[-0.31881093],[-0.00164273],[1.23916479],[1130.82855312],[-0.88505001],[-0.00182786],[-0.40489856],[-58.38796257],[0.84641855],[-0.00123671],[3.25398051],[2829.29837547]
[0.07680773],[-0.00108186],[-0.60686726],[-130.1310969],[0.00717806],[-0.00086173],[-0.62077985],[-209.01024405],[0.08989013],[-0.00019259],[-0.35773466],[-84.30174842]
[3.40990648],[-0.00212512],[1.19423052],[-152.63639154],[-0.57003713],[-0.00199751],[0.60406345],[-272.71566628],[6.03960357],[0.00060427],[1.60160128],[-122.25529939]
[-0.12902735],[0.02776278],[5.46958666],[198.04836034],[-0.85331872],[0.01657848],[3.20781575],[-488.35455128],[1.13409731],[0.0460157],[11.55158413],[-157.73131901]
