period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
morning,2025-05-20 04:00:00,2025-05-20 14:00:00,10,0.002,"[0.0, -0.07701577977437783]","[0.06862828654578314, 0.03987556912543817]","[-0.027259050870091856, 0.06726083344308052]","[-0.07776806547054224, -0.012085505939133823]","[-0.10036928632583962, -0.04967001074214696]","[0.06862828654578314, -0.1055138015071873]","[0.0, 0.4651702005598703]","[-0.23629467706175705, 0.07099076075096325]","[-0.0633487671316498, 0.03711796124902019]","[-0.12431202598087476, -0.09684218178998136]","[-0.027259050870091856, 0.14834814192460474]","[-0.23629467706175705, -0.09201532279981954]","[0.0, -0.0850576776514564]","[0.3154179713848204, -0.12374266385467511]","[0.18501457691631173, 0.0771327573443126]","[-0.07776806547054224, 0.42146455711090697]","[-0.0633487671316498, -0.0433091821711484]","[0.3154179713848204, 0.02362434232144642]","[0.0, -0.09874366279990547]","[0.07798798799274445, 0.015522633624581835]","[-0.10036928632583962, 0.07136958752292928]","[-0.12431202598087476, -0.06399963672666786]","[0.18501457691631173, -0.08046004446302066]","[0.07798798799274445, 0.04007537658703613]","[0.0, 0.542914249713365]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[1],[0],[],[],[],[],[],[],[],[1]
morning,2025-05-21 04:00:00,2025-05-21 14:00:00,10,0.275,"[0.0, -0.04577645155304245]","[0.0018316355528004591, -0.04626924908030346]","[-0.2503213391707928, -0.008320837698666508]","[-0.11672702554042821, -0.05308014950664535]","[-0.09303852960226731, -0.06878935115818859]","[0.0018316355528004591, 0.02556863007018527]","[0.0, -0.04954932221858622]","[-0.019924393248253753, 0.0013036541071136999]","[0.006629483966938483, 0.07594344162493805]","[0.6054820327628392, -0.04935344737511708]","[-0.2503213391707928, -0.0092693152352738]","[-0.019924393248253753, 0.02898895687608218]","[0.0, 0.356207782418812]","[0.3240776730437808, 0.2252101861075529]","[0.03448511089310379, 0.004469039166172954]","[-0.11672702554042821, 0.09844727449450079]","[0.006629483966938483, 0.006783451087201354]","[0.3240776730437808, 0.06480781957861083]","[0.0, 0.4680009242213344]","[0.2689545598828653, -0.09272789690673035]","[-0.09303852960226731, 0.12064808416337404]","[0.6054820327628392, -0.011641180476023583]","[0.03448511089310379, -0.006938958010770505]","[0.2689545598828653, 0.1644593598905391]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[],[],[0],[],[],[1],[],[],[],[],[],[1],[],[1],[0],[],[],[1]
morning,2025-05-22 04:00:00,2025-05-22 14:00:00,10,0.107,"[0.0, -0.040015669360398146]","[-0.04613454648228762, -0.035784798714432846]","[-0.21523990517928704, -0.1524891290369281]","[-0.13075410508662022, -0.06550017432900238]","[-0.13569774561599637, 0.102960054004848]","[-0.04613454648228762, -0.034677557409359384]","[0.0, 0.9882390930369337]","[0.043238506903707015, 0.04270654381358789]","[0.06030958459544576, 0.05863919663724534]","[-0.1056426046160502, -0.11106821608199396]","[-0.21523990517928704, -0.006191247850272571]","[0.043238506903707015, 0.015647573057844352]","[0.0, 0.4075988511127954]","[0.46876151465576016, 0.16659347024875673]","[-0.36806410642852944, -0.22926424349237798]","[-0.13075410508662022, 0.04783746368199101]","[0.06030958459544576, -0.024066617548595445]","[0.46876151465576016, 0.23191724001545294]","[0.0, 0.3966058109591127]","[-0.36646322750484, -0.10176526980383326]","[-0.13569774561599637, -0.015465897929748177]","[-0.1056426046160502, -0.06556469299884034]","[-0.36806410642852944, -0.2607804689726493]","[-0.36646322750484, -0.21275353766096267]","[0.0, 0.13761253493153147]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[1],[],[],[],[],[],[],[],[],[],[]
morning,2025-05-23 04:00:00,2025-05-23 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07241710148148331]","[-0.33301319471420243, -0.038395272999547]","[0.05583536613034601, -0.715139644167385]","[-0.08034398774567178, -0.07738653818073608]","[0.0, 0.0]","[-0.33301319471420243, 0.07156366749124318]","[0.0, -0.0597176370074422]","[0.23813114970790986, 0.2582544512510453]","[-0.06990801199341141, -0.07364429960730635]","[0.0, 0.0]","[0.05583536613034601, 0.054438898484470234]","[0.23813114970790986, -0.032189240472514064]","[0.0, -0.11942489182025315]","[-0.03373172525325486, 0.009559382665966648]","[0.0, 0.0]","[-0.08034398774567178, -0.02389199543371736]","[-0.06990801199341141, 0.08985312687823808]","[-0.03373172525325486, 0.040407234173226815]","[0.0, 0.5647203667601003]",[],[],[],[],[],[],[1],[1],"[0, 1]",[],[],[],[1],[0],[],[],[0],"[0, 1]",[1],[],[],[],[],[],[1]
morning,2025-05-25 04:00:00,2025-05-25 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5349410253621343]","[0.169786306385513, -0.11411445987655809]","[-0.48457885734559697, -0.6535389916298645]","[-0.6154132772521314, -0.5002586614763092]","[0.0, 0.0]","[0.169786306385513, 0.1495263792040033]","[0.0, -0.06558432999723643]","[0.27763577494767844, -0.14740593262894489]","[-0.05499153425986295, -0.13286193699911267]","[0.0, 0.0]","[-0.48457885734559697, -0.3168402560129697]","[0.27763577494767844, 0.08860778952388654]","[0.0, 0.39515691641770356]","[0.5636056796890837, 0.30873455411503986]","[0.0, 0.0]","[-0.6154132772521314, -0.4450510026640296]","[-0.05499153425986295, 0.08793841485805375]","[0.5636056796890837, 0.5475285646967638]","[0.0, 0.3756214366019855]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[],[],[],[],[0],[],[],[],[],[0],[],[],[]
morning,2025-05-26 04:00:00,2025-05-26 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.7662780791396135]","[0.057848541856376993, 0.013050940228340656]","[0.04931612015792042, 0.055981527514784225]","[-0.01913900848072885, 0.03775284341296202]","[0.0, 0.0]","[0.057848541856376993, 0.06229050340890071]","[0.0, -0.03364067972753761]","[0.615161486383161, -0.0036634905632200528]","[0.06238292168521361, -0.03556265308080202]","[0.0, 0.0]","[0.04931612015792042, 0.007731068499006949]","[0.615161486383161, -0.06413457793566359]","[0.0, -0.022627385788671458]","[0.5974658211022177, -0.027656996189426727]","[0.0, 0.0]","[-0.01913900848072885, 0.02803190656172296]","[0.06238292168521361, -0.02300686876728384]","[0.5974658211022177, 0.012856999958667827]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[],[1],[1],[],[],[],[0],[],[],[1],[0],[1],[],[],[],[],[],[1]
morning,2025-05-27 04:00:00,2025-05-27 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.058726932656930096]","[0.6080863530781995, -0.01989876805055953]","[0.03467859213540971, -0.7711031326034311]","[0.06147204853880866, 0.11227018461909109]","[0.0, 0.0]","[0.6080863530781995, -0.08679668695917389]","[0.0, -0.07738958490517998]","[-0.046143740024631966, -0.5319844722628942]","[0.07449665178953759, 0.025422031693384986]","[0.0, 0.0]","[0.03467859213540971, 0.060709726100553515]","[-0.046143740024631966, 0.10690091993715994]","[0.0, -0.05778802705061992]","[-0.18425667222160536, 0.5726449128517931]","[0.0, 0.0]","[0.06147204853880866, 0.04422684859974364]","[0.07449665178953759, -2.7319265341664104e-05]","[-0.18425667222160536, -0.06883171146430314]","[0.0, 0.26613242338497806]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[1],[],"[0, 1]",[1],"[0, 1]",[],[],"[0, 1]",[0],[1],[1],[],[],[],[],[1]
morning,2025-05-28 04:00:00,2025-05-28 14:00:00,10,2.466,"[0.0, -0.03843080211459761]","[-0.12188569943069653, 0.06585905520193004]","[0.09960663961062768, 0.09323714159847198]","[0.26012021918355005, 0.05344315478102382]","[-0.5356883649438824, 0.01880723493547378]","[-0.12188569943069653, 0.03929075948700877]","[0.0, -0.04061673493963754]","[0.648730223352122, 0.006424311294654069]","[0.28203305400489564, 0.08216802477021347]","[0.06878737766544533, -0.06535543533825842]","[0.09960663961062768, 0.011712590180131715]","[0.648730223352122, -0.10417759023753223]","[0.0, -0.03821494959214564]","[0.7228192243131486, 0.029943001371728516]","[-0.11169794843741178, -0.01552952880595919]","[0.26012021918355005, 0.0016019724698438282]","[0.28203305400489564, -0.06751009662376699]","[0.7228192243131486, -0.03256932422443174]","[0.0, -0.03206192771169899]","[-0.2811514954850013, 0.02636508409623801]","[-0.5356883649438824, -0.008181751030321144]","[0.06878737766544533, -0.0018797451407348638]","[-0.11169794843741178, -0.04677273098803687]","[-0.2811514954850013, -0.04263182762381152]","[0.0, -0.04576938815154766]",[],[],[],[],[1],[],[1],[0],[0],[],[],"[0, 1]",[],[0],[],[],[0],[0],[],[],[],[],[],[],[1]
morning,2025-05-29 04:00:00,2025-05-29 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5434278056182892]","[0.14522210218357903, -0.07090939079006418]","[0.3135215249226038, 0.2406629758248817]","[-0.10706991811344062, 0.007091574667079255]","[0.0, 0.0]","[0.14522210218357903, -0.04014847877024054]","[0.0, -0.01281894894689345]","[0.16837219767062328, 0.03624925830353096]","[-0.02613942764870122, 0.07286621839991039]","[0.0, 0.0]","[0.3135215249226038, -0.2669995095598186]","[0.16837219767062328, -0.31746009983084433]","[0.0, -0.03400133914069545]","[-0.35730582797777827, 0.010679884919648164]","[0.0, 0.0]","[-0.10706991811344062, 0.13375733641726117]","[-0.02613942764870122, 0.8060459438834768]","[-0.35730582797777827, 0.05756239534132349]","[0.0, -0.04440070983052916]",[],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[1],[],[],[],[],[],[],[],[],[0],[1],[],[1]
morning,2025-05-30 04:00:00,2025-05-30 14:00:00,10,0.002,"[0.0, -0.0706198527472766]","[-0.0130654608847167, -0.022262897981738503]","[0.04482168214882375, 0.05327651897284177]","[0.34057455623308736, 0.13360659236265862]","[-0.0763029283251653, 0.006199148076849]","[-0.0130654608847167, -0.005534181825184492]","[0.0, 0.8883706808400474]","[0.024344229713987284, 0.009931573420611699]","[-0.042183255086192854, -0.025380020294779815]","[0.5193136552254883, 0.47089025410619895]","[0.04482168214882375, -0.07380838692059255]","[0.024344229713987284, 0.03990089297938433]","[0.0, 0.44006770881799107]","[-0.07372084371868425, -0.07892247696394455]","[-0.00028952159008643896, 0.039341955256957384]","[0.34057455623308736, -0.07609226118042209]","[-0.042183255086192854, -0.044218447878671]","[-0.07372084371868425, -0.07749326627077466]","[0.0, 0.3375431338096175]","[-0.11125184547616292, -0.09053464868712774]","[-0.0763029283251653, -0.08763246163881738]","[0.5193136552254883, 0.5062271548736477]","[-0.00028952159008643896, -0.0708916953670931]","[-0.11125184547616292, -0.1259588052660214]","[0.0, 0.7930264167615005]",[],[],[],[],[],[],[1],[],[1],"[0, 1]",[],[],[1],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[1]
morning,2025-05-31 04:00:00,2025-05-31 14:00:00,10,0.888,"[0.0, -0.08752991662401317]","[0.008455006038929045, -0.01909768192356381]","[0.06603115729051914, 0.054743165044943566]","[0.1316324100244342, 0.08954790647026313]","[-0.1086359810404199, -0.041706459402706654]","[0.008455006038929045, 0.0664917507177118]","[0.0, 0.934007015440388]","[-0.0171793770328566, -0.01305305107397458]","[4.6202859343387935e-05, 0.02217430960895914]","[0.12747275806664576, 0.1369096797396045]","[0.06603115729051914, 0.047297181921615646]","[-0.0171793770328566, -0.05622060099087806]","[0.0, 0.39929999390066157]","[0.5561785834145889, 0.17971712524911873]","[-0.04189405119508411, -0.046227585518676714]","[0.1316324100244342, -0.012030342377171762]","[4.6202859343387935e-05, -0.001060686979313719]","[0.5561785834145889, 0.301443977153547]","[0.0, 0.3776152423753022]","[-0.11793596096438994, -0.07815792466466663]","[-0.1086359810404199, -0.005139890358746057]","[0.12747275806664576, 0.11292926196734604]","[-0.04189405119508411, 0.005359505158993794]","[-0.11793596096438994, -0.06651167588955866]","[0.0, 0.5043544263492998]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[1]
morning,2025-06-01 04:00:00,2025-06-01 14:00:00,10,0.012,"[0.0, -0.02934151066657124]","[0.0553669444842474, -0.002103872737450411]","[0.06659389247824977, 0.07190531602494213]","[-0.022243675967472978, -0.09955863185288398]","[-0.012151940437990599, -0.06305873614862159]","[0.0553669444842474, 0.03165655715193117]","[0.0, -0.031681317504799224]","[0.4467191114609579, 0.4301642130670062]","[0.09942037977719889, -0.7323836484633438]","[-0.04175663599622892, 0.005251386169402043]","[0.06659389247824977, -0.10449803200068024]","[0.4467191114609579, -0.06984787354047843]","[0.0, 0.1368857711471256]","[-0.21967939567281144, -0.34497079904333133]","[-0.05955861921823556, -0.011750219496972218]","[-0.022243675967472978, 0.0814835604005202]","[0.09942037977719889, 0.10595622641785528]","[-0.21967939567281144, 0.11685008332302635]","[0.0, -0.1232839724613825]","[0.008157086188107572, -0.01931762033377817]","[-0.012151940437990599, 0.03773714452845009]","[-0.04175663599622892, -0.020637767594510636]","[-0.05955861921823556, 0.008133353815127932]","[0.008157086188107572, 0.041543661563917596]","[0.0, 0.5276582274448821]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],[],[],[],[0],[],[1],[],[],[],[],[],[1]
morning,2025-06-02 04:00:00,2025-06-02 14:00:00,10,0.001,"[0.0, -0.07718234047121887]","[0.03624694984680473, 0.0005478658506049209]","[-0.641321940132487, 0.0317062051967835]","[0.7336675669999836, -0.03621010282827466]","[0.49551190874831436, -0.001739107389764177]","[0.03624694984680473, -0.04657851926027703]","[0.0, 0.9547507245960413]","[0.05678342308788733, 0.11035728510444623]","[0.001277023670281426, -0.08391644483390376]","[-0.03439744455034224, -0.08939475571671254]","[-0.641321940132487, 0.13700381332913472]","[0.05678342308788733, 0.07691911950602615]","[0.0, -0.09384579148731712]","[-0.6199391247582291, 0.0737159998488157]","[-0.42547236682502504, 0.03826705222978944]","[0.7336675669999836, -0.0663553240317003]","[0.001277023670281426, 0.02206784501895187]","[-0.6199391247582291, 0.033291672003490626]","[0.0, -0.019358999374978546]","[0.7822694983057984, -0.013940312889610014]","[0.49551190874831436, 0.013126880733087857]","[-0.03439744455034224, 0.0032100899132556445]","[-0.42547236682502504, 0.0037806709259423027]","[0.7822694983057984, 0.01766302552289793]","[0.0, -0.036077323426968164]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[],[],[],[],[0],[],[1],[],[],"[0, 1]",[],[],[]
morning,2025-06-03 04:00:00,2025-06-03 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.8393860388907103]","[0.061537383906283764, -0.03817927541317398]","[0.0017791070332080791, 0.014078089615716778]","[0.0991891450943034, 0.09153606350662825]","[0.0, 0.0]","[0.061537383906283764, 0.06037157951709972]","[0.0, -0.0038375540731825993]","[-0.668978607175529, 0.03920878235536075]","[0.018952874991946568, -0.02361764651632162]","[0.0, 0.0]","[0.0017791070332080791, -0.023972687096541302]","[-0.668978607175529, 0.00779903829281361]","[0.0, -0.03750004952037254]","[-0.051962976812403326, 0.001461206087071106]","[0.0, 0.0]","[0.0991891450943034, 0.04019061686766095]","[0.018952874991946568, 0.031202681639464165]","[-0.051962976812403326, -0.02113534251456111]","[0.0, 0.5056352844771539]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],[1],[],[],[0],[],[],[],[],[],[],[],[1]
morning,2025-06-04 04:00:00,2025-06-04 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.9921889055199281]","[0.9920411107547001, 0.9845597329626102]","[0.042901538388721, 0.038064468861367155]","[-0.10537686489545711, -0.10574777065892077]","[0.0, 0.0]","[0.9920411107547001, 0.9916906153674347]","[0.0, 0.9826993255957688]","[0.038118643347840174, 0.039244868882624136]","[-0.10636025833717744, -0.10605508387547309]","[0.0, 0.0]","[0.042901538388721, 0.07972908505783735]","[0.038118643347840174, 0.07741761995508684]","[0.0, -0.04768086414513676]","[-0.035675083484256055, -0.05040950080071665]","[0.0, 0.0]","[-0.10537686489545711, -0.034563230170625285]","[-0.10636025833717744, -0.03672696572702523]","[-0.035675083484256055, 0.1224606021524318]","[0.0, 0.5619849708301762]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],"[0, 1]",[1],"[0, 1]","[0, 1]",[],[0],[0],[1],[],[],"[0, 1]","[0, 1]",[],[1]
morning,2025-06-05 04:00:00,2025-06-05 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.9885016712130061]","[0.9803957076332396, 0.9789537548360648]","[0.008493067941760524, 0.010774759844485726]","[0.9697141559615952, 0.9790918237614705]","[0.0, 0.0]","[0.9803957076332396, 0.9734870253784236]","[0.0, 0.9599663527197708]","[0.004763652377024011, 0.004994352603518466]","[0.9587754849107856, 0.9788545726671333]","[0.0, 0.0]","[0.008493067941760524, 0.01860890200650145]","[0.004763652377024011, 0.025493889962245473]","[0.0, -0.029262703056894476]","[0.03711748697660211, -0.001430000054177603]","[0.0, 0.0]","[0.9697141559615952, 0.9689896314353051]","[0.9587754849107856, 0.9702946166515019]","[0.03711748697660211, -0.0014682875793395889]","[0.0, 0.9454023123260342]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],"[0, 1]",[1],"[0, 1]","[0, 1]",[],[0],[0],[],[],[],[0],[0],[],[1]
morning,2025-06-06 04:00:00,2025-06-06 14:00:00,10,0.001,"[0.0, -0.09284525978713719]","[0.03834488711568789, 0.057759492675059095]","[-0.0773675589003827, 0.02477723420189035]","[-0.04594924452357497, -0.04392560400410631]","[0.13703744624510295, 0.09865965039565591]","[0.03834488711568789, -0.17184462230954142]","[0.0, 0.5518793473410997]","[0.7002645786160143, 0.6291370370132862]","[-0.0860656921181895, -0.046745881089055204]","[-0.21361353598234706, -0.05593997543119488]","[-0.0773675589003827, -0.09274742991160423]","[0.7002645786160143, 0.4560318492588545]","[0.0, 0.4175696774750323]","[-0.014977026887289106, -0.0773167204244289]","[-0.10631030592646451, -0.016956505133992127]","[-0.04594924452357497, 0.283380642904507]","[-0.0860656921181895, -0.053870554468871776]","[-0.014977026887289106, -0.1016773536914255]","[0.0, -0.018729675165749343]","[-0.15419202230857523, -0.10056852141484514]","[0.13703744624510295, -0.054988976464787356]","[-0.21361353598234706, -0.10963888634286363]","[-0.10631030592646451, -0.13369413807425445]","[-0.15419202230857523, 0.05036043386928515]","[0.0, 0.49187208716608555]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],"[0, 1]",[],[1],[0],[0],[1],[],[],[],[],[],[1]
morning,2025-06-07 04:00:00,2025-06-07 14:00:00,10,0.326,"[0.0, -0.04975700998810702]","[0.0683000177865043, -0.0661981280970796]","[-0.15746783788275082, -0.04317168367328544]","[0.04503041049569043, -0.001125861517694711]","[0.3807802596762581, -0.011023967772168304]","[0.0683000177865043, 0.07204349965765727]","[0.0, -0.06407317632078857]","[0.5372455012546412, -0.05523034011477619]","[-0.3497302926019588, 0.03599806036247612]","[0.1893186608736879, -0.036012047742963973]","[-0.15746783788275082, 0.05486574432932061]","[0.5372455012546412, -0.03512263056033866]","[0.0, -0.09597499771632215]","[0.20607171988159004, 0.0019269926661957223]","[0.35800725753599516, -0.03458661585179016]","[0.04503041049569043, -0.0351219281357071]","[-0.3497302926019588, 0.019780948316102002]","[0.20607171988159004, -0.03753138925119388]","[0.0, -0.03197622927789087]","[0.36179563489104694, 0.0055242877792154995]","[0.3807802596762581, 0.0028129181887838264]","[0.1893186608736879, -0.04959494390902685]","[0.35800725753599516, -0.08935515873261028]","[0.36179563489104694, 0.025029043515647883]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],[0],[],[],[],[],[],[],[],[],[],[1],[1],[],[1]
morning,2025-06-08 04:00:00,2025-06-08 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.8207043496515686]","[0.02048196929061387, -0.004036411165708853]","[0.05772279170657286, 0.1160978534336774]","[0.05390606677117611, -0.13915255507912253]","[0.0, 0.0]","[0.02048196929061387, -0.038806568807628644]","[0.0, 0.06469667294118092]","[0.019330652338184408, 0.02083616657076271]","[0.1618626203718011, 0.09642722213299143]","[0.0, 0.0]","[0.05772279170657286, 0.007633682785274224]","[0.019330652338184408, -0.15096208881104584]","[0.0, -0.04516937723649398]","[-0.2710700640499157, 0.017580132818299097]","[0.0, 0.0]","[0.05390606677117611, 0.03021866271108709]","[0.1618626203718011, 0.4246203610497786]","[-0.2710700640499157, 0.06642689644150737]","[0.0, -0.042962938782671975]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[],[],[0],[],"[0, 1]",[],[1],[],[],[],"[0, 1]",[],[1]
morning,2025-06-09 04:00:00,2025-06-09 14:00:00,10,0.001,"[0.0, -0.08790684290129305]","[0.012521474285994991, -0.003610098285429289]","[-0.09792039929933341, 0.02096677495235464]","[0.1267550959889005, -0.0045595705230755445]","[-0.015029311798457814, -0.032988825009694994]","[0.012521474285994991, 0.005678048482121378]","[0.0, 0.9197469677178183]","[0.08926748165336128, 0.07024191523130684]","[-0.05904667224564449, -0.03872856448709706]","[0.024669425752934057, 0.12349422931661838]","[-0.09792039929933341, -0.005668756456098401]","[0.08926748165336128, 0.03371761767090461]","[0.0, 0.4836359817232859]","[-0.01320271133136435, 0.0349971367890244]","[0.013934056044667421, 0.04652078758837444]","[0.1267550959889005, -0.18149962108311418]","[-0.05904667224564449, -0.07981994793033621]","[-0.01320271133136435, 0.050832901245946464]","[0.0, -0.04000526209494972]","[-0.41388566386000747, 0.012200750067699159]","[-0.015029311798457814, 0.2862109962583917]","[0.024669425752934057, 0.03196678590141831]","[0.013934056044667421, -0.0788870232505901]","[-0.41388566386000747, 0.05964678511783272]","[0.0, -0.042962938782671975]",[],[],[],[],[],[],[1],[],[0],[1],[],[1],[1],[],[],[],[0],[],[1],[1],[1],[],[],[],[1]
morning,2025-06-10 04:00:00,2025-06-10 14:00:00,10,0.637,"[0.0, 0.012022422461938975]","[-0.1605021337555334, -0.06493153401859306]","[0.15759651612663536, 0.12437792490059771]","[-0.2687919192256206, 0.0372987331703385]","[-0.05238243575023473, -0.09806597063697003]","[-0.1605021337555334, 0.18259503618134004]","[0.0, 0.48355489181799194]","[0.3099794835803679, 0.28403373337771]","[0.10427844141247634, -0.09933431216559373]","[0.22299101789684664, 0.23861469191096554]","[0.15759651612663536, 0.4124679960389779]","[0.3099794835803679, 0.16675918348725846]","[0.0, 0.5762997923092035]","[0.267599523661876, -0.01816378256309758]","[0.2829756085380745, 0.13992491272833676]","[-0.2687919192256206, 0.10174019838752178]","[0.10427844141247634, 0.04126386826987037]","[0.267599523661876, 0.017638992986580074]","[0.0, -0.029868389688870914]","[-0.19115040929118882, -0.1301653737948795]","[-0.05238243575023473, 0.2071535875381824]","[0.22299101789684664, 0.16370591598726222]","[0.2829756085380745, 0.5208192017683669]","[-0.19115040929118882, 0.038695757609782895]","[0.0, 0.49821071689559704]",[],[],[],[],[],[],[],[],[1],[],[1],[],[1],[],[],[],[],[],[],[],[],[],[1],[],[1]
morning,2025-06-11 04:00:00,2025-06-11 14:00:00,10,0.0,"[0.0, -0.029983727939284225]","[0.015750207081110232, -0.016252199675017905]","[-0.18779783116562054, -0.1340789693102439]","[0.2563501038236892, 0.32506097642080045]","[0.030688071733430036, 0.0033637680573343934]","[0.015750207081110232, -0.03187939029741248]","[0.0, 0.794787689487478]","[0.08253438262742922, 0.023058059617740934]","[-0.02340033417537668, -8.77699793209082e-05]","[0.14270917176958742, 0.10418111893010937]","[-0.18779783116562054, 0.08911777503182762]","[0.08253438262742922, 0.056910735667980945]","[0.0, 0.32051999049430324]","[-0.14557564974241693, -0.01576494108833126]","[0.07497611416827539, 0.10787544568805188]","[0.2563501038236892, -0.06198119059898431]","[-0.02340033417537668, -0.03701600583574397]","[-0.14557564974241693, -0.09966863850935435]","[0.0, 0.02811675548526462]","[0.06733552721966901, 0.0847978636486415]","[0.030688071733430036, -0.101611091367036]","[0.14270917176958742, 0.14454338002299819]","[0.07497611416827539, -0.05273662184740137]","[0.06733552721966901, -0.11059589514495165]","[0.0, 0.6358911103808149]",[],[],[],[1],[],[],[1],[],"[0, 1]",[],[],[],[1],[1],[],[],[0],[],[],[],[],[],[],[],[1]
