time,albedo,alt,base_time,corr_soil_heat_flow_1,corr_soil_heat_flow_2,corr_soil_heat_flow_3,down_long,down_short_hemisp,energy_storage_change_1,energy_storage_change_2,energy_storage_change_3,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_capacity_2,soil_heat_capacity_3,soil_heat_flow_1,soil_heat_flow_2,soil_heat_flow_3,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_temp_1,soil_temp_2,soil_temp_3,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_2,surface_soil_heat_flux_3,surface_soil_heat_flux_avg,time_offset,up_long,up_short_hemisp,wetness
2024-12-14 00:00:00,0.4868457,64.0,2024-12-14,,,,303.433,-5.092505,,,,39.3105,-76.62375,-23.64285,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 00:00:00,324.4487,-2.477692,3.03875
2024-12-14 00:30:00,0.5581306,64.0,2024-12-14,,,,302.7212,-5.111427,,,,39.3105,-76.62375,-23.15616,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 00:30:00,323.5968,-2.858298,3.038704
2024-12-14 01:00:00,0.5378773,64.0,2024-12-14,,,,303.7276,-4.85524,,,,39.3105,-76.62375,-21.56494,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 01:00:00,323.0411,-2.606989,3.038697
2024-12-14 01:30:00,0.5500621,64.0,2024-12-14,,,,302.2964,-5.054989,,,,39.3105,-76.62375,-22.23596,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 01:30:00,322.3386,-2.789654,3.038649
2024-12-14 02:00:00,0.5201296,64.0,2024-12-14,,,,292.8795,-5.413736,,,,39.3105,-76.62375,-30.12421,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 02:00:00,320.395,-2.816113,3.038734
2024-12-14 02:30:00,0.56761,64.0,2024-12-14,,,,296.5723,-5.136163,,,,39.3105,-76.62375,-25.41574,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 02:30:00,319.7648,-2.911562,3.03878
2024-12-14 03:00:00,0.5974194,64.0,2024-12-14,,,,296.8784,-5.038722,,,,39.3105,-76.62375,-24.19598,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 03:00:00,319.0421,-3.013414,3.038912
2024-12-14 03:30:00,0.563835,64.0,2024-12-14,,,,294.1154,-5.197692,,,,39.3105,-76.62375,-26.20395,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 03:30:00,318.1681,-2.927279,3.039217
2024-12-14 04:00:00,0.4630221,64.0,2024-12-14,,,,275.5954,-5.942102,,,,39.3105,-76.62375,-42.65359,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 04:00:00,315.1422,-2.742611,3.039218
2024-12-14 04:30:00,0.4382158,64.0,2024-12-14,,,,270.008,-6.150021,,,,39.3105,-76.62375,-46.39575,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2024-12-14 04:30:00,313.3254,-2.691424,3.03933
