time,base_time,time_offset,atmos_pressure,qc_atmos_pressure,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,vapor_pressure_mean,qc_vapor_pressure_mean,vapor_pressure_std,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,tbrg_precip_total,qc_tbrg_precip_total,tbrg_precip_total_corr,qc_tbrg_precip_total_corr,org_precip_rate_mean,qc_org_precip_rate_mean,pwd_err_code,pwd_mean_vis_1min,qc_pwd_mean_vis_1min,pwd_mean_vis_10min,qc_pwd_mean_vis_10min,pwd_pw_code_inst,qc_pwd_pw_code_inst,pwd_pw_code_15min,qc_pwd_pw_code_15min,pwd_pw_code_1hr,qc_pwd_pw_code_1hr,pwd_precip_rate_mean_1min,qc_pwd_precip_rate_mean_1min,pwd_cumul_rain,qc_pwd_cumul_rain,pwd_cumul_snow,qc_pwd_cumul_snow,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-02-12 00:00:00,2025-02-12,2025-02-12 00:00:00,101.99,0,-1.256,0,0.027,97.5,0,0.23,0.533,0,0.002,1.597,0,1.554,0,44.36,0,13.43,0.0,0,0.0,0,2.11,0,0.0,584.0,0,646.0,0,72.0,0,72.0,0,73.0,0,1.14,0,54.39,0,222.0,0,13.64,0,0.005,0,39.317,-76.586,45.0
2025-02-12 00:01:00,2025-02-12,2025-02-12 00:01:00,101.99,0,-1.253,0,0.029,97.4,0,0.23,0.533,0,0.002,1.501,0,1.481,0,43.25,0,9.27,0.0,0,0.0,0,2.24,0,0.0,529.0,0,630.0,0,72.0,0,72.0,0,73.0,0,0.88,0,54.41,0,222.0,0,13.64,0,0.0,0,39.317,-76.586,45.0
2025-02-12 00:02:00,2025-02-12,2025-02-12 00:02:00,101.99,0,-1.254,0,0.027,97.4,0,0.254,0.533,0,0.002,1.143,0,1.1,0,45.04,0,15.86,0.0,0,0.0,0,5.38,0,0.0,464.0,0,608.0,0,73.0,0,72.0,0,73.0,0,1.11,0,54.42,0,222.0,0,13.64,0,-0.005,0,39.317,-76.586,45.0
2025-02-12 00:03:00,2025-02-12,2025-02-12 00:03:00,101.99,0,-1.259,0,0.04,97.4,0,0.249,0.533,0,0.002,1.036,0,1.028,0,48.16,0,6.754,0.0,0,0.0,0,1.75,0,0.0,436.0,0,578.0,0,73.0,0,72.0,0,73.0,0,1.35,0,54.45,0,222.0,0,13.64,0,-0.011,0,39.317,-76.586,45.0
2025-02-12 00:04:00,2025-02-12,2025-02-12 00:04:00,101.99,0,-1.256,0,0.032,97.3,0,0.228,0.533,0,0.002,0.936,0,0.911,0,46.76,0,13.29,0.0,0,0.0,0,3.15,0,0.0,530.0,0,561.0,0,73.0,0,73.0,0,73.0,0,1.14,0,54.47,0,222.0,0,13.64,0,-0.016,0,39.317,-76.586,45.0
2025-02-12 00:05:00,2025-02-12,2025-02-12 00:05:00,101.98,0,-1.253,0,0.026,97.4,0,0.22,0.533,0,0.002,1.088,0,1.067,0,62.15,0,11.21,0.0,0,0.0,0,2.2,0,0.0,551.0,0,548.0,0,73.0,0,73.0,0,73.0,0,0.99,0,54.48,0,223.0,0,13.64,0,-0.019,0,39.317,-76.586,45.0
2025-02-12 00:06:00,2025-02-12,2025-02-12 00:06:00,101.98,0,-1.221,0,0.041,97.4,0,0.236,0.535,0,0.003,0.777,0,0.768,0,76.28,0,8.85,0.0,0,0.0,0,2.94,0,0.0,621.0,0,551.0,0,73.0,0,73.0,0,73.0,0,1.19,0,54.5,0,223.0,0,13.64,0,-0.024,0,39.317,-76.586,45.0
2025-02-12 00:07:00,2025-02-12,2025-02-12 00:07:00,101.97,0,-1.236,0,0.03,97.4,0,0.233,0.534,0,0.002,1.109,0,1.101,0,69.81,0,6.812,0.0,0,0.0,0,4.3,0,0.0,414.0,0,523.0,0,73.0,0,73.0,0,73.0,0,1.43,0,54.53,0,223.0,0,13.64,0,-0.027,0,39.317,-76.586,45.0
2025-02-12 00:08:00,2025-02-12,2025-02-12 00:08:00,101.97,0,-1.249,0,0.027,97.4,0,0.225,0.533,0,0.002,1.601,0,1.583,0,66.21,0,8.5,0.0,0,0.0,0,2.6,0,0.0,445.0,0,505.0,0,73.0,0,73.0,0,73.0,0,1.6,0,54.55,0,223.0,0,13.64,0,-0.032,0,39.317,-76.586,45.0
2025-02-12 00:09:00,2025-02-12,2025-02-12 00:09:00,101.97,0,-1.255,0,0.025,97.4,0,0.233,0.533,0,0.002,1.086,0,1.045,0,63.98,0,15.79,0.0,0,0.0,0,3.43,0,0.0,506.0,0,500.0,0,73.0,0,73.0,0,73.0,0,1.32,0,54.57,0,223.0,0,13.64,0,-0.037,0,39.317,-76.586,45.0
