time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-24 00:01:00,2025-06-24,2025-06-24 00:01:00,31.1,0,0.0,68.72,0,0.178,101.9,0,1.327,0,1.315,0,174.4,0,7.645,0.0,0,77.58,0,12.78,0,36.4,0,38.838,-76.37,3.0
2025-06-24 00:02:00,2025-06-24,2025-06-24 00:02:00,31.1,0,0.0,68.97,0,0.221,101.9,0,1.428,0,1.423,0,185.1,0,5.038,0.0,0,77.58,0,12.78,0,36.32,0,38.838,-76.37,3.0
2025-06-24 00:03:00,2025-06-24,2025-06-24 00:03:00,31.16,0,0.048,68.7,0,0.856,101.9,0,1.54,0,1.513,0,180.7,0,10.8,0.0,0,77.58,0,12.78,0,36.28,0,38.838,-76.37,3.0
2025-06-24 00:04:00,2025-06-24,2025-06-24 00:04:00,31.13,0,0.047,67.45,0,0.202,101.9,0,1.443,0,1.409,0,169.3,0,12.52,0.0,0,77.58,0,12.78,0,36.24,0,38.838,-76.37,3.0
2025-06-24 00:05:00,2025-06-24,2025-06-24 00:05:00,31.2,0,0.0,67.38,0,0.462,101.9,0,1.435,0,1.417,0,174.9,0,9.04,0.0,0,77.58,0,12.78,0,36.16,0,38.838,-76.37,3.0
2025-06-24 00:06:00,2025-06-24,2025-06-24 00:06:00,31.2,0,0.0,68.2,0,0.159,101.9,0,1.405,0,1.401,0,159.7,0,4.378,0.0,0,77.58,0,12.78,0,36.12,0,38.838,-76.37,3.0
2025-06-24 00:07:00,2025-06-24,2025-06-24 00:07:00,31.2,0,0.0,68.43,0,0.217,101.9,0,1.427,0,1.414,0,175.2,0,7.729,0.0,0,77.58,0,12.78,0,36.08,0,38.838,-76.37,3.0
2025-06-24 00:08:00,2025-06-24,2025-06-24 00:08:00,31.2,0,0.0,69.04,0,0.282,101.9,0,1.217,0,1.209,0,175.0,0,6.251,0.0,0,77.58,0,12.78,0,36.0,0,38.838,-76.37,3.0
2025-06-24 00:09:00,2025-06-24,2025-06-24 00:09:00,31.2,0,0.018,68.89,0,0.599,101.9,0,1.532,0,1.519,0,188.4,0,7.401,0.0,0,77.58,0,12.78,0,35.96,0,38.838,-76.37,3.0
2025-06-24 00:10:00,2025-06-24,2025-06-24 00:10:00,31.1,0,0.013,68.98,0,0.415,101.9,0,1.173,0,1.169,0,183.4,0,4.676,0.0,0,77.58,0,12.78,0,35.92,0,38.838,-76.37,3.0
2025-06-24 00:11:00,2025-06-24,2025-06-24 00:11:00,31.1,0,0.0,70.0,0,0.309,101.9,0,1.065,0,1.06,0,192.0,0,5.328,0.0,0,77.58,0,12.78,0,35.84,0,38.838,-76.37,3.0
2025-06-24 00:12:00,2025-06-24,2025-06-24 00:12:00,31.1,0,0.0,70.66,0,0.204,101.9,0,1.073,0,1.069,0,187.9,0,5.203,0.0,0,77.58,0,12.78,0,35.8,0,38.838,-76.37,3.0
2025-06-24 00:13:00,2025-06-24,2025-06-24 00:13:00,31.05,0,0.05,70.81,0,0.302,101.9,0,1.05,0,1.038,0,198.2,0,8.68,0.0,0,77.58,0,12.78,0,35.71,0,38.838,-76.37,3.0
2025-06-24 00:14:00,2025-06-24,2025-06-24 00:14:00,31.0,0,0.0,71.4,0,0.4,101.9,0,0.942,0,0.936,0,198.8,0,6.337,0.0,0,77.58,0,12.78,0,35.63,0,38.838,-76.37,3.0
2025-06-24 00:15:00,2025-06-24,2025-06-24 00:15:00,30.91,0,0.03,71.79,0,0.104,101.9,0,0.782,0,0.778,0,210.3,0,5.226,0.0,0,77.58,0,12.81,0,35.56,0,38.838,-76.37,3.0
2025-06-24 00:16:00,2025-06-24,2025-06-24 00:16:00,30.9,0,0.0,71.05,0,0.269,101.9,0,0.803,0,0.793,0,221.9,0,9.27,0.0,0,77.58,0,12.81,0,35.48,0,38.838,-76.37,3.0
2025-06-24 00:17:00,2025-06-24,2025-06-24 00:17:00,30.81,0,0.03,70.55,0,0.258,101.9,0,0.927,0,0.916,0,206.8,0,8.85,0.0,0,77.58,0,12.81,0,35.4,0,38.838,-76.37,3.0
2025-06-24 00:18:00,2025-06-24,2025-06-24 00:18:00,30.79,0,0.034,70.1,0,0.211,101.9,0,1.012,0,0.991,0,208.5,0,11.67,0.0,0,77.58,0,12.81,0,35.32,0,38.838,-76.37,3.0
2025-06-24 00:19:00,2025-06-24,2025-06-24 00:19:00,30.7,0,0.013,69.95,0,0.05,101.9,0,0.905,0,0.903,0,211.9,0,3.957,0.0,0,77.58,0,12.8,0,35.28,0,38.838,-76.37,3.0
2025-06-24 00:20:00,2025-06-24,2025-06-24 00:20:00,30.7,0,0.0,69.81,0,0.101,101.9,0,0.97,0,0.967,0,209.8,0,4.746,0.0,0,77.58,0,12.81,0,35.16,0,38.838,-76.37,3.0
2025-06-24 00:21:00,2025-06-24,2025-06-24 00:21:00,30.7,0,0.0,70.3,0,0.183,101.9,0,0.813,0,0.81,0,210.1,0,5.028,0.0,0,77.58,0,12.81,0,35.08,0,38.838,-76.37,3.0
2025-06-24 00:22:00,2025-06-24,2025-06-24 00:22:00,30.7,0,0.0,70.48,0,0.088,101.9,0,0.88,0,0.877,0,206.7,0,4.491,0.0,0,77.58,0,12.81,0,35.0,0,38.838,-76.37,3.0
2025-06-24 00:23:00,2025-06-24,2025-06-24 00:23:00,30.69,0,0.028,70.68,0,0.126,101.9,0,0.898,0,0.894,0,202.1,0,5.593,0.0,0,77.58,0,12.81,0,34.93,0,38.838,-76.37,3.0
2025-06-24 00:24:00,2025-06-24,2025-06-24 00:24:00,30.61,0,0.032,70.42,0,0.131,101.9,0,0.905,0,0.899,0,207.0,0,6.444,0.0,0,77.58,0,12.81,0,34.85,0,38.838,-76.37,3.0
2025-06-24 00:25:00,2025-06-24,2025-06-24 00:25:00,30.6,0,0.0,70.65,0,0.241,101.9,0,0.913,0,0.911,0,200.6,0,3.794,0.0,0,77.58,0,12.85,0,34.77,0,38.838,-76.37,3.0
