time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-20 00:01:00,2025-06-20,2025-06-20 00:01:00,23.4,0,0.0,81.6,0,0.109,100.9,0,5.275,0,5.247,0,249.2,0,5.886,0.8,0,75.4,0,13.23,0,24.04,0,38.838,-76.37,3.0
2025-06-20 00:02:00,2025-06-20,2025-06-20 00:02:00,23.46,0,0.048,81.3,0,0.164,100.9,0,6.028,0,5.985,0,250.5,0,6.894,6.2,0,75.51,0,13.23,0,24.04,0,38.838,-76.37,3.0
2025-06-20 00:03:00,2025-06-20,2025-06-20 00:03:00,23.5,0,0.0,81.8,0,0.397,100.9,0,7.713,0,7.663,0,250.0,0,6.55,15.4,0,75.84,0,13.26,0,24.01,0,38.838,-76.37,3.0
2025-06-20 00:04:00,2025-06-20,2025-06-20 00:04:00,23.5,0,0.0,81.8,0,0.629,100.9,0,10.76,0,10.75,0,250.1,0,2.401,54.2,0,76.78,0,13.26,0,23.99,0,38.838,-76.37,3.0
2025-06-20 00:05:00,2025-06-20,2025-06-20 00:05:00,23.45,0,0.05,82.2,0,0.771,100.9,0,7.368,0,7.339,0,243.8,0,5.116,28.1,0,77.12,0,13.26,0,23.99,0,38.838,-76.37,3.0
2025-06-20 00:06:00,2025-06-20,2025-06-20 00:06:00,23.32,0,0.037,82.3,0,0.232,100.9,0,6.85,0,6.844,0,245.8,0,2.408,0.0,0,77.12,0,13.26,0,23.96,0,38.838,-76.37,3.0
2025-06-20 00:07:00,2025-06-20,2025-06-20 00:07:00,23.2,0,0.0,81.4,0,1.705,100.9,0,6.575,0,6.452,0,248.5,0,11.08,0.0,0,77.12,0,13.26,0,23.93,0,38.838,-76.37,3.0
2025-06-20 00:08:00,2025-06-20,2025-06-20 00:08:00,23.23,0,0.047,80.1,0,0.588,100.9,0,6.88,0,6.871,0,247.3,0,2.89,0.1,0,77.12,0,13.26,0,23.93,0,38.838,-76.37,3.0
2025-06-20 00:09:00,2025-06-20,2025-06-20 00:09:00,23.45,0,0.081,79.84,0,0.986,100.9,0,8.4,0,8.38,0,241.0,0,4.32,1.1,0,77.14,0,13.26,0,23.9,0,38.838,-76.37,3.0
2025-06-20 00:10:00,2025-06-20,2025-06-20 00:10:00,23.74,0,0.11,76.86,0,0.583,100.9,0,9.93,0,9.88,0,240.4,0,5.752,0.3,0,77.15,0,13.26,0,23.87,0,38.838,-76.37,3.0
2025-06-20 00:11:00,2025-06-20,2025-06-20 00:11:00,24.1,0,0.097,76.93,0,0.53,100.9,0,11.91,0,11.85,0,238.4,0,5.816,1.1,0,77.17,0,13.26,0,23.87,0,38.838,-76.37,3.0
2025-06-20 00:12:00,2025-06-20,2025-06-20 00:12:00,24.41,0,0.079,76.1,0,0.501,100.9,0,11.88,0,11.86,0,239.2,0,3.351,0.4,0,77.17,0,13.26,0,23.84,0,38.838,-76.37,3.0
2025-06-20 00:13:00,2025-06-20,2025-06-20 00:13:00,24.62,0,0.061,75.92,0,0.589,100.9,0,12.1,0,12.08,0,240.8,0,2.422,4.6,0,77.25,0,13.26,0,23.81,0,38.838,-76.37,3.0
2025-06-20 00:14:00,2025-06-20,2025-06-20 00:14:00,24.7,0,0.0,76.23,0,0.377,100.9,0,11.45,0,11.44,0,239.4,0,2.656,0.7,0,77.26,0,13.26,0,23.81,0,38.838,-76.37,3.0
