time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-27 00:01:00,2025-06-27,2025-06-27 00:01:00,29.74,0,0.049,75.8,0,0.09,101.5,0,0.965,0,0.911,0,39.4,0,19.15,0.0,0,77.59,0,12.87,0,33.4,0,38.838,-76.37,3.0
2025-06-27 00:02:00,2025-06-27,2025-06-27 00:02:00,29.7,0,0.0,75.67,0,0.147,101.5,0,1.273,0,1.22,0,36.15,0,16.62,0.0,0,77.59,0,12.87,0,33.32,0,38.838,-76.37,3.0
2025-06-27 00:03:00,2025-06-27,2025-06-27 00:03:00,29.7,0,0.0,76.06,0,0.166,101.5,0,0.998,0,0.961,0,48.99,0,15.66,0.0,0,77.59,0,12.87,0,33.29,0,38.838,-76.37,3.0
2025-06-27 00:04:00,2025-06-27,2025-06-27 00:04:00,29.61,0,0.028,76.17,0,0.099,101.5,0,1.328,0,1.267,0,52.51,0,17.37,0.0,0,77.59,0,12.87,0,33.21,0,38.838,-76.37,3.0
2025-06-27 00:05:00,2025-06-27,2025-06-27 00:05:00,29.6,0,0.0,76.73,0,0.19,101.5,0,1.357,0,1.311,0,38.1,0,14.83,0.0,0,77.59,0,12.87,0,33.17,0,38.838,-76.37,3.0
2025-06-27 00:06:00,2025-06-27,2025-06-27 00:06:00,29.6,0,0.0,76.89,0,0.195,101.5,0,1.343,0,1.31,0,52.2,0,12.74,0.0,0,77.59,0,12.87,0,33.14,0,38.838,-76.37,3.0
2025-06-27 00:07:00,2025-06-27,2025-06-27 00:07:00,29.54,0,0.048,76.45,0,0.127,101.5,0,1.39,0,1.341,0,47.96,0,15.25,0.0,0,77.59,0,12.87,0,33.06,0,38.838,-76.37,3.0
2025-06-27 00:08:00,2025-06-27,2025-06-27 00:08:00,29.5,0,0.0,76.53,0,0.114,101.5,0,0.842,0,0.748,0,39.6,0,27.04,0.0,0,77.59,0,12.92,0,32.99,0,38.838,-76.37,3.0
2025-06-27 00:09:00,2025-06-27,2025-06-27 00:09:00,29.5,0,0.0,76.57,0,0.089,101.5,0,0.65,0,0.563,0,37.75,0,29.67,0.0,0,77.59,0,12.91,0,32.95,0,38.838,-76.37,3.0
2025-06-27 00:10:00,2025-06-27,2025-06-27 00:10:00,29.49,0,0.025,76.69,0,0.165,101.5,0,1.13,0,1.066,0,47.84,0,19.27,0.0,0,77.59,0,12.91,0,32.92,0,38.838,-76.37,3.0
2025-06-27 00:11:00,2025-06-27,2025-06-27 00:11:00,29.47,0,0.044,77.33,0,0.159,101.5,0,0.298,0,0.148,0,47.71,0,57.58,0.0,0,77.59,0,12.91,0,32.84,0,38.838,-76.37,3.0
2025-06-27 00:12:00,2025-06-27,2025-06-27 00:12:00,29.41,0,0.032,77.05,0,0.402,101.5,0,0.637,0,0.589,0,59.25,0,22.18,0.0,0,77.59,0,12.91,0,32.81,0,38.838,-76.37,3.0
2025-06-27 00:13:00,2025-06-27,2025-06-27 00:13:00,29.4,0,0.0,76.98,0,0.291,101.5,0,0.722,0,0.504,0,100.5,0,44.46,0.0,0,77.59,0,12.9,0,32.77,0,38.838,-76.37,3.0
