CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[0.74917038],[0.95338626],[-1.46669887],[0.2272954],[0.20142568],[0.40372355],[-1.56390191],[0.04946336],[0.89348763],[1.18165832],[-0.79194242],[0.46487903]
[1.9510149],[0.97785884],[-2.88419022],[1.13673435],[1.09118509],[-0.12115875],[-4.46010801],[0.82916399],[3.30070383],[1.59187166],[-1.81134795],[1.1619772]
[0.19696611],[0.14407878],[-0.74790456],[-0.47200014],[0.14629867],[0.52722565],[-1.10673838],[-0.79079017],[0.95566209],[4.09889439],[-0.7789667],[-0.03572375]
[0.80686346],[0.85220778],[-0.30846011],[1.14291643],[-0.04332696],[-2.77062549],[-0.70887205],[0.26464407],[1.11845924],[2.86485421],[0.61125957],[0.87323943]
[-0.27845785],[-0.1177398],[0.85359163],[0.25886096],[-0.50130158],[-0.38705309],[0.48119753],[-0.10277947],[-0.04603767],[0.00154859],[0.87259418],[0.53219207]
[-0.13143231],[-0.12742616],[0.81761805],[0.60801682],[-0.23818194],[-0.17616679],[0.65278434],[0.07764666],[0.01935522],[-0.00506024],[0.94468757],[0.91146439]
[-0.05603778],[-0.03896017],[0.98765157],[-0.82965809],[-0.31833023],[-0.73874719],[0.45971062],[-0.97150721],[0.17397107],[0.93278369],[1.79032856],[-0.74485777]
[-0.17054335],[-0.01282565],[0.65514888],[0.76019388],[-0.43950047],[-0.25354488],[0.3034157],[0.5007081],[0.1170873],[0.28692403],[0.94797433],[1.0915102]
[0.84646961],[0.17917476],[-0.73264346],[0.37198836],[0.55268313],[-0.18930211],[-0.90256914],[0.01411124],[1.02896294],[0.28048235],[-0.52511743],[0.93704755]
[-0.69198185],[-0.4782864],[1.09624085],[0.41565847],[-1.2382374],[-3.00366111],[-0.62243829],[0.0552881],[1.38472754],[0.51904413],[1.94843792],[0.38218542]
[0.51577786],[0.99304145],[0.04900403],[1.0957065],[-0.37726933],[0.37005857],[-1.20971188],[0.87760808],[1.20743024],[2.49991723],[0.52242643],[1.3981443]
[0.86822711],[-0.02788769],[0.76217933],[-0.40685719],[-0.18769361],[-0.20861592],[-0.48274778],[-1.22411166],[0.8902835],[0.29527162],[0.91276486],[0.08219162]
[0.55758393],[0.03667476],[0.84134655],[-1.02037858],[-0.1161188],[0.01163958],[0.68525103],[-1.62440985],[0.83255031],[0.08106573],[0.88068305],[-0.68034297]
[-0.13239089],[0.77620935],[-0.67362839],[0.70856816],[0.11010486],[-1.05812063],[-1.68368586],[0.32386436],[1.27536747],[0.35006797],[-0.63175259],[2.33599771]
