time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-21 00:01:00,2025-06-21,2025-06-21 00:01:00,28.3,0,0.0,43.35,0,0.182,101.1,0,1.678,0,1.577,0,247.8,0,19.86,0.0,0,7.51,0,12.59,0,29.28,0,39.317,-76.586,45.0
2025-06-21 00:02:00,2025-06-21,2025-06-21 00:02:00,28.3,0,0.0,43.35,0,0.107,101.1,0,1.545,0,1.473,0,252.1,0,17.46,0.0,0,7.51,0,12.59,0,29.25,0,39.317,-76.586,45.0
2025-06-21 00:03:00,2025-06-21,2025-06-21 00:03:00,28.3,0,0.0,43.52,0,0.138,101.1,0,1.663,0,1.643,0,257.8,0,9.03,0.0,0,7.51,0,12.59,0,29.18,0,39.317,-76.586,45.0
2025-06-21 00:04:00,2025-06-21,2025-06-21 00:04:00,28.3,0,0.0,43.76,0,0.279,101.1,0,1.345,0,1.293,0,240.8,0,15.88,0.0,0,7.51,0,12.59,0,29.18,0,39.317,-76.586,45.0
2025-06-21 00:05:00,2025-06-21,2025-06-21 00:05:00,28.21,0,0.025,43.69,0,0.218,101.1,0,1.348,0,1.325,0,261.8,0,10.72,0.0,0,7.51,0,12.59,0,29.12,0,39.317,-76.586,45.0
2025-06-21 00:06:00,2025-06-21,2025-06-21 00:06:00,28.2,0,0.0,43.67,0,0.207,101.1,0,1.817,0,1.74,0,249.5,0,16.67,0.0,0,7.51,0,12.59,0,29.08,0,39.317,-76.586,45.0
2025-06-21 00:07:00,2025-06-21,2025-06-21 00:07:00,28.2,0,0.0,43.59,0,0.19,101.1,0,2.532,0,2.413,0,253.1,0,17.54,0.0,0,7.51,0,12.59,0,29.05,0,39.317,-76.586,45.0
2025-06-21 00:08:00,2025-06-21,2025-06-21 00:08:00,28.2,0,0.0,43.53,0,0.272,101.1,0,2.532,0,2.47,0,252.5,0,12.65,0.0,0,7.51,0,12.59,0,28.99,0,39.317,-76.586,45.0
2025-06-21 00:09:00,2025-06-21,2025-06-21 00:09:00,28.2,0,0.0,43.69,0,0.097,101.1,0,1.563,0,1.523,0,251.4,0,12.98,0.0,0,7.51,0,12.59,0,28.95,0,39.317,-76.586,45.0
2025-06-21 00:10:00,2025-06-21,2025-06-21 00:10:00,28.2,0,0.018,43.94,0,0.203,101.1,0,1.148,0,1.083,0,248.3,0,19.28,0.0,0,7.51,0,12.59,0,28.92,0,39.317,-76.586,45.0
2025-06-21 00:11:00,2025-06-21,2025-06-21 00:11:00,28.2,0,0.0,43.76,0,0.136,101.1,0,2.305,0,2.208,0,250.1,0,16.61,0.0,0,7.51,0,12.58,0,28.89,0,39.317,-76.586,45.0
2025-06-21 00:12:00,2025-06-21,2025-06-21 00:12:00,28.2,0,0.0,43.85,0,0.134,101.1,0,1.807,0,1.717,0,239.6,0,18.08,0.0,0,7.51,0,12.59,0,28.85,0,39.317,-76.586,45.0
2025-06-21 00:13:00,2025-06-21,2025-06-21 00:13:00,28.2,0,0.0,43.9,0,0.155,101.1,0,1.857,0,1.807,0,252.1,0,13.3,0.0,0,7.51,0,12.59,0,28.79,0,39.317,-76.586,45.0
2025-06-21 00:14:00,2025-06-21,2025-06-21 00:14:00,28.2,0,0.0,44.25,0,0.148,101.1,0,1.202,0,1.169,0,266.3,0,13.29,0.0,0,7.51,0,12.59,0,28.79,0,39.317,-76.586,45.0
2025-06-21 00:15:00,2025-06-21,2025-06-21 00:15:00,28.15,0,0.05,44.12,0,0.225,101.1,0,1.843,0,1.747,0,249.1,0,18.52,0.0,0,7.51,0,12.59,0,28.72,0,39.317,-76.586,45.0
2025-06-21 00:16:00,2025-06-21,2025-06-21 00:16:00,28.1,0,0.0,43.7,0,0.128,101.1,0,2.753,0,2.712,0,259.4,0,9.94,0.0,0,7.51,0,12.59,0,28.69,0,39.317,-76.586,45.0
2025-06-21 00:17:00,2025-06-21,2025-06-21 00:17:00,28.11,0,0.034,44.03,0,0.268,101.1,0,2.355,0,2.299,0,249.8,0,12.47,0.0,0,7.51,0,12.59,0,28.69,0,39.317,-76.586,45.0
2025-06-21 00:18:00,2025-06-21,2025-06-21 00:18:00,28.17,0,0.047,43.71,0,0.138,101.1,0,3.54,0,3.401,0,242.1,0,16.07,0.0,0,7.51,0,12.59,0,28.66,0,39.317,-76.586,45.0
2025-06-21 00:19:00,2025-06-21,2025-06-21 00:19:00,28.2,0,0.0,43.69,0,0.154,101.1,0,2.608,0,2.532,0,241.1,0,13.9,0.0,0,7.51,0,12.59,0,28.59,0,39.317,-76.586,45.0
2025-06-21 00:20:00,2025-06-21,2025-06-21 00:20:00,28.2,0,0.0,43.89,0,0.262,101.1,0,2.907,0,2.885,0,227.3,0,6.922,0.0,0,7.51,0,12.59,0,28.59,0,39.317,-76.586,45.0
2025-06-21 00:21:00,2025-06-21,2025-06-21 00:21:00,28.2,0,0.0,43.91,0,0.104,101.1,0,1.84,0,1.788,0,250.5,0,13.67,0.0,0,7.51,0,12.59,0,28.56,0,39.317,-76.586,45.0
