time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-22 00:01:00,2025-06-22,2025-06-22 00:01:00,29.5,0,0.0,50.3,0,0.122,101.4,0,3.068,0,2.972,0,179.3,0,14.34,0.0,0,7.51,0,12.59,0,31.12,0,39.317,-76.586,45.0
2025-06-22 00:02:00,2025-06-22,2025-06-22 00:02:00,29.5,0,0.0,50.54,0,0.162,101.4,0,1.84,0,1.768,0,166.9,0,16.01,0.0,0,7.51,0,12.59,0,31.09,0,39.317,-76.586,45.0
2025-06-22 00:03:00,2025-06-22,2025-06-22 00:03:00,29.5,0,0.0,50.69,0,0.115,101.4,0,1.868,0,1.682,0,185.5,0,25.59,0.0,0,7.51,0,12.59,0,31.05,0,39.317,-76.586,45.0
2025-06-22 00:04:00,2025-06-22,2025-06-22 00:04:00,29.43,0,0.046,50.8,0,0.152,101.4,0,1.955,0,1.863,0,164.2,0,17.55,0.0,0,7.51,0,12.59,0,30.98,0,39.317,-76.586,45.0
2025-06-22 00:05:00,2025-06-22,2025-06-22 00:05:00,29.41,0,0.03,51.04,0,0.138,101.4,0,2.247,0,1.995,0,136.5,0,27.13,0.0,0,7.51,0,12.59,0,30.95,0,39.317,-76.586,45.0
2025-06-22 00:06:00,2025-06-22,2025-06-22 00:06:00,29.5,0,0.018,50.86,0,0.078,101.4,0,2.075,0,2.027,0,166.8,0,12.36,0.0,0,7.51,0,12.59,0,30.91,0,39.317,-76.586,45.0
2025-06-22 00:07:00,2025-06-22,2025-06-22 00:07:00,29.5,0,0.0,50.87,0,0.049,101.4,0,2.468,0,2.345,0,155.3,0,18.14,0.0,0,7.51,0,12.59,0,30.88,0,39.317,-76.586,45.0
2025-06-22 00:08:00,2025-06-22,2025-06-22 00:08:00,29.5,0,0.0,51.04,0,0.16,101.4,0,2.47,0,2.382,0,148.6,0,15.3,0.0,0,7.51,0,12.59,0,30.84,0,39.317,-76.586,45.0
2025-06-22 00:09:00,2025-06-22,2025-06-22 00:09:00,29.45,0,0.05,51.19,0,0.081,101.4,0,2.32,0,2.251,0,164.1,0,14.01,0.0,0,7.51,0,12.59,0,30.74,0,39.317,-76.586,45.0
2025-06-22 00:10:00,2025-06-22,2025-06-22 00:10:00,29.4,0,0.0,51.4,0,0.11,101.4,0,2.373,0,2.3,0,157.6,0,14.28,0.0,0,7.51,0,12.59,0,30.74,0,39.317,-76.586,45.0
