time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-06-24 00:01:00,2025-06-24,2025-06-24 00:01:00,34.4,0,0.0,49.83,0,0.113,101.3,0,1.143,0,1.075,0,264.8,0,19.87,0.0,0,7.51,0,12.59,0,36.9,0,39.317,-76.586,45.0
2025-06-24 00:02:00,2025-06-24,2025-06-24 00:02:00,34.39,0,0.025,50.09,0,0.19,101.3,0,1.383,0,1.344,0,272.5,0,13.58,0.0,0,7.51,0,12.59,0,36.85,0,39.317,-76.586,45.0
2025-06-24 00:03:00,2025-06-24,2025-06-24 00:03:00,34.3,0,0.0,50.29,0,0.206,101.3,0,1.807,0,1.753,0,265.3,0,14.0,0.0,0,7.51,0,12.59,0,36.81,0,39.317,-76.586,45.0
2025-06-24 00:04:00,2025-06-24,2025-06-24 00:04:00,34.3,0,0.0,49.9,0,0.167,101.3,0,2.472,0,2.388,0,267.4,0,14.92,0.0,0,7.51,0,12.6,0,36.73,0,39.317,-76.586,45.0
2025-06-24 00:05:00,2025-06-24,2025-06-24 00:05:00,34.25,0,0.05,50.04,0,0.107,101.3,0,1.92,0,1.888,0,246.0,0,10.51,0.0,0,7.51,0,12.6,0,36.69,0,39.317,-76.586,45.0
2025-06-24 00:06:00,2025-06-24,2025-06-24 00:06:00,34.2,0,0.0,49.96,0,0.11,101.3,0,2.117,0,2.087,0,253.4,0,9.63,0.0,0,7.51,0,12.59,0,36.65,0,39.317,-76.586,45.0
2025-06-24 00:07:00,2025-06-24,2025-06-24 00:07:00,34.2,0,0.0,49.99,0,0.174,101.3,0,1.94,0,1.894,0,261.3,0,12.53,0.0,0,7.51,0,12.59,0,36.57,0,39.317,-76.586,45.0
2025-06-24 00:08:00,2025-06-24,2025-06-24 00:08:00,34.2,0,0.0,49.93,0,0.179,101.3,0,1.87,0,1.841,0,264.9,0,10.06,0.0,0,7.51,0,12.6,0,36.48,0,39.317,-76.586,45.0
2025-06-24 00:09:00,2025-06-24,2025-06-24 00:09:00,34.2,0,0.0,50.0,0,0.186,101.3,0,1.567,0,1.511,0,243.7,0,15.29,0.0,0,7.51,0,12.59,0,36.44,0,39.317,-76.586,45.0
2025-06-24 00:10:00,2025-06-24,2025-06-24 00:10:00,34.2,0,0.0,49.85,0,0.112,101.3,0,2.068,0,1.996,0,252.1,0,15.16,0.0,0,7.51,0,12.6,0,36.4,0,39.317,-76.586,45.0
2025-06-24 00:11:00,2025-06-24,2025-06-24 00:11:00,34.2,0,0.0,49.96,0,0.105,101.3,0,1.552,0,1.497,0,270.4,0,15.16,0.0,0,7.51,0,12.59,0,36.32,0,39.317,-76.586,45.0
2025-06-24 00:12:00,2025-06-24,2025-06-24 00:12:00,34.2,0,0.0,49.88,0,0.167,101.3,0,1.872,0,1.825,0,262.7,0,12.8,0.0,0,7.51,0,12.6,0,36.28,0,39.317,-76.586,45.0
2025-06-24 00:13:00,2025-06-24,2025-06-24 00:13:00,34.2,0,0.0,49.78,0,0.176,101.3,0,2.033,0,1.927,0,280.3,0,18.56,0.0,0,7.51,0,12.59,0,36.2,0,39.317,-76.586,45.0
2025-06-24 00:14:00,2025-06-24,2025-06-24 00:14:00,34.17,0,0.046,49.82,0,0.177,101.3,0,1.847,0,1.784,0,244.2,0,14.87,0.0,0,7.51,0,12.59,0,36.16,0,39.317,-76.586,45.0
2025-06-24 00:15:00,2025-06-24,2025-06-24 00:15:00,34.1,0,0.018,49.96,0,0.088,101.3,0,1.84,0,1.765,0,230.1,0,16.3,0.0,0,7.51,0,12.6,0,36.08,0,39.317,-76.586,45.0
2025-06-24 00:16:00,2025-06-24,2025-06-24 00:16:00,34.1,0,0.0,49.84,0,0.09,101.3,0,2.115,0,2.061,0,235.5,0,12.96,0.0,0,7.51,0,12.59,0,36.04,0,39.317,-76.586,45.0
2025-06-24 00:17:00,2025-06-24,2025-06-24 00:17:00,34.1,0,0.0,49.96,0,0.056,101.3,0,1.79,0,1.76,0,245.9,0,10.4,0.0,0,7.51,0,12.59,0,35.96,0,39.317,-76.586,45.0
