time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-05-06 00:00:30,2025-05-06,2025-05-06 00:00:30,8352581.878122649,580182334.9787165,18803700.346951,2449783801.5025754,92.08022,0,23.497967,0,0.19160129,64.91525,0,0.18759274,2.9918644,0,0.061298735,275.49152,21.671955,38.838,-76.37,3.0
2025-05-06 00:01:30,2025-05-06,2025-05-06 00:01:30,7845239.080154403,500300212.9175279,17812918.500853304,2136787306.7898912,86.46989,0,23.44,0,0.2,64.5,0,0.30276504,2.9871666,0,0.07756913,258.3,17.115587,38.838,-76.37,3.0
2025-05-06 00:02:30,2025-05-06,2025-05-06 00:02:30,8594023.938265909,811630075.2134366,19704246.036170855,3485024290.576385,86.5377,0,23.35373,0,0.25917003,64.03373,0,0.15638815,2.97,0,0.0713549,257.01694,16.589247,38.838,-76.37,3.0
2025-05-06 00:03:30,2025-05-06,2025-05-06 00:03:30,7309794.021087237,423981379.2146099,16310286.033210404,1752578739.89987,84.530136,0,23.328136,0,0.24707423,64.09305,0,0.21586439,2.9976273,0,0.080850095,253.38983,15.728649,38.838,-76.37,3.0
2025-05-06 00:04:30,2025-05-06,2025-05-06 00:04:30,7895577.102496831,519426362.1035311,17749042.84733073,2152685270.429239,86.4541,0,23.345255,0,0.2611081,64.23729,0,0.24967661,2.997966,0,0.08378297,259.18643,16.48263,38.838,-76.37,3.0
2025-05-06 00:05:30,2025-05-06,2025-05-06 00:05:30,7391281.063040286,396885235.80094045,16477177.546135424,1632816151.2460756,85.82996,0,23.345085,0,0.24385583,64.19475,0,0.2611081,2.9927118,0,0.08817987,256.8644,14.024745,38.838,-76.37,3.0
2025-05-06 00:06:30,2025-05-06,2025-05-06 00:06:30,8243531.305198032,600715334.1824708,18727349.844110366,2522644564.6190524,86.28165,0,23.315,0,0.24874686,64.558334,0,0.18465433,2.9753335,0,0.09061761,256.71667,15.241491,38.838,-76.37,3.0
2025-05-06 00:07:30,2025-05-06,2025-05-06 00:07:30,7975080.935755186,583977584.8165438,18101945.529466085,2465850354.6986074,85.23334,0,23.319662,0,0.24823421,64.57627,0,0.22196272,2.9854238,0,0.07420358,254.45763,16.674675,38.838,-76.37,3.0
2025-05-06 00:08:30,2025-05-06,2025-05-06 00:08:30,7714251.096758672,498833128.77316767,17493861.917358037,2092070706.3860679,83.142235,0,23.302713,0,0.24967661,64.72034,0,0.24823421,2.9861016,0,0.07063911,248.27118,14.905158,38.838,-76.37,3.0
2025-05-06 00:09:30,2025-05-06,2025-05-06 00:09:30,7783719.596031964,577684994.8368293,17744422.62436629,2451235208.9444923,81.14107,0,23.311188,0,0.24910066,64.91525,0,0.20896319,2.9855933,0,0.05684563,242.25424,14.372282,38.838,-76.37,3.0
