time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-03-25 00:00:30,2025-03-25,2025-03-25 00:00:30,106257404.35813043,3070088031.9315658,215890047.49483436,9782695499.27548,1565.8508,0,12.691864,0,0.26366693,84.66085,0,0.23819439,2.977966,0,0.08919183,4663.051,70.790794,38.838,-76.37,3.0
2025-03-25 00:01:30,2025-03-25,2025-03-25 00:01:30,107136030.54533347,3081039139.3307104,217780434.75172317,9795628952.17121,1576.1979,0,12.721666,0,0.24986108,84.76,0,0.24664414,2.9878333,0,0.08696916,4709.4165,81.04099,38.838,-76.37,3.0
2025-03-25 00:02:30,2025-03-25,2025-03-25 00:02:30,107759662.11320859,3137187348.3733287,219143834.63659987,10009581221.277071,1580.8156,0,12.66644,0,0.24178547,84.787964,0,0.2393974,2.9844067,0,0.09908515,4717.7964,74.855064,38.838,-76.37,3.0
2025-03-25 00:03:30,2025-03-25,2025-03-25 00:03:30,108204800.19864008,3224967788.344979,219839027.90177017,10359884028.202602,1587.5001,0,12.734237,0,0.24996409,84.72017,0,0.2267642,2.977627,0,0.09029779,4726.983,72.48693,38.838,-76.37,3.0
2025-03-25 00:04:30,2025-03-25,2025-03-25 00:04:30,109081663.28403528,3126249116.6586065,221321565.77464655,9875328117.343878,1604.7018,0,12.700338,0,0.26475424,84.491356,0,0.23177618,2.974068,0,0.08167978,4772.4917,78.58632,38.838,-76.37,3.0
2025-03-25 00:05:30,2025-03-25,2025-03-25 00:05:30,109352947.38438477,3188632091.278385,222016097.4331406,10165581920.62929,1606.9634,0,12.700338,0,0.24823421,84.41492,0,0.26117977,2.979322,0,0.09369737,4787.661,65.66081,38.838,-76.37,3.0
2025-03-25 00:06:30,2025-03-25,2025-03-25 00:06:30,108998331.77532674,3314627207.233357,221823710.26560587,10798311449.279291,1594.8599,0,12.754999,0,0.24874686,84.46,0,0.22912878,2.9991667,0,0.101230636,4783.25,75.48855,38.838,-76.37,3.0
2025-03-25 00:07:30,2025-03-25,2025-03-25 00:07:30,109480079.58157985,3235232534.8301635,222442816.87997416,10389166985.407341,1607.1418,0,12.742711,0,0.24967661,84.48288,0,0.2363784,2.980678,0,0.09538264,4790.373,64.07197,38.838,-76.37,3.0
2025-03-25 00:08:30,2025-03-25,2025-03-25 00:08:30,110169360.32026376,3410926088.602634,224085093.25199535,11138350566.734861,1610.3083,0,12.700338,0,0.24823421,84.287964,0,0.25648722,2.979322,0,0.08802664,4797.627,66.139015,38.838,-76.37,3.0
2025-03-25 00:09:30,2025-03-25,2025-03-25 00:09:30,110125076.58628114,3082607623.980114,223194626.0172218,9622355904.086576,1626.435,0,12.700338,0,0.24823421,84.14356,0,0.18197398,2.967966,0,0.09276869,4827.2036,73.32232,38.838,-76.37,3.0
2025-03-25 00:10:30,2025-03-25,2025-03-25 00:10:30,109928205.51353,3198196243.0039616,223100046.37661844,10176003559.515621,1616.6561,0,12.742711,0,0.24967661,84.032036,0,0.20553257,2.9805086,0,0.087166764,4818.4575,63.531742,38.838,-76.37,3.0
2025-03-25 00:11:30,2025-03-25,2025-03-25 00:11:30,110928068.67331085,3060524698.8640924,224777190.57277963,9479974964.895153,1639.7795,0,12.705,0,0.24874686,83.854996,0,0.25500107,2.9785,0,0.07915859,4884.0835,70.66288,38.838,-76.37,3.0
2025-03-25 00:12:30,2025-03-25,2025-03-25 00:12:30,112604187.4730705,3378160688.902735,228846288.69043356,10880459241.443771,1648.9431,0,12.674914,0,0.24385583,83.80746,0,0.25052994,2.990678,0,0.10324999,4931.4575,70.67527,38.838,-76.37,3.0
2025-03-25 00:13:30,2025-03-25,2025-03-25 00:13:30,111567609.52814204,3103157764.1535597,226159341.45875284,9655438247.15818,1646.4491,0,12.751186,0,0.26556677,83.85068,0,0.25496444,2.9808476,0,0.08571311,4907.8135,69.27285,38.838,-76.37,3.0
2025-03-25 00:14:30,2025-03-25,2025-03-25 00:14:30,111315420.28627825,3178319441.4803295,225553653.09915406,10012355920.256302,1643.235,0,12.725762,0,0.24996409,83.8161,0,0.25201678,2.984068,0,0.09001166,4903.5254,70.62154,38.838,-76.37,3.0
2025-03-25 00:15:30,2025-03-25,2025-03-25 00:15:30,111151416.8424391,3173998056.1962013,225307624.4719184,9991334820.770596,1641.1082,0,12.624067,0,0.22644727,83.5922,0,0.19687484,2.9859324,0,0.08555142,4900.2373,65.12109,38.838,-76.37,3.0
2025-03-25 00:16:30,2025-03-25,2025-03-25 00:16:30,112128455.67876062,3357672605.644735,227584859.02977043,10783614346.96143,1644.6952,0,12.554999,0,0.20052016,83.45833,0,0.22530843,2.9831667,0,0.09420707,4906.4,71.963234,38.838,-76.37,3.0
2025-03-25 00:17:30,2025-03-25,2025-03-25 00:17:30,111134125.46507373,3225700159.3950715,225727597.94582438,10270807576.32094,1631.4631,0,12.607119,0,0.2177158,83.59237,0,0.21773405,2.981695,0,0.085631296,4864.5254,83.18824,38.838,-76.37,3.0
2025-03-25 00:18:30,2025-03-25,2025-03-25 00:18:30,111453978.40256612,3285962892.0423946,226224660.67393184,10516076677.915817,1637.3826,0,12.57322,0,0.23424195,83.63474,0,0.15834318,2.9761016,0,0.089291304,4873.017,71.94901,38.838,-76.37,3.0
2025-03-25 00:19:30,2025-03-25,2025-03-25 00:19:30,110950680.82835712,3252655235.9160624,224966335.8987731,10340533735.108656,1632.7634,0,12.598643,0,0.2493888,83.66084,0,0.21082866,2.9932203,0,0.082860716,4887.22,83.14069,38.838,-76.37,3.0
2025-03-25 00:20:30,2025-03-25,2025-03-25 00:20:30,111960889.84723283,3347426774.843444,227535189.20457414,10792658903.610748,1638.3866,0,12.556271,0,0.20197247,84.11661,0,0.3151149,2.9750848,0,0.08326745,4874.339,82.03009,38.838,-76.37,3.0
2025-03-25 00:21:30,2025-03-25,2025-03-25 00:21:30,111232944.04768698,3289941549.1885433,225883148.34917787,10554629412.407192,1629.1179,0,12.629999,0,0.24664414,84.81,0,0.26140645,2.989,0,0.10059325,4869.433,80.88806,38.838,-76.37,3.0
2025-03-25 00:22:30,2025-03-25,2025-03-25 00:22:30,111269884.42087188,3176738746.5414577,225721904.45631307,10025527697.6171,1636.4178,0,12.691864,0,0.24707423,85.18627,0,0.24029571,2.989322,0,0.09825364,4891.78,68.410545,38.838,-76.37,3.0
2025-03-25 00:23:30,2025-03-25,2025-03-25 00:23:30,111576240.99959695,3220623050.6851263,226307179.07915443,10180377689.347729,1639.285,0,12.66644,0,0.24178547,85.08458,0,0.23332034,2.9825423,0,0.091329046,4889.2373,79.155785,38.838,-76.37,3.0
2025-03-25 00:24:30,2025-03-25,2025-03-25 00:24:30,110777377.7133609,3133319036.7879605,224572937.8518576,9822672798.521973,1632.5831,0,12.539322,0,0.16168462,84.81339,0,0.24561656,2.981695,0,0.079086974,4867.8643,67.13999,38.838,-76.37,3.0
2025-03-25 00:25:30,2025-03-25,2025-03-25 00:25:30,110823658.8846623,3256164769.826117,224913714.6496718,10400040854.787828,1626.0237,0,12.598643,0,0.21271017,84.93204,0,0.2393974,2.992034,0,0.095735855,4865.1187,75.53338,38.838,-76.37,3.0
2025-03-25 00:26:30,2025-03-25,2025-03-25 00:26:30,113104377.44203104,3569841250.6641617,230041597.8617693,11736978736.552473,1647.423,0,12.663333,0,0.2409472,85.11833,0,0.17057908,2.9816666,0,0.08882878,4912.067,80.05704,38.838,-76.37,3.0
