time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-01-28 00:00:30,2025-01-28,2025-01-28 00:00:30,58506925.344989896,1875533402.3889027,123840701.58131365,6525403466.121651,819.4589,0,5.4823728,0,0.1392515,66.25577,0,0.24996409,2.9562712,0,0.093589395,2422.5425,68.97416,38.838,-76.37,3.0
2025-01-28 00:01:30,2025-01-28,2025-01-28 00:01:30,58018062.382328205,1974142479.1299422,123013129.30286935,7016575185.516333,807.78687,0,5.4823728,0,0.21169485,66.07729,0,0.23517658,2.977627,0,0.09852021,2405.288,54.237724,38.838,-76.37,3.0
2025-01-28 00:02:30,2025-01-28,2025-01-28 00:02:30,58039627.36656178,1951571027.6235716,123177119.37042028,6914840596.569954,807.3705,0,5.581667,0,0.2430992,65.88233,0,0.23922442,2.9895,0,0.09552354,2413.6333,56.717712,38.838,-76.37,3.0
2025-01-28 00:03:30,2025-01-28,2025-01-28 00:03:30,58081265.15676504,1961850207.580906,123069750.30782719,6917484804.931173,810.671,0,5.516271,0,0.20197247,65.61254,0,0.23084746,2.9559321,0,0.106661476,2396.288,51.9785,38.838,-76.37,3.0
2025-01-28 00:04:30,2025-01-28,2025-01-28 00:04:30,57730028.31247593,2080093121.4219463,122650385.95796712,7504264799.021663,798.0004,0,5.499322,0,0.22708069,65.305084,0,0.24385583,2.9925423,0,0.08129444,2388.0508,57.350372,38.838,-76.37,3.0
2025-01-28 00:05:30,2025-01-28,2025-01-28 00:05:30,57365770.96286752,2062293960.495622,121984117.88185085,7436588219.366045,792.3229,0,5.4823728,0,0.19063088,65.05932,0,0.18605506,3.0113559,0,0.07261361,2385.966,57.98099,38.838,-76.37,3.0
2025-01-28 00:06:30,2025-01-28,2025-01-28 00:06:30,57629379.96236983,1923659086.8363621,122371454.95600578,6797183274.709228,800.574,0,5.4823728,0,0.1392515,64.98305,0,0.20514777,2.9818645,0,0.11579459,2387.2034,53.25149,38.838,-76.37,3.0
2025-01-28 00:07:30,2025-01-28,2025-01-28 00:07:30,56722900.65957655,1867792497.14869,120117885.07111186,6559039572.531774,793.6859,0,5.5733333,0,0.22110832,65.0,0,0.18257418,2.9906666,0,0.09084541,2373.65,54.977215,38.838,-76.37,3.0
2025-01-28 00:08:30,2025-01-28,2025-01-28 00:08:30,57222062.84282848,1924249126.537895,121477007.27403739,6824621131.216078,796.2248,0,5.541695,0,0.23969722,64.90678,0,0.19473094,2.9810169,0,0.09493429,2373.5593,59.38392,38.838,-76.37,3.0
2025-01-28 00:09:30,2025-01-28,2025-01-28 00:09:30,57288197.90218186,1914632169.187387,121442257.53948441,6759829530.170017,798.8053,0,5.4738984,0,0.20303641,64.84746,0,0.23022166,2.9791524,0,0.106584705,2379.7627,62.878506,38.838,-76.37,3.0
