time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-04-11 00:00:30,2025-04-11,2025-04-11 00:00:30,22381514.438044336,1543050376.191445,50566728.539350435,6436355123.383489,242.67944,0,11.157001,0,0.2515771,48.9495,0,0.21010706,2.9745,0,0.053616658,721.85,27.522007,39.317,-76.586,45.0
2025-04-11 00:01:30,2025-04-11,2025-04-11 00:01:30,22617285.34826516,1753763348.1574764,51447310.32607435,7413115655.614427,239.40002,0,11.1145,0,0.28075752,48.8985,0,0.113722436,2.989,0,0.06982595,715.56665,22.28031,39.317,-76.586,45.0
2025-04-11 00:02:30,2025-04-11,2025-04-11 00:02:30,21534803.8146962,1408092390.6882641,48615419.75741574,5859353503.860533,235.2715,0,11.0975,0,0.2514335,49.026,0,0.24399675,2.9896667,0,0.06150788,703.38336,34.488205,39.317,-76.586,45.0
2025-04-11 00:03:30,2025-04-11,2025-04-11 00:03:30,21372289.403148595,1312621856.874082,48127257.95646984,5407983091.759459,235.40033,0,11.1145,0,0.2479613,48.9495,0,0.21010706,2.9995,0,0.060261197,706.0833,31.262486,39.317,-76.586,45.0
2025-04-11 00:04:30,2025-04-11,2025-04-11 00:04:30,22267976.267551046,1504693171.5681155,50522197.46622522,6274168448.368722,237.49863,0,11.0720005,0,0.25443283,48.924,0,0.18309599,3.0036666,0,0.06906435,713.36664,34.20086,39.317,-76.586,45.0
2025-04-11 00:05:30,2025-04-11,2025-04-11 00:05:30,21556467.226775795,1407078929.7313538,48538308.39987229,5829981422.674696,236.20964,0,11.0635,0,0.2548584,48.975,0,0.211649,2.9803333,0,0.065649725,703.98334,27.030533,39.317,-76.586,45.0
2025-04-11 00:06:30,2025-04-11,2025-04-11 00:06:30,22056836.888401967,1495148822.9342833,50054605.0093816,6271671858.818601,237.52588,0,11.080667,0,0.26978314,49.06,0,0.24041732,2.9761667,0,0.061565433,706.9167,26.843554,39.317,-76.586,45.0
2025-04-11 00:07:30,2025-04-11,2025-04-11 00:07:30,22820818.030712318,1796614266.442784,52109927.86067421,7604138771.15468,237.60577,0,11.012667,0,0.26767445,49.4425,0,0.16893381,2.9933333,0,0.05097926,711.23334,25.065493,39.317,-76.586,45.0
2025-04-11 00:08:30,2025-04-11,2025-04-11 00:08:30,21749874.030765146,1460908013.784857,49155812.033194326,6079270541.735622,235.72827,0,11.012501,0,0.2514335,49.4,0,0.0,2.9878333,0,0.06899493,704.31665,30.157637,39.317,-76.586,45.0
2025-04-11 00:09:30,2025-04-11,2025-04-11 00:09:30,21975878.03108845,1613515365.218189,49847895.3598811,6770607853.518478,235.36017,0,10.99017,0,0.24662128,49.555595,0,0.23482531,2.9881356,0,0.059985127,703.28815,29.997768,39.317,-76.586,45.0
