time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-02-22 00:00:30,2025-02-22,2025-02-22 00:00:30,36556694.96104024,1071583003.011456,77171444.85343586,3620008006.759646,517.1434,0,0.92499995,0,0.24874686,37.839,0,0.21570511,2.9836667,0,0.077070646,1542.9833,41.90843,39.317,-76.586,45.0
2025-02-22 00:01:30,2025-02-22,2025-02-22 00:01:30,37083593.578460395,1236398066.0388982,78646246.58720341,4371127556.380636,516.518,0,0.97499996,0,0.2384848,37.8475,0,0.22083575,2.9916668,0,0.11080261,1545.25,45.964344,39.317,-76.586,45.0
2025-02-22 00:02:30,2025-02-22,2025-02-22 00:02:30,36712547.3256991,1254201817.3142223,77703473.18053164,4425230830.843528,513.1379,0,1.0083333,0,0.22530843,37.7625,0,0.14095609,2.9951668,0,0.09411856,1536.9333,53.594734,39.317,-76.586,45.0
2025-02-22 00:03:30,2025-02-22,2025-02-22 00:03:30,38269335.210701086,1421445538.2322676,81490347.60941425,5178624468.481272,527.6189,0,0.9916666,0,0.2325881,37.754,0,0.18309538,2.9895,0,0.077940665,1577.3167,41.32775,39.317,-76.586,45.0
2025-02-22 00:04:30,2025-02-22,2025-02-22 00:04:30,37748774.643337525,1230545905.0795195,80063254.42234704,4315408062.341846,525.56104,0,1.025,0,0.21650635,37.771,0,0.2018635,2.9856668,0,0.08100135,1569.15,41.751976,39.317,-76.586,45.0
2025-02-22 00:05:30,2025-02-22,2025-02-22 00:05:30,38567559.40356935,1505758567.4597232,82272543.41981994,5550806532.87159,527.8697,0,0.9418333,0,0.26331535,38.026,0,0.24984713,2.9823334,0,0.09209353,1574.2833,42.52101,39.317,-76.586,45.0
2025-02-22 00:06:30,2025-02-22,2025-02-22 00:06:30,38213980.46105519,1155101041.4813504,80858987.4685104,3942511530.5156817,536.5856,0,0.94166666,0,0.24650332,38.1195,0,0.21010584,2.9843333,0,0.09134854,1601.35,45.18511,39.317,-76.586,45.0
2025-02-22 00:07:30,2025-02-22,2025-02-22 00:07:30,39178561.05678973,1341058795.8849225,83249865.19911943,4778795064.110429,542.9994,0,0.92499995,0,0.24874686,38.187332,0,0.1683926,2.9795,0,0.075286634,1617.8667,36.55884,39.317,-76.586,45.0
2025-02-22 00:08:30,2025-02-22,2025-02-22 00:08:30,38811257.277265035,1423870718.9811137,82567270.8722402,5148616614.549807,534.3139,0,0.9583333,0,0.2430992,38.15333,0,0.2040555,3.0085,0,0.09415987,1607.4833,39.156734,39.317,-76.586,45.0
2025-02-22 00:09:30,2025-02-22,2025-02-22 00:09:30,39289257.731820405,1451567331.100398,83767565.32257998,5288828310.038065,538.5285,0,0.91271186,0,0.24967661,38.212204,0,0.1855731,3.0015254,0,0.07322619,1616.4067,41.401352,39.317,-76.586,45.0
2025-02-22 00:10:30,2025-02-22,2025-02-22 00:10:30,40580376.61992965,1412681736.8333018,86354933.3332142,5068256166.265243,560.1965,0,0.8748333,0,0.26542726,38.363,0,0.25686753,2.9871666,0,0.0826053,1673.4,66.66213,39.317,-76.586,45.0
2025-02-22 00:11:30,2025-02-22,2025-02-22 00:11:30,43642671.72207843,1727859228.89322,93014524.0374841,6391995410.672267,600.6703,0,0.95,0,0.24494897,38.521667,0,0.24650332,2.9841666,0,0.07925256,1792.5,64.28854,39.317,-76.586,45.0
2025-02-22 00:12:30,2025-02-22,2025-02-22 00:12:30,44632530.922916815,1537998861.681782,94690966.96427667,5490202996.738237,624.7674,0,0.875,0,0.24874686,38.696667,0,0.124721915,2.9898334,0,0.09076509,1867.95,52.06292,39.317,-76.586,45.0
