time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-06-22 00:00:30,2025-06-22,2025-06-22 00:00:30,19290626.08303251,477137531.0513537,37675298.14729733,1394508460.9022012,340.666,0,31.640848,0,0.23819439,57.83305,0,0.23683126,2.9725423,0,0.0943774,1012.64404,27.62507,38.838,-76.37,3.0
2025-06-22 00:01:30,2025-06-22,2025-06-22 00:01:30,19179476.127176106,455150038.51945573,37430103.39424385,1293521773.495062,338.94354,0,31.564577,0,0.23332034,57.96966,0,0.23704423,2.9808474,0,0.08495836,1010.339,35.100636,38.838,-76.37,3.0
2025-06-22 00:02:30,2025-06-22,2025-06-22 00:02:30,18920245.37627245,439368120.76911503,36854790.29824791,1231755996.7927663,336.3399,0,31.51373,0,0.22196272,58.081017,0,0.21696529,2.985932,0,0.06815031,1004.28815,35.289146,38.838,-76.37,3.0
2025-06-22 00:03:30,2025-06-22,2025-06-22 00:03:30,19190565.99169925,477513216.2979213,37588065.68425096,1404611715.778664,336.00674,0,31.49,0,0.25495097,58.384,0,0.2948974,2.9883332,0,0.08637449,1004.1,31.377115,38.838,-76.37,3.0
2025-06-22 00:04:30,2025-06-22,2025-06-22 00:04:30,18840012.69018027,455488626.7190728,36769388.67130203,1308267823.3735774,332.9621,0,31.42051,0,0.25395465,58.451866,0,0.22741397,2.9828813,0,0.09087242,993.18646,33.668613,38.838,-76.37,3.0
2025-06-22 00:05:30,2025-06-22,2025-06-22 00:05:30,18434446.302744098,437178876.89945245,35989525.314642005,1244602490.3958268,325.45786,0,31.395084,0,0.24385583,58.21051,0,0.27122816,2.998644,0,0.08541933,975.9322,24.34906,38.838,-76.37,3.0
2025-06-22 00:06:30,2025-06-22,2025-06-22 00:06:30,18113013.645057946,437253751.31607413,35339791.93343787,1251953905.8150156,320.5496,0,31.361187,0,0.24910066,58.184746,0,0.25319996,2.9972882,0,0.0842279,960.77966,37.322266,38.838,-76.37,3.0
2025-06-22 00:07:30,2025-06-22,2025-06-22 00:07:30,18412249.767370015,453199159.97510916,35978497.4568233,1320136609.5090816,324.95343,0,31.344238,0,0.26637685,58.021187,0,0.24839273,3.0008473,0,0.10525656,975.1356,38.218575,38.838,-76.37,3.0
2025-06-22 00:08:30,2025-06-22,2025-06-22 00:08:30,18720814.17391667,441175231.8221415,36494192.85599435,1245334406.281165,331.1347,0,31.298166,0,0.29326037,57.9525,0,0.21591419,2.9715,0,0.08330314,983.9667,31.084812,38.838,-76.37,3.0
2025-06-22 00:09:30,2025-06-22,2025-06-22 00:09:30,18552476.812775426,475272135.92628545,36343214.85558874,1427011206.5786338,325.5977,0,31.38661,0,0.24561656,57.824745,0,0.25844637,2.9849153,0,0.098176114,971.88135,28.029697,38.838,-76.37,3.0
2025-06-22 00:10:30,2025-06-22,2025-06-22 00:10:30,18360870.326338332,431731518.1979145,35858968.901819184,1222943357.5861795,324.0968,0,31.251017,0,0.23362795,58.35729,0,0.24879341,2.9886441,0,0.091973774,968.61017,30.645052,38.838,-76.37,3.0
2025-06-22 00:11:30,2025-06-22,2025-06-22 00:11:30,17892972.2130143,414878990.9926962,34851923.38663299,1160143239.5595975,317.64673,0,31.20017,0,0.20723762,58.314068,0,0.26894188,3.0005085,0,0.10647548,953.1017,30.07713,38.838,-76.37,3.0
2025-06-22 00:12:30,2025-06-22,2025-06-22 00:12:30,18286745.30477261,473716191.9689035,35907943.54887213,1433433377.8052866,319.39038,0,31.157627,0,0.19486058,58.21051,0,0.27122816,2.985932,0,0.084434666,953.678,30.200708,38.838,-76.37,3.0
2025-06-22 00:13:30,2025-06-22,2025-06-22 00:13:30,17852610.00438816,428380884.0198305,34823134.17231851,1217022986.3480601,315.3627,0,31.198166,0,0.22576162,58.09667,0,0.29101446,2.9888334,0,0.08020995,942.56665,29.836424,38.838,-76.37,3.0
2025-06-22 00:14:30,2025-06-22,2025-06-22 00:14:30,17872804.45197569,422498665.6701571,34872341.26480539,1195383154.283945,315.88303,0,31.04644,0,0.19348517,57.910168,0,0.27352417,2.9847457,0,0.11296249,942.8305,32.00167,38.838,-76.37,3.0
2025-06-22 00:15:30,2025-06-22,2025-06-22 00:15:30,18146009.586362172,427015638.18557537,35429976.86189032,1211039208.3862755,320.49124,0,31.12339,0,0.20438094,58.021187,0,0.24839273,2.9810169,0,0.06985927,955.38983,27.899952,38.838,-76.37,3.0
2025-06-22 00:16:30,2025-06-22,2025-06-22 00:16:30,18240972.40370916,473882052.3200438,35680894.75817883,1416221585.8985512,319.65546,0,31.06339,0,0.21702626,58.27102,0,0.26541847,2.9715254,0,0.08863966,949.8644,33.683197,38.838,-76.37,3.0
2025-06-22 00:17:30,2025-06-22,2025-06-22 00:17:30,17934973.147595175,416070992.9038736,34929563.36046626,1160838531.6071286,318.1146,0,31.020678,0,0.19775754,58.13305,0,0.25859073,2.9791524,0,0.1029281,947.71185,29.421572,38.838,-76.37,3.0
2025-06-22 00:18:30,2025-06-22,2025-06-22 00:18:30,17925956.418801703,445920967.9095671,35120623.402276374,1307149839.6246955,313.82916,0,31.0385,0,0.22104928,58.231834,0,0.27047896,2.9936666,0,0.089516595,939.5,32.97398,38.838,-76.37,3.0
2025-06-22 00:19:30,2025-06-22,2025-06-22 00:19:30,17916147.202274863,438917234.6290205,35064146.577480026,1275497951.864753,313.87943,0,31.012203,0,0.18336844,58.167797,0,0.33786598,2.9857628,0,0.10371414,937.1695,36.31368,38.838,-76.37,3.0
2025-06-22 00:20:30,2025-06-22,2025-06-22 00:20:30,17753402.250818554,419045734.2927037,34707411.422860466,1193776057.8000708,312.85147,0,31.028984,0,0.23037703,57.901184,0,0.22834052,2.9898305,0,0.09772827,935.37286,30.436317,38.838,-76.37,3.0
2025-06-22 00:21:30,2025-06-22,2025-06-22 00:21:30,17791278.949935887,423311351.55647737,34761019.097220585,1203977308.0207407,312.5141,0,31.063728,0,0.17270435,57.83305,0,0.23683126,2.998644,0,0.11231701,937.11865,32.743526,38.838,-76.37,3.0
2025-06-22 00:22:30,2025-06-22,2025-06-22 00:22:30,18192491.92795559,507079120.72359276,35672031.858463615,1568636044.1623518,316.65158,0,31.011864,0,0.22552752,57.73966,0,0.26475424,2.9966102,0,0.085857764,948.88135,30.467033,38.838,-76.37,3.0
