[-15.99359303],[0.00230597],[-0.03545554],[244.40604936],[-0.36131969],[0.00164324],[-20.33179127],[-0.0115933],[-0.22596681],[202.13972688],[-1.48816122],[0.00120136],[-10.89935834],[0.01901105],[0.13292522],[275.59599006],[0.36925561],[0.00229709]
[34.6179086],[-0.04448093],[0.56912708],[255.39787488],[-0.0665002],[0.00061159],[18.46771088],[-0.09099035],[0.31789103],[221.91584464],[-0.3256944],[-7.64930036e-05],[53.55300916],[0.01273063],[0.72115747],[287.68577526],[0.26439234],[0.00101118]
[15.24101172],[0.03981325],[0.73715358],[194.18465286],[-0.14046217],[0.00034719],[-3.19305678],[-0.01423437],[0.68147108],[126.88115286],[-0.41956975],[3.23690691e-05],[35.01035921],[0.06865148],[0.82826057],[239.10828815],[0.17428136],[0.00073241]
[30.46489029],[0.00999858],[0.24707047],[-2977.89062153],[3.5237275],[0.00041692],[20.21932486],[-0.00110941],[-0.17662046],[-3169.5068235],[1.88165667],[0.00030158],[41.28732677],[0.02390097],[0.53052652],[-2859.21320648],[5.4754856],[0.00050744]
[-13.3709699],[-0.01074103],[2.86271483],[-363.45258781],[-0.71487493],[0.00020206],[-17.68387287],[-0.01649266],[2.74118176],[-412.68469969],[-1.94867548],[2.20327087e-05],[-10.21539266],[-0.00674107],[2.9616271],[-333.11772296],[0.54467015],[0.00032473]
[-49.09698233],[0.00212191],[2.32174951],[565.69442944],[13.47104809],[0.00016298],[-61.18268011],[-0.01636658],[2.03322716],[315.05278928],[11.65104664],[-0.00013361],[-30.52160559],[0.01627978],[2.5336158],[816.783573],[16.07875714],[0.00045821]
[5.39684878],[-0.02400043],[0.38195136],[-466.16206278],[5.69944593],[-0.00027033],[-2.63001973],[-0.03409801],[-0.01039237],[-1136.35515338],[-1.8757513],[-0.00054072],[10.47325885],[-0.01294908],[0.8267329],[47.00691997],[15.84210742],[-2.08236144e-05]
[-20.050607],[0.00327038],[4.31526217],[-2138.3304878],[18.15885663],[0.00250221],[-27.76572317],[-0.03631707],[2.66375591],[-2782.87227957],[1.75254268],[0.00093546],[-10.75019182],[0.01773026],[5.58445652],[-1515.20314858],[26.83383534],[0.00384239]
[10.46087068],[-0.01636648],[2.01066402],[-189.89351784],[4.15630394],[0.00172571],[6.19889523],[-0.07255452],[1.64611071],[-249.70240438],[1.89700088],[0.00115098],[15.25908027],[0.02181821],[2.41346168],[-153.29210964],[5.76996507],[0.00224892]
[-0.20943311],[0.03455425],[-0.17195393],[0.92445396],[7.09605645],[-0.03967158],[-0.36032059],[0.01899503],[-0.99042105],[-2.22689398],[3.98790366],[-0.0766427],[-0.07294032],[0.05702848],[0.271945],[4.04613083],[10.07939263],[-0.0059795]
[0.16454725],[-0.01744554],[0.59902771],[-0.6597533],[-3.550502],[-0.03168908],[0.0943233],[-0.06947261],[-0.35158141],[-10.2761589],[-14.73138685],[-0.06379551],[0.6981409],[0.00245093],[2.27670742],[9.59333583],[4.6842443],[0.00108835]
[0.24897273],[-0.021274],[-3.49069207],[122.15612837],[21.12133337],[0.02944164],[-2.54117208],[-0.02420592],[-4.3543202],[71.12584493],[-17.7499151],[0.02769751],[0.46499442],[-0.01629663],[-2.2890207],[155.24721123],[69.7277843],[0.03109663]
[1.18588624],[0.0087626],[0.53457364],[206.68634637],[-16.90373125],[0.00400846],[0.58117413],[0.00213381],[-0.0730373],[189.93208204],[-27.58724075],[0.00145916],[1.86487421],[0.01686281],[1.02193938],[226.86791505],[-8.76000357],[0.0066575]
[-21.74123288],[-0.16126773],[6.3481565],[-711.21665793],[5.3072173],[-0.00168131],[-38.65000962],[-0.36658958],[0.16967173],[-803.41135948],[1.08677052],[-0.00365945],[-14.0390622],[0.0803536],[7.91963737],[-214.61877382],[9.49602399],[0.01142907]
[-0.07975404],[-0.00453772],[1.15727851],[-2123.09452392],[27.02388144],[-6.0651441e-05],[-7.35797625],[-0.00705701],[0.65924669],[-2788.33865722],[14.09429422],[-0.00014583],[14.44868943],[-0.00142953],[1.56055994],[-1672.41766011],[49.39860162],[-1.45398218e-05]
[-13.25143124],[-0.06492865],[-0.54196346],[158.2396698],[-4.98722315],[0.00030002],[-23.77648251],[-0.07412839],[-0.76115778],[41.14598009],[-8.98450959],[-0.0001859],[-6.07442675],[-0.046152],[-0.32686844],[240.57503461],[-2.14125648],[0.00067618]
[9.4740061],[0.0047588],[-0.79854671],[1650.07296587],[-10.63450547],[-0.00071987],[2.42799659],[-0.00873335],[-1.57115516],[1154.19337045],[-17.4860832],[-0.00099058],[21.67654434],[0.01876006],[0.01381395],[1940.85093141],[-4.32048465],[-0.0002508]
[7.40839304],[0.02922279],[-5.41171826],[-226.4205033],[-1.84702417],[-0.00041681],[-2.18325133],[0.0131303],[-5.78353372],[-328.6362518],[-6.79589658],[-0.00145005],[15.55781385],[0.04369056],[-5.03706443],[-118.68513811],[2.0545419],[8.23923345e-05]
[-27.78546121],[0.00223461],[2.41373114],[1460.86596156],[5.52845184],[0.0016384],[-40.54700736],[-0.00940943],[2.02107242],[1341.72319011],[3.69274187],[0.00126811],[-22.75483841],[0.00927463],[2.9549033],[1574.32927547],[7.92137834],[0.0018767]
[-14.43923967],[-0.3147527],[-1.67346781],[390.49592654],[-0.68637229],[-0.00227554],[-17.03472743],[-0.35952634],[-2.05820841],[372.14277281],[-1.02658876],[-0.00281208],[-11.88392107],[-0.26376788],[-1.31216362],[415.09643874],[-0.36667084],[-0.00153265]
[71.0114961],[-0.07945618],[2.81130075],[-21.00491569],[-1.71932674],[-0.00072583],[-25.8825381],[-0.27673095],[0.63179401],[-479.92294371],[-3.3683527],[-0.00124298],[154.11397507],[0.17997766],[4.23099902],[317.39382569],[0.53379964],[-0.00043131]
[10.16972295],[0.0008403],[1.89529614],[262.00870986],[-0.6198884],[0.00134615],[8.80410759],[-0.00772492],[1.71978067],[242.24553327],[-2.01796798],[0.00099322],[11.75357379],[0.00773871],[2.04672086],[276.03589997],[1.10954018],[0.00184466]
[0.14403194],[0.00977072],[2.02561446],[-67.73568939],[1.45059564],[0.0006083],[-6.48063209],[-0.00298624],[1.93400134],[-115.79647362],[0.94669853],[0.00054643],[7.70443865],[0.02181948],[2.09663643],[-1.7252127],[1.98626727],[0.00068842]
[-11.80018875],[-0.02352084],[2.5025197],[378.36048365],[27.53873476],[0.00303391],[-17.36142578],[-0.03793699],[2.07502209],[240.45954475],[20.92771753],[0.00225209],[-8.38269137],[-0.00969996],[2.85250116],[496.89598445],[35.34440249],[0.00442128]
[-4.39024417],[-0.210895],[-1.24003602],[-444.46538556],[0.87908564],[-0.00290338],[-6.50667275],[-0.22850182],[-1.57148993],[-465.93574092],[0.74071816],[-0.003823],[-2.19158523],[-0.19243526],[-1.03755462],[-426.52521475],[1.03509864],[-0.002444]
[-3.17029868],[-0.01079794],[1.29670784],[-34.04029693],[-0.7876694],[-0.00178294],[-4.08406914],[-0.01750985],[0.93669354],[-79.57593093],[-8.14954756],[-0.00289162],[-2.24218809],[-0.0050307],[1.68805201],[25.26904189],[7.70299304],[-0.00086837]
[-76.4840926],[-0.00985119],[-1.0662485],[-23.32733809],[-0.4957462],[-0.00019005],[-112.62430533],[-0.02399019],[-1.14849159],[-189.45389866],[-1.41920135],[-0.00026559],[-50.9907069],[-0.00057602],[-1.00796157],[140.05800135],[0.40821768],[-0.00012702]
[-28.62503833],[-9.46081977e-05],[0.02105547],[1160.23779766],[-39.41560896],[3.42317945e-06],[-74.37819395],[-0.00020244],[0.],[-343.67565982],[-61.75985164],[0.],[-6.85269012],[1.29754133e-05],[0.02892183],[5238.79100164],[-24.52758778],[4.4731537e-06]
[40.50582019],[0.0001517],[2.76360975],[-1001.35349631],[-0.70542214],[-0.00026276],[36.30008683],[-0.00759482],[2.66172167],[-1020.6219316],[-1.08417203],[-0.00035388],[45.78260612],[0.00602763],[2.87837369],[-983.84893711],[-0.34775405],[-0.00013891]
[0.78347464],[-0.01611902],[3.16620693],[292.95784614],[-0.39828206],[0.00044099],[-0.28029763],[-0.02564634],[2.95968574],[217.20186646],[-6.32812533],[0.00021435],[3.82706412],[-0.0118274],[3.33099257],[355.2286383],[7.78557781],[0.00100173]
[-4.44050054],[-0.00579372],[2.90251171],[-200.60526899],[17.74428819],[-0.0005905],[-6.00133134],[-0.01040547],[2.65493798],[-293.02652594],[13.78177731],[-0.0009444],[-3.20780458],[-0.00128786],[3.11652534],[-104.06155574],[21.82909219],[-0.00030994]
[8.02426761],[-0.09588013],[-0.37852696],[-251.05406001],[0.88038291],[-0.00105767],[4.72380182],[-0.1060096],[-0.43743707],[-261.47053267],[0.70912473],[-0.00129041],[12.21503183],[-0.08775089],[-0.33263302],[-237.46216836],[1.01422898],[-0.00078788]
[2.615598],[0.00138698],[1.44675932],[-536.72145184],[0.50208219],[-0.00180295],[1.69299468],[-0.00210656],[1.02684598],[-570.80171547],[-1.80731897],[-0.00262562],[4.14785481],[0.0091651],[1.84498486],[-451.78187837],[3.36742912],[-0.00095145]
[-4.47387111],[-0.00945085],[1.44728105],[-413.53970987],[-2.16102243],[-0.00204798],[-6.91962884],[-0.0197538],[0.62877677],[-471.43249562],[-7.95634795],[-0.00323682],[-0.18859913],[0.00927636],[1.79377599],[-327.72465422],[-0.18625485],[-0.00122489]
[-0.23807387],[-0.00371887],[0.7849584],[-202.69152358],[-13.96668041],[-0.00416174],[-1.50894104],[-0.00819839],[0.27331062],[-261.40303253],[-21.64493734],[-0.0055407],[3.92716493],[0.00071911],[1.26303708],[-127.54094118],[-7.69357858],[-0.00253375]
[-0.16038984],[0.00410445],[2.13467301],[-13.03942404],[-0.8154249],[-0.00119124],[-0.64076898],[-0.00288334],[2.03779484],[-20.35209329],[-1.87345574],[-0.00272693],[0.21350258],[0.01146756],[2.21492307],[-7.16090496],[0.11154149],[-0.00019733]
[4.3207896],[0.03289053],[-1.13906987],[-750.50894925],[-4.05432271],[0.00016528],[-7.23907393],[0.01999112],[-1.64181847],[-892.46536272],[-6.38341408],[-0.00019585],[10.56236186],[0.05145498],[-0.73928282],[-620.26194834],[-2.27155205],[0.00059455]
[3.60091663],[0.11549292],[-0.27223116],[-5.10811856],[-1.78383123],[-0.01019364],[1.00252936],[0.07124573],[-1.56522626],[-79.6956601],[-6.95950879],[-0.01228582],[10.04149093],[0.20582419],[0.30488264],[182.23382429],[0.08877199],[-0.00697164]
[-0.50502226],[-0.0520481],[1.12712452],[-95.4079203],[-6.64427436],[0.01576168],[-1.55466704],[-0.06267538],[0.88077753],[-113.80224579],[-8.49784552],[0.01465746],[0.19448799],[-0.04224675],[1.34772581],[-83.69506202],[-4.78856623],[0.01704953]
[-6.51911714],[0.00403996],[1.7000154],[81.71732338],[5.24694236],[-0.00014797],[-9.37328181],[0.00102017],[1.63697067],[68.13314408],[4.51801908],[-0.00024785],[-4.67975771],[0.00737509],[1.76294254],[101.46285393],[6.230451],[-7.60078452e-05]
[-49.38298886],[-0.20609519],[1.29592879],[207.61613223],[0.33950015],[0.00103214],[-113.8676174],[-0.29657022],[1.05448179],[158.00355753],[0.16935251],[0.00049171],[7.84586551],[-0.10222392],[1.53722808],[251.90283393],[0.51010771],[0.0018415]
[4.65709573],[-0.0669475],[-0.51210319],[-12.00128879],[6.81176642],[0.0102893],[3.79558834],[-0.081422],[-0.71790655],[-35.40081074],[5.91103929],[0.00989582],[5.60173159],[-0.05507816],[-0.39335638],[16.99241078],[8.1126188],[0.01067517]
[-7.75144691],[-0.04172133],[0.96311566],[-78.66170591],[-9.3604256],[-0.01339828],[-10.79415563],[-0.08378415],[-0.81694365],[-125.28239579],[-15.9189893],[-0.01591654],[-5.14071395],[-0.00127028],[1.7029396],[-15.15367947],[-6.67482517],[-0.01129368]
[-2.91541328],[0.04805998],[-0.3961234],[14.87157511],[0.81539831],[-0.00389533],[-5.93311949],[0.02009119],[-0.46628046],[6.56313072],[0.49803676],[-0.00687157],[1.28258617],[0.0696339],[-0.33694377],[20.2254474],[1.1270231],[-0.00121581]
[-48.17979954],[-0.02532655],[0.88086489],[279.33831312],[0.66790917],[-0.00037911],[-55.35353827],[-0.03655696],[0.85837673],[269.04402684],[0.60241651],[-0.00042363],[-37.85943992],[-0.01660975],[0.90408679],[290.26285985],[0.75160515],[-0.00033386]
[-11.94286229],[0.00288577],[0.60031875],[1598.96891318],[-6.72615706],[-0.00084913],[-20.74752118],[-0.00187857],[0.44602591],[1483.11794257],[-9.65919085],[-0.00092706],[-4.0998871],[0.00885922],[0.77100612],[1731.74833009],[-4.22850241],[-0.00078427]
[2.32547466],[-0.00314918],[-0.17306699],[-186.69000878],[-9.83643779],[-0.00133713],[0.91877475],[-0.01612499],[-0.77047061],[-362.28873103],[-16.77830556],[-0.00257641],[6.22411757],[-0.00206433],[-0.06368833],[-106.03816783],[-3.93450678],[-0.00079985]
[-0.80087634],[0.00888119],[0.19261379],[-12.04027929],[1.38714222],[0.00431535],[-1.33187124],[0.00473689],[-0.12822581],[-25.55169781],[-1.37714735],[0.002726],[-0.34342953],[0.01431358],[0.47372474],[2.29353438],[3.40881979],[0.00730138]
[-6.43436162],[0.0087483],[0.71403334],[-12.26778773],[0.85418366],[0.00141869],[-8.00570793],[-0.0073339],[0.69030584],[-17.80542706],[0.769359],[0.00105197],[-4.89246294],[0.02276841],[0.73793226],[-8.78691153],[0.9533089],[0.00184603]
[-2.63918632],[0.00521825],[0.62421987],[115.75214765],[-4.59310661],[0.0008373],[-14.48643596],[-0.01812048],[0.08160046],[-4.96928045],[-10.59771823],[0.00011459],[4.18563471],[0.03038385],[0.80414906],[234.09856884],[1.16439628],[0.00172838]
[-2.45605551],[-0.13727052],[-2.57439888],[110.56898517],[-0.55761559],[-0.00259823],[-4.69783291],[-0.1817158],[-3.10914874],[70.42070974],[-2.01777343],[-0.00716101],[-0.51317285],[-0.10399549],[-1.98550452],[145.68748082],[0.33262678],[0.00290398]
[0.00981534],[-0.01757857],[2.2127747],[267.1142363],[-1.25419059],[-4.01745364e-05],[-0.69393652],[-0.01979118],[2.11998923],[262.05003949],[-1.72468571],[-0.00027713],[0.74787866],[-0.01540033],[2.28861401],[272.89723524],[-0.75556511],[0.00027025]
[0.64810863],[-0.01118449],[0.46756818],[45.50636266],[-19.97276851],[-0.00344988],[0.3610912],[-0.01817337],[0.21229444],[28.62312263],[-29.88969334],[-0.0060419],[0.91460898],[-0.00685628],[0.61993164],[59.26808048],[-12.19487634],[-0.00044404]
[189.07070842],[-0.43571075],[0.23998179],[460.84262739],[1.17821444],[0.00256569],[107.96804118],[-0.55330652],[-0.23926268],[162.63777767],[0.57189736],[0.0023517],[267.06022712],[-0.29281913],[0.64308],[757.49994191],[1.92287],[0.00286173]
[0.87481682],[-0.20998756],[-2.95766787],[24.27365571],[0.11075865],[0.00699765],[-0.67703805],[-0.25467319],[-3.14172866],[19.47449342],[-0.17964763],[0.00334599],[4.04917501],[-0.15776825],[-2.75990496],[29.1609379],[0.31929225],[0.01033329]
[0.67005075],[-0.02024921],[-1.3908152],[-34.04483944],[-0.7872646],[-0.00124924],[0.08687172],[-0.03985739],[-1.5967411],[-40.56317151],[-2.83298889],[-0.0058923],[1.22481947],[-0.00720045],[-1.22595092],[-27.91397364],[1.40769815],[0.00220103]
[-11.56765829],[-0.01749967],[1.80514629],[46.20122495],[5.4327477],[0.00258202],[-12.70800282],[-0.02108616],[1.76802857],[39.686054],[5.24025842],[0.00233281],[-10.325933],[-0.01297687],[1.84065945],[55.75127455],[5.60866014],[0.00287538]
[-6.65393158],[0.03423756],[-0.41009754],[221.77814265],[-0.16714498],[0.00932249],[-10.50831498],[0.00825407],[-0.63676541],[207.71539193],[-0.44145929],[0.00849905],[-3.5204256],[0.05128495],[-0.18767231],[232.72176163],[0.2152015],[0.01018693]
[-1.45298995],[0.01594196],[-0.2228092],[-304.92325805],[2.65409356],[0.00608692],[-9.68357518],[0.00467478],[-0.44822223],[-404.89346373],[0.07148894],[0.00561068],[8.11109442],[0.04413946],[0.02107332],[-111.57576574],[5.08465536],[0.00654195]
[2.5081984],[-0.01570354],[-1.24271998],[143.22837059],[3.28820845],[0.00744289],[-2.00661489],[-0.03238727],[-1.42037979],[91.10607257],[2.02328073],[0.00530455],[5.49085523],[0.01382686],[-0.91731402],[193.53987082],[4.94094154],[0.00846905]
[-10.14306452],[-0.06634384],[-1.83349312],[166.57758305],[-1.30428848],[0.00720703],[-17.99116959],[-0.10688904],[-2.10893152],[149.99605015],[-2.05335733],[0.00630301],[-7.04042493],[-0.02762435],[-1.60609856],[178.05010259],[-0.65715734],[0.00874237]
[-22.56887742],[-0.12835245],[-1.31033576],[315.80268212],[0.07738962],[-0.00064972],[-29.16970042],[-0.16944308],[-1.57897694],[286.12007917],[-0.46557683],[-0.00109116],[-15.89968326],[-0.08404469],[-1.00157236],[353.36087186],[0.5109751],[-0.00016058]
[3.48549386],[0.0174982],[0.43558829],[111.18205924],[-5.97568491],[0.00551852],[-0.09305748],[0.00228812],[0.11019758],[33.64602183],[-12.87152664],[0.00421016],[7.87611116],[0.03190151],[0.75093332],[193.15123666],[-1.47041866],[0.00718024]
[23.59615688],[-0.15253238],[1.85519575],[-274.7673387],[-1.46482264],[-0.0015719],[2.56329459],[-0.26649856],[0.59711988],[-324.37105505],[-2.68592462],[-0.00390987],[43.20027641],[-0.02718489],[3.14889108],[-193.37460793],[-0.6733105],[0.00028745]
[3.7415177],[0.03056407],[-1.6627744],[113.00322945],[2.35754374],[0.00973871],[-0.46829628],[-0.01374444],[-2.29715982],[-28.60229839],[1.61514006],[0.00688497],[12.07179306],[0.23757606],[-0.85486362],[194.16550865],[5.23280123],[0.01574437]
[-2.54558011],[-0.01395393],[-2.55484719],[126.68287174],[6.27535441],[-0.01578642],[-3.26473522],[-0.02493267],[-2.98299537],[99.15613256],[1.2446882],[-0.01774935],[-1.84118442],[-0.0041347],[-2.21122471],[160.38699145],[11.45805411],[-0.01444069]
[1.13722789],[-0.00686806],[0.7983842],[73.62482753],[-5.3333082],[-0.00798517],[0.86132822],[-0.01479991],[0.17437424],[68.58590338],[-8.10128983],[-0.01305921],[1.52438859],[0.00015484],[1.1608223],[85.33054187],[-2.12402746],[0.0004736]
[11.37188],[0.02004169],[3.29141695],[-77.25905063],[6.15842025],[-0.00089423],[7.56578476],[-0.06910789],[1.89137429],[-166.32774281],[3.31793314],[-0.00341835],[18.64483112],[0.07209309],[4.83463763],[23.92375505],[12.22754508],[0.00196515]
[-1.33130641],[-0.04650871],[1.11157136],[160.76239445],[0.67220101],[-0.00193218],[-2.39114003],[-0.05111664],[0.9621315],[149.01752904],[-0.24109517],[-0.00249018],[-0.28736962],[-0.04266386],[1.22557454],[178.04529067],[1.51543031],[-0.00102497]
[1.45221348],[0.00507983],[0.57260593],[-51.43144022],[-6.00134326],[0.00111542],[0.84343829],[0.00188889],[0.44964236],[-75.97754997],[-11.35379176],[0.00053068],[3.13614978],[0.00994996],[0.66383022],[-24.09333673],[-2.26833824],[0.00262074]
[-7.09386191],[-0.02858842],[0.51107343],[-27.50270188],[2.69947703],[0.00078268],[-23.85987049],[-0.06720412],[0.31293631],[-47.43617839],[1.14348191],[-0.00189139],[-2.8655026],[0.00330143],[0.64392994],[2.64676304],[4.56280017],[0.00341605]
[-0.8937881],[-0.01078731],[1.08703494],[-19.17519261],[-4.72116474],[-0.00243591],[-1.47349286],[-0.01442439],[0.60019081],[-57.85478874],[-11.2101099],[-0.00424039],[-0.02561733],[-0.00756835],[1.37278713],[0.99906649],[4.2279568],[-0.00114683]
[3.61847966],[0.01203689],[-0.53373009],[66.5336055],[-0.66082183],[-0.00262041],[-1.99943954],[-0.00495936],[-0.63938692],[50.66286255],[-1.56580533],[-0.00407557],[18.87663762],[0.08670415],[-0.36443773],[87.32798985],[0.22109689],[-0.00158553]
[-12.76517416],[0.00157136],[-1.79314844],[183.77716103],[-0.01028996],[-0.00478769],[-23.40767614],[-0.02081082],[-1.90576867],[169.01469933],[-0.3017525],[-0.00523712],[-9.59898657],[0.01208947],[-1.6847532],[201.80281361],[0.34665128],[-0.00432825]
[1.64950488],[0.00046863],[0.55363286],[105.45692048],[-0.39825838],[-0.00316596],[1.07502544],[-0.0014647],[0.50851965],[95.70440388],[-1.93847906],[-0.00344126],[3.16135696],[0.00294278],[0.58820737],[116.58745321],[0.9436194],[-0.00276213]
[7.44822685],[0.0023837],[0.42746014],[-97.7353563],[0.19193147],[-0.00255509],[-0.00364452],[-0.0119618],[0.10220162],[-170.1299841],[-1.29409893],[-0.00323505],[19.6821472],[0.01924084],[0.82529725],[-27.48575452],[1.50643783],[-0.00154549]
[-4.90651057],[0.04362529],[1.43074496],[106.92548304],[-0.92705334],[0.00093913],[-8.3765477],[-0.04233809],[1.2218517],[100.10536911],[-1.17426117],[-0.00041346],[-1.98743372],[0.07400314],[1.58420053],[111.94122511],[-0.74215434],[0.00259449]
[1.17355546],[-0.03725235],[0.03328225],[78.64829578],[-1.21290161],[0.00060415],[-4.39740818],[-0.06630418],[-0.06657785],[51.62204372],[-1.53938271],[0.00029764],[13.95721574],[-0.01489189],[0.07877593],[105.72731999],[-0.81547629],[0.00111027]
[7.82144307],[0.05055291],[0.51677791],[153.32368126],[1.27972588],[0.00045079],[0.88228796],[0.02874096],[0.23279034],[129.18021326],[0.46012379],[-0.00060713],[13.8734315],[0.10905943],[0.75364728],[175.78939809],[1.66939674],[0.00229791]
[8.6505467],[0.00827734],[0.94773555],[137.15974875],[1.26573141],[-0.00102785],[6.1860353],[-0.00789148],[0.85950581],[128.97228625],[1.00512877],[-0.00156054],[11.86061576],[0.01939314],[1.03460774],[148.16283995],[1.54948571],[-0.00039833]
[-0.64653414],[-0.10395858],[2.24529881],[32.30696972],[1.12332537],[-0.03796814],[-2.21340375],[-0.16080518],[1.93782093],[28.60064294],[0.6849588],[-0.04445491],[0.92273517],[-0.06978527],[2.53309245],[36.5299214],[1.81878917],[-0.03067992]
[0.35070837],[-0.01120738],[-0.73834488],[160.27347756],[0.28595705],[-0.00027467],[0.07744999],[-0.01417062],[-1.0286921],[151.04893576],[-3.87710753],[-0.00164532],[0.69984654],[-0.00900394],[-0.48729829],[168.50004638],[4.85248249],[0.00178989]
