time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-06-28 00:00:30,2025-06-28,2025-06-28 00:00:30,8464905.65715588,188027051.94094586,16322007.258682122,505140361.9158256,155.66531,0,24.338667,0,0.26002875,72.906,0,0.20514421,0.5736667,0,0.19531143,89.3,8.583511,39.422,-77.21,158.0
2025-06-28 00:01:30,2025-06-28,2025-06-28 00:01:30,7923268.977087969,176169773.44908252,15276305.276667615,473153036.4926508,145.38074,0,24.3045,0,0.22981471,72.83016,0,0.20920946,0.59533334,0,0.23282659,86.55,9.353119,39.422,-77.21,158.0
2025-06-28 00:02:30,2025-06-28,2025-06-28 00:02:30,8525370.382998409,189472614.8647409,16435756.87274572,508768805.75614107,156.53496,0,24.33,0,0.24041641,72.9395,0,0.21921422,0.54833335,0,0.18728024,85.833336,10.370096,39.422,-77.21,158.0
2025-06-28 00:03:30,2025-06-28,2025-06-28 00:03:30,6948553.534780706,152870902.27528852,13371751.196601788,409562372.3287343,129.99403,0,24.347,0,0.24576625,72.99,0,0.2,0.559,0,0.2274914,72.666664,16.103485,39.422,-77.21,158.0
2025-06-28 00:04:30,2025-06-28,2025-06-28 00:04:30,8167789.689614792,180958657.24024346,15742734.295135872,485909507.7737077,150.87666,0,24.33,0,0.24041641,73.04833,0,0.2325881,0.5513333,0,0.21447195,83.183334,8.934002,39.422,-77.21,158.0
2025-06-28 00:05:30,2025-06-28,2025-06-28 00:05:30,8673261.050278807,191998687.72952387,16705194.42042918,514863495.899166,160.4548,0,24.3385,0,0.2432546,72.90583,0,0.22492479,0.5276667,0,0.19695488,84.666664,10.8592,39.422,-77.21,158.0
2025-06-28 00:06:30,2025-06-28,2025-06-28 00:06:30,8928334.824966537,197769986.12972128,17201276.28250208,530614928.21784866,165.00787,0,24.279,0,0.21570592,72.9395,0,0.21921422,0.52916664,0,0.21226,87.316666,10.613657,39.422,-77.21,158.0
2025-06-28 00:07:30,2025-06-28,2025-06-28 00:07:30,8425597.631990954,187036526.33707383,16240758.743168794,502230663.7551565,155.1167,0,24.364,0,0.24984807,72.99817,0,0.22576171,0.557,0,0.22348975,86.4,10.178736,39.422,-77.21,158.0
2025-06-28 00:08:30,2025-06-28,2025-06-28 00:08:30,8006389.110620708,177502331.95548534,15434937.654903902,476924918.8072795,147.70018,0,24.381166,0,0.26888108,72.9565,0,0.19342387,0.587,0,0.19857241,86.7,9.918501,39.422,-77.21,158.0
2025-06-28 00:09:30,2025-06-28,2025-06-28 00:09:30,8723854.327682585,193465185.95691925,16818453.38850183,519535162.49512476,160.71762,0,24.313334,0,0.2674365,72.82166,0,0.21682759,0.5341667,0,0.19622514,85.85,8.342312,39.422,-77.21,158.0
