time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-06-22 00:00:30,2025-06-22,2025-06-22 00:00:30,8227432.541315735,174466318.67269686,15675220.042245578,459962830.52602476,164.26451,0,33.7565,0,0.25162086,46.863,0,0.2741917,0.6175,0,0.08301857,101.433334,9.790074,39.422,-77.21,158.0
2025-06-22 00:01:30,2025-06-22,2025-06-22 00:01:30,8366906.247201295,177064588.9832981,15930945.111414973,466368225.8162809,167.67621,0,33.722713,0,0.25437132,46.592373,0,0.31133115,0.6155932,0,0.101868495,103.22034,9.064866,39.422,-77.21,158.0
2025-06-22 00:02:30,2025-06-22,2025-06-22 00:02:30,8559642.08954302,181841813.3687378,16316689.97299935,479807147.73623616,170.35657,0,33.672,0,0.2068963,46.467167,0,0.3372649,0.62633336,0,0.1041788,106.7,11.188238,39.422,-77.21,158.0
2025-06-22 00:03:30,2025-06-22,2025-06-22 00:03:30,8778067.011102004,186621464.43122485,16731741.387901403,492389750.0810626,174.564,0,33.6805,0,0.21921422,46.980167,0,0.26185542,0.62116665,0,0.092070475,108.433334,11.006614,39.422,-77.21,158.0
2025-06-22 00:04:30,2025-06-22,2025-06-22 00:04:30,8943036.086592313,190344549.59689307,17056712.453371465,502663434.59239423,177.38895,0,33.4885,0,0.26648226,46.533665,0,0.47990003,0.6191667,0,0.09236327,109.833336,10.595859,39.422,-77.21,158.0
2025-06-22 00:05:30,2025-06-22,2025-06-22 00:05:30,8708889.216472289,185131897.3589927,16602876.261498228,488585544.967522,173.16481,0,33.48,0,0.25,46.3065,0,0.30506822,0.61983335,0,0.09526265,107.333336,10.31773,39.422,-77.21,158.0
2025-06-22 00:06:30,2025-06-22,2025-06-22 00:06:30,9554554.501058193,204034607.54027635,18233608.669199195,539356579.1053429,188.54047,0,33.496666,0,0.26562294,46.771168,0,0.251052,0.58466667,0,0.08840186,110.23333,11.115105,39.422,-77.21,158.0
2025-06-22 00:07:30,2025-06-22,2025-06-22 00:07:30,9438726.824660577,201275261.68623093,18010584.234499786,531924843.5315972,186.61954,0,33.396667,0,0.25276253,46.745667,0,0.28289834,0.58916664,0,0.09110967,109.95,9.13496,39.422,-77.21,158.0
2025-06-22 00:08:30,2025-06-22,2025-06-22 00:08:30,8947506.99651454,190914473.3120282,17073610.941772882,504592188.6836795,176.78107,0,33.321667,0,0.21392496,46.913334,0,0.28176627,0.641,0,0.08749667,113.316666,11.246469,39.422,-77.21,158.0
2025-06-22 00:09:30,2025-06-22,2025-06-22 00:09:30,9568344.412145948,205225524.81610554,18277992.68638025,543364459.3479843,187.40561,0,33.288334,0,0.18465433,47.166332,0,0.42191154,0.618,0,0.08902808,115.816666,11.330625,39.422,-77.21,158.0
2025-06-22 00:10:30,2025-06-22,2025-06-22 00:10:30,8933136.650382182,190788200.17055246,17048372.62193734,504376445.138388,176.24152,0,33.255,0,0.19202864,48.039665,0,0.30779287,0.63766664,0,0.093672596,112.38333,10.819877,39.422,-77.21,158.0
2025-06-22 00:11:30,2025-06-22,2025-06-22 00:11:30,9272191.54505083,198397147.11398327,17703697.84412474,524871889.70799905,182.34044,0,33.18,0,0.21794495,48.123333,0,0.19293061,0.62666667,0,0.09392669,114.26667,10.364791,39.422,-77.21,158.0
2025-06-22 00:12:30,2025-06-22,2025-06-22 00:12:30,8958250.639935754,191507774.36932686,17096856.250719734,506321800.0826158,176.50618,0,33.121666,0,0.22530843,48.181664,0,0.2325881,0.6335,0,0.086019866,111.816666,10.981031,39.422,-77.21,158.0
2025-06-22 00:13:30,2025-06-22,2025-06-22 00:13:30,9302924.604517853,198217129.9602685,17743102.846369375,523501044.7135481,184.31058,0,33.071667,0,0.2325881,48.548332,0,0.22530843,0.6225,0,0.0949671,114.73333,11.130838,39.422,-77.21,158.0
2025-06-22 00:14:30,2025-06-22,2025-06-22 00:14:30,9847288.888926221,209110278.25835708,18760223.193115808,551313699.9892527,196.31458,0,32.905,0,0.2384848,48.456665,0,0.26562294,0.6421667,0,0.08105742,126.066666,12.22002,39.422,-77.21,158.0
2025-06-22 00:15:30,2025-06-22,2025-06-22 00:15:30,9200510.27304224,195327133.22155997,17528343.848545007,514988483.32665676,183.47086,0,32.838165,0,0.22576153,48.34833,0,0.2660148,0.62616664,0,0.09455319,114.88333,10.53738,39.422,-77.21,158.0
2025-06-22 00:16:30,2025-06-22,2025-06-22 00:16:30,9692133.386751328,207536025.33532998,18505586.598188993,549150756.049033,190.47496,0,32.7545,0,0.19340284,48.331665,0,0.25967395,0.6421667,0,0.09377441,122.316666,12.509318,39.422,-77.21,158.0
2025-06-22 00:17:30,2025-06-22,2025-06-22 00:17:30,10311494.95716953,221153441.80416623,19698658.53428029,585596891.0376585,201.98178,0,32.729,0,0.22585134,48.381664,0,0.2430992,0.62233335,0,0.09429328,125.7,10.50603,39.422,-77.21,158.0
2025-06-22 00:18:30,2025-06-22,2025-06-22 00:18:30,10355325.386685625,222633889.1173543,19788566.922494832,589865288.7652733,202.14207,0,32.66068,0,0.1977569,48.122204,0,0.25139657,0.62508476,0,0.08952554,126.355934,9.868221,39.422,-77.21,158.0
2025-06-22 00:19:30,2025-06-22,2025-06-22 00:19:30,10655167.043865617,229166622.79138803,20370871.423002385,607534417.6194837,207.67975,0,32.4835,0,0.25485745,47.789165,0,0.2875311,0.612,0,0.096967354,127.1,8.379936,39.422,-77.21,158.0
