time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-01-29 00:00:30,2025-01-29,2025-01-29 00:00:30,85238768.69597366,4444418114.11742,191251142.0444801,17916185962.732235,1003.66266,0,4.2339997,0,0.24399592,47.37,0,0.16127624,3.0123334,0,0.2112926,3023.3667,180.14317,39.317,-76.586,45.0
2025-01-29 00:01:30,2025-01-29,2025-01-29 00:01:30,85224561.65205592,4782317304.790412,191875378.2492357,19453618710.049454,986.45593,0,4.1575,0,0.2838287,47.675835,0,0.26619202,3.0075,0,0.19646564,2966.7666,160.73906,39.317,-76.586,45.0
2025-01-29 00:02:30,2025-01-29,2025-01-29 00:02:30,88042121.03044978,4778050829.952584,197612756.23620337,19329462703.851055,1031.0547,0,4.047,0,0.26825538,47.946167,0,0.23336758,2.9743333,0,0.18603197,3066.7,189.46823,39.317,-76.586,45.0
2025-01-29 00:03:30,2025-01-29,2025-01-29 00:03:30,85150552.39136128,4444427070.792353,190572136.84313595,17831761393.409634,1011.11,0,3.928,0,0.2544326,48.063335,0,0.2409472,3.0123334,0,0.17533174,3045.8,223.92326,39.317,-76.586,45.0
2025-01-29 00:04:30,2025-01-29,2025-01-29 00:04:30,76095173.39070688,4081488036.5107536,169672560.992421,16403787179.659275,912.6448,0,3.911,0,0.25272304,48.138336,0,0.24986108,2.992,0,0.1996814,2730.6333,153.4476,39.317,-76.586,45.0
2025-01-29 00:05:30,2025-01-29,2025-01-29 00:05:30,85380863.418857,5043116424.230383,191128639.31708717,20512217920.41752,1004.326,0,3.8515,0,0.23723975,48.499332,0,0.25189787,2.9665,0,0.18168493,2979.3333,325.26028,39.317,-76.586,45.0
2025-01-29 00:06:30,2025-01-29,2025-01-29 00:06:30,93072797.50837024,4884790879.432583,208049328.67430443,19642216845.63835,1104.0173,0,3.8175,0,0.22083637,48.924,0,0.15765196,2.9913332,0,0.21187627,3302.4834,110.33804,39.317,-76.586,45.0
2025-01-29 00:07:30,2025-01-29,2025-01-29 00:07:30,87383640.28913248,4371720810.913232,195586004.41204628,17558347603.880783,1037.818,0,3.6990001,0,0.17250793,49.128002,0,0.25443378,2.9853334,0,0.16161132,3098.2334,138.13524,39.317,-76.586,45.0
2025-01-29 00:08:30,2025-01-29,2025-01-29 00:08:30,91982558.14091681,4752162608.370029,204761767.6513912,18992222493.875496,1107.621,0,3.7248333,0,0.24214652,49.2895,0,0.24796191,3.0113332,0,0.18658747,3335.4167,172.79971,39.317,-76.586,45.0
2025-01-29 00:09:30,2025-01-29,2025-01-29 00:09:30,94170904.85378775,5152606234.587026,210417076.89020705,20757243748.725674,1123.0096,0,3.6905,0,0.15970203,49.4425,0,0.19289543,2.998,0,0.19003335,3366.7834,444.93094,39.317,-76.586,45.0
2025-01-29 00:10:30,2025-01-29,2025-01-29 00:10:30,95157051.44993734,5129508274.058131,212206093.7223331,20660351308.039433,1145.128,0,3.6236668,0,0.21432813,49.4765,0,0.20453008,3.007,0,0.20827307,3443.4,281.0165,39.317,-76.586,45.0
2025-01-29 00:11:30,2025-01-29,2025-01-29 00:11:30,103415584.68487774,5374957480.934942,231506086.51714477,21653428883.876186,1233.8994,0,3.6321666,0,0.22655454,49.536,0,0.22552975,3.0025,0,0.14618054,3704.7834,175.79913,39.317,-76.586,45.0
2025-01-29 00:12:30,2025-01-29,2025-01-29 00:12:30,94758947.87210917,6231752305.497033,212572877.17045292,25607183422.409733,1107.8931,0,3.588644,0,0.24055342,49.46051,0,0.16491777,3.0062711,0,0.16162205,3330.6272,236.51767,39.317,-76.586,45.0
