time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-06-20 00:00:30,2025-06-20,2025-06-20 00:00:30,17007579.40894409,1148712829.0470562,36535225.284053765,4643104570.075365,222.5772,0,26.176,0,0.24399519,70.27967,0,0.18784784,2.9786668,0,0.066344194,662.98334,33.432266,39.317,-76.586,45.0
2025-06-20 00:01:30,2025-06-20,2025-06-20 00:01:30,16381513.77184517,1053084016.2793403,35073403.47464013,4227051317.343068,217.16805,0,26.0995,0,0.1883469,70.39,0,0.24041732,2.9861667,0,0.06792374,648.5,31.739304,39.317,-76.586,45.0
2025-06-20 00:02:30,2025-06-20,2025-06-20 00:02:30,16892330.591695584,1190256563.6842794,36538064.887077376,4872463433.392014,218.09807,0,26.074001,0,0.15765111,70.6535,0,0.2432546,2.9671667,0,0.06524546,647.13336,29.514668,39.317,-76.586,45.0
2025-06-20 00:03:30,2025-06-20,2025-06-20 00:03:30,16957909.951960605,1296621860.3753386,36645292.48381241,5330189661.6836405,216.5106,0,26.0995,0,0.1883469,70.832,0,0.2039978,2.9718332,0,0.0730637,643.43335,36.89958,39.317,-76.586,45.0
2025-06-20 00:04:30,2025-06-20,2025-06-20 00:04:30,16938813.277218677,1205671617.518404,36510476.10350664,4929180261.413634,220.12863,0,26.074001,0,0.18309519,70.747,0,0.16037679,2.98,0,0.059385717,655.98334,24.552319,39.317,-76.586,45.0
2025-06-20 00:05:30,2025-06-20,2025-06-20 00:05:30,16794886.096702155,1069309425.6654431,36083487.88189537,4331431933.381491,221.74976,0,26.0825,0,0.19289525,70.6875,0,0.19289577,2.9985,0,0.062551945,664.9167,27.245361,39.317,-76.586,45.0
2025-06-20 00:06:30,2025-06-20,2025-06-20 00:06:30,16657865.4321869,1033291370.6191344,35560292.72792009,4140685484.800359,223.47235,0,26.0485,0,0.11372202,70.7385,0,0.19733839,3.0085,0,0.061014306,672.31665,35.019753,39.317,-76.586,45.0
2025-06-20 00:07:30,2025-06-20,2025-06-20 00:07:30,17553000.03823548,1358385282.267961,37905651.13024575,5579973691.735839,225.6806,0,26.014502,0,0.17232153,70.8575,0,0.2208341,3.012,0,0.06249795,679.75,33.47169,39.317,-76.586,45.0
2025-06-20 00:08:30,2025-06-20,2025-06-20 00:08:30,16503308.82958371,837365413.1033123,35032746.832629256,3263746952.4261813,227.59328,0,26.014502,0,0.17232153,70.9595,0,0.25371906,2.9965,0,0.07032836,681.98334,34.26587,39.317,-76.586,45.0
2025-06-20 00:09:30,2025-06-20,2025-06-20 00:09:30,17458731.81898791,1284435053.144348,37718585.84216763,5259822853.17901,225.15457,0,26.014502,0,0.14499909,70.9595,0,0.27026537,2.9928334,0,0.06242568,673.85,28.898573,39.317,-76.586,45.0
