time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-06-17 00:00:30,2025-06-17,2025-06-17 00:00:30,22938174.949187342,1266971673.831064,51106069.2096834,5053730028.085944,255.77126,0,21.4445,0,0.11115197,81.926674,0,0.08975275,2.9961667,0,0.07106547,766.3333,33.210274,39.317,-76.586,45.0
2025-06-17 00:01:30,2025-06-17,2025-06-17 00:01:30,23287631.152555507,1225714574.5250149,51770065.897499844,4860956527.641828,262.5649,0,21.401999,0,0.21770632,81.94317,0,0.15513976,2.9851665,0,0.06859277,783.8,38.71296,39.317,-76.586,45.0
2025-06-17 00:02:30,2025-06-17,2025-06-17 00:02:30,23200618.92300278,1084569384.7051947,51428697.97045418,4218543658.334502,264.62494,0,21.435999,0,0.18309568,82.01833,0,0.20598678,2.9931667,0,0.06211523,792.06665,32.387688,39.317,-76.586,45.0
2025-06-17 00:03:30,2025-06-17,2025-06-17 00:03:30,22916161.741668534,1277414862.7626295,51247245.13490692,5110525667.0952425,252.41765,0,21.4275,0,0.14095661,82.01,0,0.2,2.985,0,0.054604605,753.4667,33.523357,39.317,-76.586,45.0
2025-06-17 00:04:30,2025-06-17,2025-06-17 00:04:30,21828790.182743337,1093859624.9328158,48441816.33848074,4288153624.7236996,247.42572,0,21.342499,0,0.22083658,81.97667,0,0.16996732,3.0008333,0,0.07528371,742.48334,29.725685,39.317,-76.586,45.0
2025-06-17 00:05:30,2025-06-17,2025-06-17 00:05:30,22702756.278680444,1316875892.322066,50721121.772640534,5283918895.211826,248.17177,0,21.418999,0,0.17910619,81.95167,0,0.1381927,2.9765,0,0.06477717,738.68335,31.107605,39.317,-76.586,45.0
2025-06-17 00:06:30,2025-06-17,2025-06-17 00:06:30,23168879.393480223,1447952743.8135407,51765124.72175801,5821953775.941377,253.46469,0,21.3935,0,0.18210651,81.98484,0,0.20100169,2.9945,0,0.06649368,759.0,37.43884,39.317,-76.586,45.0
2025-06-17 00:07:30,2025-06-17,2025-06-17 00:07:30,22968743.668278046,1004925790.8974086,50727253.023637235,3841424692.3705516,265.3818,0,21.3935,0,0.18210651,81.93467,0,0.16998519,2.9878333,0,0.06887405,792.9167,34.885666,39.317,-76.586,45.0
2025-06-17 00:08:30,2025-06-17,2025-06-17 00:08:30,23406063.99522747,957306536.4956663,51683485.66970686,3614316542.151107,272.55975,0,21.401999,0,0.2367827,81.96001,0,0.15,2.9761667,0,0.062211767,811.18335,31.879717,39.317,-76.586,45.0
2025-06-17 00:09:30,2025-06-17,2025-06-17 00:09:30,24056348.742549665,1367873759.6580548,53638932.16885048,5468262025.383377,268.8906,0,21.368,0,0.2242455,81.96817,0,0.18516213,3.0001667,0,0.06591637,806.7167,30.283709,39.317,-76.586,45.0
