time,base_time,time_offset,total_SA_conc,total_V_conc,total_SA_conc_AS,total_V_conc_AS,total_N_conc,qc_total_N_conc,sample_temperature,qc_sample_temperature,sample_temperature_std,sample_relative_humidity,qc_sample_relative_humidity,sample_relative_humidity_std,sample_flow_rate,qc_sample_flow_rate,sample_flow_rate_std,total_count,total_count_std,lat,lon,alt
2025-06-23 00:00:30,2025-06-23,2025-06-23 00:00:30,66821249.896938935,2130893379.1092873,133129936.29702438,6986249176.121773,1067.6196,0,35.02,0,0.24041551,46.435333,0,0.23037343,2.991,0,0.056471176,3193.25,57.329056,39.317,-76.586,45.0
2025-06-23 00:01:30,2025-06-23,2025-06-23 00:01:30,66400579.83173002,1930981305.9625528,131903611.17192885,6079587367.998402,1069.6647,0,34.9775,0,0.25143257,46.639,0,0.25272423,2.9778333,0,0.066635594,3185.2834,61.46465,39.317,-76.586,45.0
2025-06-23 00:02:30,2025-06-23,2025-06-23 00:02:30,66537480.109004445,2141740022.8255942,132471621.8534876,7004337572.672851,1063.474,0,34.901,0,0.25272232,46.673,0,0.29395825,2.9841666,0,0.05860291,3173.5833,64.29886,39.317,-76.586,45.0
2025-06-23 00:03:30,2025-06-23,2025-06-23 00:03:30,66180607.91085154,1812724177.6942487,131277872.2135679,5545460012.120809,1069.0807,0,34.748,0,0.19678877,46.86,0,0.22807904,2.9755,0,0.058862086,3181.05,56.000126,39.317,-76.586,45.0
2025-06-23 00:04:30,2025-06-23,2025-06-23 00:04:30,67060687.32547219,2001837333.1606941,133554554.73744982,6402198091.644493,1073.7588,0,34.739502,0,0.188347,47.03,0,0.2578171,2.9806666,0,0.064417,3200.5166,65.66442,39.317,-76.586,45.0
2025-06-23 00:05:30,2025-06-23,2025-06-23 00:05:30,66951554.99290906,2125088590.2647254,133425903.28688152,6939278063.999467,1068.0071,0,34.7225,0,0.19289543,47.378498,0,0.21820362,2.9886668,0,0.06714327,3191.9167,68.02261,39.317,-76.586,45.0
2025-06-23 00:06:30,2025-06-23,2025-06-23 00:06:30,66103480.48498891,1840599739.8598032,131137744.21395963,5683260351.782844,1066.9854,0,34.6715,0,0.23724002,47.4125,0,0.19289614,3.0006666,0,0.058704495,3201.6667,58.835552,39.317,-76.586,45.0
2025-06-23 00:07:30,2025-06-23,2025-06-23 00:07:30,66689811.82139011,1943739272.1791873,132549752.22983369,6108268503.508039,1070.0613,0,34.68,0,0.16127624,47.3955,0,0.17232198,2.995,0,0.065865986,3204.8333,64.93976,39.317,-76.586,45.0
2025-06-23 00:08:30,2025-06-23,2025-06-23 00:08:30,66917868.455795705,1965622518.7839324,133027490.85946427,6215754630.867295,1074.8494,0,34.6375,0,0.21419366,47.6165,0,0.27133608,2.9873333,0,0.061505135,3210.9333,63.23313,39.317,-76.586,45.0
2025-06-23 00:09:30,2025-06-23,2025-06-23 00:09:30,67256353.71572085,2080628246.9286425,133962800.75888367,6723495403.956176,1072.7405,0,34.578,0,0.20400086,47.879166,0,0.20617425,2.9855,0,0.059872743,3202.6667,64.743256,39.317,-76.586,45.0
