time,base_time,time_offset,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,atmos_pressure,qc_atmos_pressure,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,wxt_precip_rate_mean,qc_wxt_precip_rate_mean,wxt_cumul_precip,qc_wxt_cumul_precip,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-05-21 00:01:00,2025-05-21,2025-05-21 00:01:00,15.8,0,0.0,72.29,0,0.494,99.5,0,0.325,0,0.318,0,83.3,0,11.94,0.0,0,88.0,0,12.18,0,16.66,0,39.422,-77.21,158.0
2025-05-21 00:02:00,2025-05-21,2025-05-21 00:02:00,15.8,0,0.0,71.61,0,0.735,99.5,0,0.387,0,0.383,0,71.19,0,8.22,0.0,0,88.0,0,12.18,0,16.64,0,39.422,-77.21,158.0
2025-05-21 00:03:00,2025-05-21,2025-05-21 00:03:00,15.8,0,0.0,71.08,0,0.255,99.5,0,0.103,0,0.091,0,61.66,0,24.72,0.0,0,88.0,0,12.18,0,16.61,0,39.422,-77.21,158.0
2025-05-21 00:04:00,2025-05-21,2025-05-21 00:04:00,15.8,0,0.0,71.1,0,0.149,99.5,0,0.212,0,0.167,0,335.8,0,36.11,0.0,0,88.0,0,12.18,0,16.59,0,39.422,-77.21,158.0
2025-05-21 00:05:00,2025-05-21,2025-05-21 00:05:00,15.8,0,0.0,72.52,0,0.366,99.5,0,0.38,0,0.377,0,334.9,0,6.797,0.0,0,88.0,0,12.18,0,16.56,0,39.422,-77.21,158.0
2025-05-21 00:06:00,2025-05-21,2025-05-21 00:06:00,15.8,0,0.0,72.03,0,0.164,99.5,0,0.293,0,0.287,0,314.0,0,11.48,0.0,0,88.0,0,12.18,0,16.54,0,39.422,-77.21,158.0
2025-05-21 00:07:00,2025-05-21,2025-05-21 00:07:00,15.8,0,0.0,71.91,0,0.204,99.5,0,0.203,0,0.196,0,305.7,0,15.59,0.0,0,88.0,0,12.18,0,16.51,0,39.422,-77.21,158.0
2025-05-21 00:08:00,2025-05-21,2025-05-21 00:08:00,15.8,0,0.0,71.78,0,0.237,99.5,0,0.283,0,0.255,0,357.9,0,25.47,0.0,0,88.0,0,12.18,0,16.51,0,39.422,-77.21,158.0
2025-05-21 00:09:00,2025-05-21,2025-05-21 00:09:00,15.8,0,0.0,70.95,0,0.417,99.5,0,0.535,0,0.528,0,23.19,0,9.1,0.0,0,88.0,0,12.18,0,16.46,0,39.422,-77.21,158.0
2025-05-21 00:10:00,2025-05-21,2025-05-21 00:10:00,15.8,0,0.0,71.37,0,0.484,99.5,0,0.412,0,0.405,0,26.44,0,10.57,0.0,0,88.0,0,12.18,0,16.46,0,39.422,-77.21,158.0
2025-05-21 00:11:00,2025-05-21,2025-05-21 00:11:00,15.8,0,0.0,72.19,0,0.497,99.5,0,0.222,0,0.192,0,20.58,0,29.07,0.0,0,88.0,0,12.18,0,16.41,0,39.422,-77.21,158.0
2025-05-21 00:12:00,2025-05-21,2025-05-21 00:12:00,15.8,0,0.0,72.38,0,0.468,99.5,0,0.337,0,0.325,0,22.69,0,14.89,0.0,0,88.0,0,12.18,0,16.41,0,39.422,-77.21,158.0
2025-05-21 00:13:00,2025-05-21,2025-05-21 00:13:00,15.72,0,0.041,71.54,0,0.464,99.5,0,0.355,0,0.348,0,11.99,0,10.98,0.0,0,88.0,0,12.18,0,16.36,0,39.422,-77.21,158.0
2025-05-21 00:14:00,2025-05-21,2025-05-21 00:14:00,15.7,0,0.0,71.23,0,0.083,99.5,0,0.215,0,0.2,0,62.29,0,21.55,0.0,0,88.0,0,12.18,0,16.36,0,39.422,-77.21,158.0
2025-05-21 00:15:00,2025-05-21,2025-05-21 00:15:00,15.7,0,0.0,72.28,0,0.449,99.5,0,0.27,0,0.265,0,69.38,0,11.15,0.0,0,88.0,0,12.18,0,16.32,0,39.422,-77.21,158.0
2025-05-21 00:16:00,2025-05-21,2025-05-21 00:16:00,15.67,0,0.045,73.44,0,0.24,99.5,0,0.298,0,0.293,0,89.7,0,11.18,0.0,0,88.0,0,12.18,0,16.32,0,39.422,-77.21,158.0
2025-05-21 00:17:00,2025-05-21,2025-05-21 00:17:00,15.6,0,0.0,74.83,0,0.373,99.5,0,0.302,0,0.297,0,95.3,0,10.12,0.0,0,88.0,0,12.18,0,16.27,0,39.422,-77.21,158.0
2025-05-21 00:18:00,2025-05-21,2025-05-21 00:18:00,15.6,0,0.0,75.36,0,0.215,99.5,0,0.348,0,0.346,0,97.1,0,6.224,0.0,0,88.0,0,12.18,0,16.24,0,39.422,-77.21,158.0
2025-05-21 00:19:00,2025-05-21,2025-05-21 00:19:00,15.6,0,0.0,75.81,0,0.261,99.5,0,0.257,0,0.25,0,114.3,0,13.24,0.0,0,88.0,0,12.18,0,16.19,0,39.422,-77.21,158.0
2025-05-21 00:20:00,2025-05-21,2025-05-21 00:20:00,15.6,0,0.0,76.25,0,0.097,99.5,0,0.268,0,0.265,0,113.9,0,8.45,0.0,0,88.0,0,12.18,0,16.17,0,39.422,-77.21,158.0
2025-05-21 00:21:00,2025-05-21,2025-05-21 00:21:00,15.57,0,0.046,76.18,0,0.201,99.5,0,0.298,0,0.297,0,120.6,0,5.915,0.0,0,88.0,0,12.18,0,16.14,0,39.422,-77.21,158.0
2025-05-21 00:22:00,2025-05-21,2025-05-21 00:22:00,15.51,0,0.032,75.38,0,0.271,99.5,0,0.368,0,0.367,0,111.8,0,4.09,0.0,0,88.0,0,12.18,0,16.12,0,39.422,-77.21,158.0
2025-05-21 00:23:00,2025-05-21,2025-05-21 00:23:00,15.5,0,0.0,75.59,0,0.157,99.5,0,0.417,0,0.412,0,117.5,0,8.72,0.0,0,88.0,0,12.18,0,16.09,0,39.422,-77.21,158.0
2025-05-21 00:24:00,2025-05-21,2025-05-21 00:24:00,15.5,0,0.0,76.0,0,0.479,99.5,0,0.505,0,0.503,0,126.5,0,5.099,0.0,0,88.0,0,12.18,0,16.07,0,39.422,-77.21,158.0
