time,alt,base_time,corr_soil_heat_flow_1,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_flow_1,soil_moisture_1,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_avg,time_offset,wetness
2025-05-26 05:00:00,158.0,2025-05-26,,39.422,-77.21,-29.49396,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1520009.0,4.298072,13.17167,-18.58017,8.412161,10.92414,2025-05-26 05:00:00,2.963399
2025-05-26 05:30:00,158.0,2025-05-26,,39.422,-77.21,-33.19043,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1519499.0,4.865239,13.131671,-21.78183,13.24658,11.4161,2025-05-26 05:30:00,3.003559
2025-05-26 06:00:00,158.0,2025-05-26,,39.422,-77.21,-43.97873,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1516130.0,5.337683,13.01833,-32.25399,9.604849,11.73211,2025-05-26 06:00:00,2.986749
2025-05-26 06:30:00,158.0,2025-05-26,,39.422,-77.21,-21.42215,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1517814.0,5.808672,13.09333,-7.665823,14.28351,13.76568,2025-05-26 06:30:00,2.991396
2025-05-26 07:00:00,158.0,2025-05-26,,39.422,-77.21,-22.39609,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1518988.0,6.30085,13.08167,-10.88359,10.61908,11.51872,2025-05-26 07:00:00,2.968513
2025-05-26 07:30:00,158.0,2025-05-26,,39.422,-77.21,-21.9397,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1515364.0,6.643231,13.0,-12.84856,6.643231,9.093668,2025-05-26 07:30:00,2.976683
2025-05-26 08:00:00,158.0,2025-05-26,,39.422,-77.21,-16.62793,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1515874.0,6.837904,13.053329,-6.354087,10.97754,10.27523,2025-05-26 08:00:00,3.013707
2025-05-26 08:30:00,158.0,2025-05-26,,39.422,-77.21,-18.53232,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1521490.0,6.920932,13.2,-7.905599,11.1966,10.62629,2025-05-26 08:30:00,3.015874
2025-05-26 09:00:00,158.0,2025-05-26,,39.422,-77.21,-18.63806,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1522408.0,6.927437,13.22667,-10.99611,6.927437,9.11669,2025-05-26 09:00:00,3.016583
2025-05-26 09:30:00,158.0,2025-05-26,,39.422,-77.21,-18.4436,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1515313.0,6.894171,12.97,-6.797452,11.05933,10.16854,2025-05-26 09:30:00,3.016394
2025-05-26 10:00:00,158.0,2025-05-26,,39.422,-77.21,-17.43225,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1521949.0,6.883129,13.23333,-8.476278,6.883129,8.956321,2025-05-26 10:00:00,3.015997
2025-05-26 10:30:00,158.0,2025-05-26,,39.422,-77.21,-6.13028,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518733.0,6.915701,13.085,4.081344,11.0553,10.2127,2025-05-26 10:30:00,3.016605
2025-05-26 11:00:00,158.0,2025-05-26,,39.422,-77.21,44.20227,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517048.0,6.975591,13.05,50.53838,6.975591,6.334498,2025-05-26 11:00:00,3.017001
2025-05-26 11:30:00,158.0,2025-05-26,,39.422,-77.21,78.49551,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519448.0,6.776835,13.1516695,84.55144,6.776835,6.047685,2025-05-26 11:30:00,3.018306
2025-05-26 12:00:00,158.0,2025-05-26,,39.422,-77.21,166.4254,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520213.0,6.307385,13.150001,165.0167,2.048722,-1.420303,2025-05-26 12:00:00,3.018858
2025-05-26 12:30:00,158.0,2025-05-26,,39.422,-77.21,154.2199,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518376.0,5.590284,13.13,151.972,-2.859048,-2.26693,2025-05-26 12:30:00,3.019397
2025-05-26 13:00:00,158.0,2025-05-26,,39.422,-77.21,226.0223,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518070.0,4.473021,13.06667,218.0753,-8.039414,-7.974085,2025-05-26 13:00:00,3.019553
2025-05-26 13:30:00,158.0,2025-05-26,,39.422,-77.21,440.13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518529.0,3.067468,13.13,438.5167,-5.466907,-1.639628,2025-05-26 13:30:00,3.02084
2025-05-26 14:00:00,158.0,2025-05-26,,39.422,-77.21,481.7007,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521694.0,2.033168,13.16167,467.0042,-6.37368,-14.71821,2025-05-26 14:00:00,3.022048
2025-05-26 14:30:00,158.0,2025-05-26,,39.422,-77.21,547.7352,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519346.0,0.7040876,13.134999,521.921,-16.15205,-25.85894,2025-05-26 14:30:00,3.022362
2025-05-26 15:00:00,158.0,2025-05-26,,39.422,-77.21,588.5616,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519907.0,-2.025882,13.17833,551.9308,-44.23005,-38.09371,2025-05-26 15:00:00,3.021909
2025-05-26 15:30:00,158.0,2025-05-26,,39.422,-77.21,605.3945,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521949.0,-6.885886,13.176671,567.9962,-36.31403,-36.08098,2025-05-26 15:30:00,3.02142
2025-05-26 16:00:00,158.0,2025-05-26,,39.422,-77.21,682.4745,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517559.0,-11.57085,13.089999,644.0877,-32.83877,-39.69932,2025-05-26 16:00:00,3.020475
2025-05-26 16:30:00,158.0,2025-05-26,,39.422,-77.21,724.4584,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515874.0,-15.15265,13.008329,677.0773,-36.2675,-46.18883,2025-05-26 16:30:00,3.019883
2025-05-26 17:00:00,158.0,2025-05-26,,39.422,-77.21,738.2185,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517610.0,-18.10695,13.099999,694.6497,-39.49393,-43.6372,2025-05-26 17:00:00,3.019542
2025-05-26 17:30:00,158.0,2025-05-26,,39.422,-77.21,736.5402,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515313.0,-20.35088,12.97667,691.4657,-45.45221,-46.3801,2025-05-26 17:30:00,3.019085
2025-05-26 18:00:00,158.0,2025-05-26,,39.422,-77.21,724.6535,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514751.0,-21.37147,12.99333,681.3403,-46.59193,-44.99335,2025-05-26 18:00:00,3.019886
2025-05-26 18:30:00,158.0,2025-05-26,,39.422,-77.21,685.9557,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507758.0,-22.23722,12.755001,635.5262,-43.15646,-47.59503,2025-05-26 18:30:00,3.019819
2025-05-26 19:00:00,158.0,2025-05-26,,39.422,-77.21,647.2817,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509442.0,-22.23022,12.8,606.5391,-39.00981,-41.96421,2025-05-26 19:00:00,3.019074
2025-05-26 19:30:00,158.0,2025-05-26,,39.422,-77.21,580.4661,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509800.0,-22.27709,12.795,549.2445,-22.42166,-29.96502,2025-05-26 19:30:00,3.019006
2025-05-26 20:00:00,158.0,2025-05-26,,39.422,-77.21,542.0952,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497446.0,-22.07284,12.43833,519.4554,-17.95879,-22.60813,2025-05-26 20:00:00,3.01983
2025-05-26 20:30:00,158.0,2025-05-26,,39.422,-77.21,471.3549,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507146.0,-21.64425,12.725,456.2503,-13.16937,-15.06627,2025-05-26 20:30:00,3.020534
2025-05-26 21:00:00,158.0,2025-05-26,,39.422,-77.21,399.8101,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497242.0,-20.68585,12.38667,388.3195,-12.50012,-11.4501,2025-05-26 21:00:00,3.021433
2025-05-26 21:30:00,158.0,2025-05-26,,39.422,-77.21,325.8611,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489943.0,-19.32225,12.16667,315.4236,-11.07706,-10.3997,2025-05-26 21:30:00,3.022161
2025-05-26 22:00:00,158.0,2025-05-26,,39.422,-77.21,243.3089,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491270.0,-17.91493,12.20667,236.2101,-5.674595,-7.062292,2025-05-26 22:00:00,3.022713
2025-05-26 22:30:00,158.0,2025-05-26,,39.422,-77.21,164.4503,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490045.0,-16.42853,12.195,159.6407,-4.20529,-4.774561,2025-05-26 22:30:00,3.023383
2025-05-26 23:00:00,158.0,2025-05-26,,39.422,-77.21,91.01569,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486574.0,-14.87953,12.075,86.78129,-2.51171,-2.834428,2025-05-26 23:00:00,3.023688
2025-05-26 23:30:00,158.0,2025-05-26,,39.422,-77.21,24.57632,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489534.0,-13.19914,12.11833,25.06841,-4.996401,-0.8396584,2025-05-26 23:30:00,3.023328
