time,alt,base_time,corr_soil_heat_flow_1,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_flow_1,soil_moisture_1,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_avg,time_offset,wetness
2025-05-29 05:00:00,158.0,2025-05-29,,39.422,-77.21,5.454865,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1793109.0,1.329723,22.07167,8.521213,1.329723,3.068318,2025-05-29 05:00:00,2.333771
2025-05-29 05:30:00,158.0,2025-05-29,,39.422,-77.21,5.478119,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1776416.0,1.435115,21.42,9.224953,1.435115,3.748513,2025-05-29 05:30:00,2.537256
2025-05-29 06:00:00,158.0,2025-05-29,,39.422,-77.21,2.77066,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1779684.0,1.54776,21.71833,4.567054,1.54776,1.798813,2025-05-29 06:00:00,2.839462
2025-05-29 06:30:00,158.0,2025-05-29,,39.422,-77.21,-0.264801,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1774375.0,1.648597,21.37333,1.479331,1.172355,1.745587,2025-05-29 06:30:00,2.306494
2025-05-29 07:00:00,158.0,2025-05-29,,39.422,-77.21,-2.814606,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1766718.0,1.727566,21.30333,0.8439529,6.67508,3.660196,2025-05-29 07:00:00,1.73534
2025-05-29 07:30:00,158.0,2025-05-29,,39.422,-77.21,-2.249664,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1778050.0,1.785353,21.52833,1.879957,1.785353,4.131216,2025-05-29 07:30:00,1.53859
2025-05-29 08:00:00,158.0,2025-05-29,,39.422,-77.21,-2.990387,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1762328.0,1.864453,21.04167,-0.7920258,1.864453,3.671046,2025-05-29 08:00:00,1.340791
2025-05-29 08:30:00,158.0,2025-05-29,,39.422,-77.21,-1.441772,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1778714.0,1.955765,21.58167,2.36293,1.955765,2.336065,2025-05-29 08:30:00,1.316856
2025-05-29 09:00:00,158.0,2025-05-29,,39.422,-77.21,-14.32666,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1740122.0,2.04183,20.405,-9.993393,7.729273,4.334902,2025-05-29 09:00:00,1.30403
2025-05-29 09:30:00,158.0,2025-05-29,,39.422,-77.21,-8.041382,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1764574.0,2.131425,21.13,-2.21792,2.131425,5.8258,2025-05-29 09:30:00,1.297155
2025-05-29 10:00:00,158.0,2025-05-29,,39.422,-77.21,-2.807495,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1764574.0,2.295433,21.15333,-0.07251477,2.295433,2.738187,2025-05-29 10:00:00,1.300608
2025-05-29 10:30:00,158.0,2025-05-29,,39.422,-77.21,7.171326,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761409.0,2.459638,21.025,10.18487,2.876351,3.01526,2025-05-29 10:30:00,1.385317
2025-05-29 11:00:00,158.0,2025-05-29,,39.422,-77.21,35.15604,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761664.0,2.536897,20.97166,36.86978,8.113729,3.357544,2025-05-29 11:00:00,1.767208
2025-05-29 11:30:00,158.0,2025-05-29,,39.422,-77.21,65.72122,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756355.0,2.518638,20.945,65.47307,-2.173745,-1.895185,2025-05-29 11:30:00,2.345167
2025-05-29 12:00:00,158.0,2025-05-29,,39.422,-77.21,95.05765,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765288.0,2.27713,21.07,94.43837,-2.585385,-0.6285689,2025-05-29 12:00:00,2.752156
2025-05-29 12:30:00,158.0,2025-05-29,,39.422,-77.21,134.4854,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738132.0,1.784447,20.35333,126.771,-2.60178,-7.728655,2025-05-29 12:30:00,2.994402
2025-05-29 13:00:00,158.0,2025-05-29,,39.422,-77.21,148.0821,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757376.0,0.9854603,20.89333,142.1857,-9.12227,-5.914423,2025-05-29 13:00:00,3.002792
2025-05-29 13:30:00,158.0,2025-05-29,,39.422,-77.21,228.2836,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751200.0,0.05655104,20.646671,216.6022,-9.71946,-13.26204,2025-05-29 13:30:00,3.01384
2025-05-29 14:00:00,158.0,2025-05-29,,39.422,-77.21,179.7909,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764421.0,-1.065627,21.20833,165.1907,-15.69565,-13.06536,2025-05-29 14:00:00,3.016512
2025-05-29 14:30:00,158.0,2025-05-29,,39.422,-77.21,269.9345,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744512.0,-2.377627,20.42333,255.8058,-11.43927,-14.15233,2025-05-29 14:30:00,3.017161
2025-05-29 15:00:00,158.0,2025-05-29,,39.422,-77.21,451.5811,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755079.0,-3.679565,20.865,425.9678,-22.92548,-27.26337,2025-05-29 15:00:00,3.019347
2025-05-29 15:30:00,158.0,2025-05-29,,39.422,-77.21,464.2919,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765340.0,-5.588654,21.115,429.7913,-29.8246,-34.47036,2025-05-29 15:30:00,3.020146
2025-05-29 16:00:00,158.0,2025-05-29,,39.422,-77.21,441.9285,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756049.0,-8.286791,20.883331,407.5728,-32.42069,-32.86692,2025-05-29 16:00:00,3.020428
2025-05-29 16:30:00,158.0,2025-05-29,,39.422,-77.21,357.7032,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763655.0,-10.99109,21.133331,324.7804,-30.90879,-32.97115,2025-05-29 16:30:00,3.020637
2025-05-29 17:00:00,158.0,2025-05-29,,39.422,-77.21,523.8024,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756968.0,-13.39153,20.82,489.9127,-27.74085,-33.92396,2025-05-29 17:00:00,3.019833
2025-05-29 17:30:00,158.0,2025-05-29,,39.422,-77.21,617.4865,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752322.0,-15.19661,20.81333,572.0574,-38.57361,-47.03331,2025-05-29 17:30:00,3.019576
2025-05-29 18:00:00,158.0,2025-05-29,,39.422,-77.21,687.3414,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750230.0,-17.48325,20.66167,631.5309,-46.31808,-56.11766,2025-05-29 18:00:00,3.01862
2025-05-29 18:30:00,158.0,2025-05-29,,39.422,-77.21,616.3121,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741909.0,-20.16632,20.30333,558.9757,-54.17833,-55.61206,2025-05-29 18:30:00,3.019005
2025-05-29 19:00:00,158.0,2025-05-29,,39.422,-77.21,556.7785,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742420.0,-22.78836,20.48,509.4935,-42.3744,-47.32151,2025-05-29 19:00:00,3.019307
2025-05-29 19:30:00,158.0,2025-05-29,,39.422,-77.21,538.2184,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756151.0,-24.79885,20.88833,502.7553,-34.43024,-36.98896,2025-05-29 19:30:00,3.019682
2025-05-29 20:00:00,158.0,2025-05-29,,39.422,-77.21,445.6373,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737060.0,-25.78798,20.17167,402.0549,-40.35852,-42.06683,2025-05-29 20:00:00,3.020112
2025-05-29 20:30:00,158.0,2025-05-29,,39.422,-77.21,360.7767,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722869.0,-26.78121,19.77666,333.2754,-26.78121,-27.49229,2025-05-29 20:30:00,3.020741
2025-05-29 21:00:00,158.0,2025-05-29,,39.422,-77.21,408.6256,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729454.0,-26.75879,20.058329,379.0928,-26.75879,-29.51344,2025-05-29 21:00:00,3.020609
2025-05-29 21:30:00,158.0,2025-05-29,,39.422,-77.21,340.8405,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724349.0,-26.26673,19.734999,315.5327,-26.26673,-25.28839,2025-05-29 21:30:00,3.020817
2025-05-29 22:00:00,158.0,2025-05-29,,39.422,-77.21,314.6285,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713884.0,-25.63917,19.56667,290.5298,-25.63917,-24.07902,2025-05-29 22:00:00,3.021263
2025-05-29 22:30:00,158.0,2025-05-29,,39.422,-77.21,252.7623,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714191.0,-24.95214,19.39833,231.5242,-20.09813,-21.21735,2025-05-29 22:30:00,3.02199
2025-05-29 23:00:00,158.0,2025-05-29,,39.422,-77.21,90.77872,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709750.0,-23.70478,19.41667,72.35346,-18.64666,-18.40096,2025-05-29 23:00:00,3.022336
2025-05-29 23:30:00,158.0,2025-05-29,,39.422,-77.21,19.5173,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727208.0,-22.77673,19.935,10.45285,-8.036198,-9.033866,2025-05-29 23:30:00,3.02158
