time,alt,base_time,corr_soil_heat_flow_1,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_flow_1,soil_moisture_1,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_avg,time_offset,wetness
2025-05-24 05:00:00,158.0,2025-05-24,,39.422,-77.21,-39.60876,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1650536.0,9.432709,17.43667,-22.80741,14.20168,16.80703,2025-05-24 05:00:00,3.022135
2025-05-24 05:30:00,158.0,2025-05-24,,39.422,-77.21,-50.7352,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1647881.0,9.774426,17.30833,-37.01003,14.41578,13.72924,2025-05-24 05:30:00,1.986632
2025-05-24 06:00:00,158.0,2025-05-24,,39.422,-77.21,-71.37976,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1644614.0,9.938008,17.21167,-54.23473,14.45184,18.57035,2025-05-24 06:00:00,2.556342
2025-05-24 06:30:00,158.0,2025-05-24,,39.422,-77.21,-66.71198,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1638080.0,10.17423,17.025,-47.95646,19.43148,17.34044,2025-05-24 06:30:00,2.955974
2025-05-24 07:00:00,158.0,2025-05-24,,39.422,-77.21,-55.73462,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1649464.0,10.5786,17.305,-40.85535,15.05842,14.88628,2025-05-24 07:00:00,2.984083
2025-05-24 07:30:00,158.0,2025-05-24,,39.422,-77.21,-63.23248,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1635017.0,10.92108,16.95333,-46.64597,15.57945,16.59119,2025-05-24 07:30:00,2.992921
2025-05-24 08:00:00,158.0,2025-05-24,,39.422,-77.21,-74.99719,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1642674.0,11.21246,17.17667,-58.22193,15.77732,16.77737,2025-05-24 08:00:00,3.004283
2025-05-24 08:30:00,158.0,2025-05-24,,39.422,-77.21,-80.75162,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1643440.0,11.38267,17.13333,-63.74252,15.871,17.01221,2025-05-24 08:30:00,3.009377
2025-05-24 09:00:00,158.0,2025-05-24,,39.422,-77.21,-80.67731,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1649923.0,11.57876,17.44,-63.42384,16.1776,17.25823,2025-05-24 09:00:00,3.008686
2025-05-24 09:30:00,158.0,2025-05-24,,39.422,-77.21,-80.91104,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1637366.0,11.83159,16.99833,-64.8733,16.26889,16.04103,2025-05-24 09:30:00,3.007188
2025-05-24 10:00:00,158.0,2025-05-24,,39.422,-77.21,-76.5094,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1635068.0,11.91763,16.87833,-58.79026,16.52497,17.72216,2025-05-24 10:00:00,3.004557
2025-05-24 10:30:00,158.0,2025-05-24,,39.422,-77.21,-48.68027,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644920.0,12.11212,17.18333,-30.8646,16.65147,17.8191,2025-05-24 10:30:00,3.003816
2025-05-24 11:00:00,158.0,2025-05-24,,39.422,-77.21,5.028046,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645941.0,12.18883,17.29833,17.00283,12.18883,11.97449,2025-05-24 11:00:00,3.015002
2025-05-24 11:30:00,158.0,2025-05-24,,39.422,-77.21,75.36877,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642521.0,12.04458,17.13333,84.06551,12.04458,8.688697,2025-05-24 11:30:00,3.019384
2025-05-24 12:00:00,158.0,2025-05-24,,39.422,-77.21,157.4778,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640990.0,11.44871,17.12,163.9079,6.832824,6.414788,2025-05-24 12:00:00,3.021821
2025-05-24 12:30:00,158.0,2025-05-24,,39.422,-77.21,252.1611,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635222.0,10.55816,16.93667,254.4896,1.590065,2.307016,2025-05-24 12:30:00,3.022452
2025-05-24 13:00:00,158.0,2025-05-24,,39.422,-77.21,369.6178,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645278.0,9.406677,17.19667,370.4372,0.2344767,0.794422,2025-05-24 13:00:00,3.022799
2025-05-24 13:30:00,158.0,2025-05-24,,39.422,-77.21,187.307,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639305.0,8.257269,17.07,186.8806,-5.173639,-1.989278,2025-05-24 13:30:00,3.023462
2025-05-24 14:00:00,158.0,2025-05-24,,39.422,-77.21,181.5924,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637519.0,7.114265,16.95833,179.2788,2.481413,-0.801688,2025-05-24 14:00:00,3.023355
2025-05-24 14:30:00,158.0,2025-05-24,,39.422,-77.21,137.2764,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629964.0,5.827425,16.76167,135.4282,-3.072678,-1.870321,2025-05-24 14:30:00,3.023599
2025-05-24 15:00:00,158.0,2025-05-24,,39.422,-77.21,208.1364,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637723.0,4.747975,16.99167,204.7563,-4.19461,-4.801804,2025-05-24 15:00:00,3.023268
2025-05-24 15:30:00,158.0,2025-05-24,,39.422,-77.21,176.1297,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632873.0,3.799802,16.86167,171.9145,-5.270348,-2.828582,2025-05-24 15:30:00,3.023495
2025-05-24 16:00:00,158.0,2025-05-24,,39.422,-77.21,610.8524,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638182.0,2.752105,17.015,586.2045,-15.66033,-24.67231,2025-05-24 16:00:00,3.021889
2025-05-24 16:30:00,158.0,2025-05-24,,39.422,-77.21,630.5175,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633843.0,0.7345745,16.79167,591.1111,-26.76507,-39.46919,2025-05-24 16:30:00,3.021571
2025-05-24 17:00:00,158.0,2025-05-24,,39.422,-77.21,699.267,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617253.0,-2.879033,16.38167,658.0402,-34.47579,-41.31248,2025-05-24 17:00:00,3.021171
2025-05-24 17:30:00,158.0,2025-05-24,,39.422,-77.21,663.7309,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632924.0,-6.727081,16.82,620.3113,-42.74404,-43.51043,2025-05-24 17:30:00,3.021319
2025-05-24 18:00:00,158.0,2025-05-24,,39.422,-77.21,620.4336,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627462.0,-9.709064,16.69833,587.8312,-32.78841,-32.67146,2025-05-24 18:00:00,3.021844
2025-05-24 18:30:00,158.0,2025-05-24,,39.422,-77.21,615.155,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621898.0,-11.86462,16.44167,574.0703,-38.88801,-41.12499,2025-05-24 18:30:00,3.021578
2025-05-24 19:00:00,158.0,2025-05-24,,39.422,-77.21,533.5305,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628790.0,-13.69824,16.72,508.4359,-27.53732,-25.1046,2025-05-24 19:00:00,3.02172
2025-05-24 19:30:00,158.0,2025-05-24,,39.422,-77.21,617.7675,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619908.0,-14.48992,16.43,589.0222,-19.11431,-28.73471,2025-05-24 19:30:00,3.020838
2025-05-24 20:00:00,158.0,2025-05-24,,39.422,-77.21,521.3467,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618172.0,-14.99744,16.35333,500.3426,-19.61333,-20.99542,2025-05-24 20:00:00,3.021179
2025-05-24 20:30:00,158.0,2025-05-24,,39.422,-77.21,453.1008,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615313.0,-15.26202,16.26,438.9365,-15.26202,-14.14936,2025-05-24 20:30:00,3.022195
2025-05-24 21:00:00,158.0,2025-05-24,,39.422,-77.21,471.8661,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608984.0,-15.01408,16.03667,460.2297,-10.43221,-11.61356,2025-05-24 21:00:00,3.02215
2025-05-24 21:30:00,158.0,2025-05-24,,39.422,-77.21,376.5355,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612914.0,-14.33213,16.135,363.2097,-14.33213,-13.30487,2025-05-24 21:30:00,3.022708
2025-05-24 22:00:00,158.0,2025-05-24,,39.422,-77.21,160.1278,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603470.0,-13.5902,15.898331,158.0275,-4.843178,-2.077005,2025-05-24 22:00:00,3.02411
2025-05-24 22:30:00,158.0,2025-05-24,,39.422,-77.21,138.8209,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588412.0,-12.41978,15.44333,140.2351,1.02809,1.450738,2025-05-24 22:30:00,3.024249
2025-05-24 23:00:00,158.0,2025-05-24,,39.422,-77.21,55.1944,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594690.0,-10.67735,15.56333,58.50588,2.710992,3.349633,2025-05-24 23:00:00,3.024744
2025-05-24 23:30:00,158.0,2025-05-24,,39.422,-77.21,11.02536,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596018.0,-8.726501,15.639999,16.92936,8.49541,5.94438,2025-05-24 23:30:00,3.025078
