CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[-2.73660721],[-0.0008688],[-4.39791102],[778.91013236],[-5.91254473],[-0.00938995],[-5.84982695],[355.85730013],[4.21563952],[0.00023621],[-3.19787023],[1303.82549661]
[-3.34936927],[-0.01594601],[5.53072513],[351.43988907],[-6.31429515],[-0.02115754],[-1.88956133],[-575.32903826],[-2.60325187],[-0.00901945],[9.93669583],[1422.89864724]
[-8.61401303],[0.00597657],[5.31304558],[-211.61029381],[-9.7345322],[0.00389418],[3.52855153],[-527.00795162],[-7.32240669],[0.00833499],[7.72897189],[341.97210618]
[-3.1120546],[-0.0001746],[4.05255772],[782.96161695],[-3.73194226],[-0.00142947],[1.23581796],[536.46815575],[-2.55104024],[0.00291338],[4.97934771],[900.95622173]
[-4.98176611],[-0.00191814],[6.30182493],[-540.35037742],[-5.994289],[-0.0072237],[5.71501868],[-632.40000312],[-2.4978151],[0.00258801],[10.41030913],[-456.16369964]
[-4.51298421],[-0.00364281],[7.32967665],[-161.81460288],[-5.15919783],[-0.00683819],[6.72555543],[-367.75141574],[-2.82272896],[-0.00040564],[8.67155289],[-41.23301767]
[3.06609193],[0.00017812],[-10.81710791],[1779.56013658],[-6.26870957],[-0.00626193],[-29.88812619],[1152.89762975],[11.82107939],[0.00886684],[14.43324887],[1882.07863734]
[6.33742817],[-0.05248592],[-13.02881337],[933.52481949],[-9.47203182],[-0.06656447],[-26.93021826],[178.44530885],[8.17738342],[0.00077968],[-8.11248904],[1356.98033936]
[0.19564364],[-0.00109019],[1.36499884],[8.06891327],[-0.34251247],[-0.00259495],[0.56722925],[-26.27557295],[0.47179255],[-0.0006503],[1.95745451],[57.83451503]
[-8.24113849],[-0.01041765],[7.00854637],[257.44251967],[-11.63601199],[-0.04292001],[2.61013804],[-125.54205033],[-5.56403745],[-0.00229604],[24.85983313],[254.90735445]
[-0.61176529],[-0.001308],[-2.80130816],[704.15566706],[-3.10546054],[-0.00287255],[-4.07603424],[510.08085579],[0.58963135],[-0.00044785],[-1.20464716],[716.89037726]
[-2.70535513],[0.00027392],[-3.12759625],[542.26724292],[-4.94473457],[-0.00085269],[-4.2098972],[364.50348028],[-1.78859762],[0.00094015],[-1.22841647],[667.80556922]
[-0.38442461],[0.00164341],[-4.62823832],[1577.72549809],[-0.67166351],[-0.00049701],[-7.24050202],[547.08267701],[-0.15614022],[0.00415417],[-2.90777019],[1936.48462932]
[-0.10683159],[0.00128302],[1.59117231],[-78.14235356],[-0.33619122],[-0.00058711],[1.74282037],[-206.44138696],[0.04428662],[0.00308423],[3.41579645],[42.72632621]
