CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[-0.52458335],[-0.143522],[-0.604387],[0.64797599],[-1.13338243],[-1.55117368],[-0.8039179],[0.29603799],[0.80810074],[0.03902011],[-0.43947028],[1.08465352]
[-0.42074327],[-0.81620947],[0.1242726],[0.15427472],[-0.79319328],[-1.0829658],[-0.04245749],[-0.25255734],[-0.327017],[-0.46166774],[0.22327254],[0.62462257]
[-0.94602073],[0.25649123],[0.29736642],[-0.27597186],[-1.06908002],[0.16712311],[0.19748988],[-0.68729815],[-0.80417205],[0.35770542],[0.43258366],[0.4459834]
[-0.81451591],[-0.02386353],[0.68628251],[0.97013391],[-0.97675868],[-0.19537006],[0.20928024],[0.66471451],[-0.66768201],[0.39818011],[0.84323025],[1.11633593]
[-0.63670776],[-0.06746281],[0.30740495],[-0.74943712],[-0.76611591],[-0.25406495],[0.27878036],[-0.87710503],[-0.31923985],[0.09102278],[0.50781806],[-0.63267469]
[-0.56214939],[-0.11861083],[0.95259367],[-0.64588205],[-0.64264348],[-0.22265293],[0.87407969],[-1.46787764],[-0.35160667],[-0.01320759],[1.12698919],[-0.16458135]
[0.50682382],[0.0277455],[-0.87345024],[0.92248327],[-1.03621529],[-0.97541484],[-2.41337992],[0.59763576],[1.95401989],[1.38117906],[1.16544319],[0.97562652]
[0.77750262],[-2.21807729],[-0.45802886],[0.77656887],[-1.16206911],[-2.81304264],[-0.94673373],[0.14844284],[1.00323614],[0.0329497],[-0.28519513],[1.12882772]
[-0.98868099],[-0.26003402],[-0.2966516],[-0.06927915],[-1.24394237],[-0.444133],[-0.33291756],[-12319.37785757],[0.25862078],[-0.1208561],[142664.48608757],[27194.55417799]
[-0.35715425],[-0.98370463],[0.70065229],[0.79582341],[-0.63881708],[-1.64688169],[0.16140536],[-0.38808392],[0.06804847],[-0.45996145],[1.77509353],[0.78798654]
[-0.16518438],[-0.28090952],[-0.98970416],[1.15838535],[-0.83851371],[-0.61691768],[-1.44006579],[0.8391187],[0.15920794],[-0.09618171],[-0.4256027],[1.17933484]
[-0.61179649],[0.0362043],[-0.54763892],[0.71840219],[-1.11821595],[-0.11269896],[-0.73714871],[0.48289861],[-0.40447842],[0.12425906],[-0.21509447],[0.88471688]
[-38881.71480391],[-0.61601772],[38881.66587794],[-0.09148538],[-194296.97111941],[-1.46908328],[-1873083.29487586],[-0.15389199],[21720.03736072],[1.23190932],[92200.77217219],[1000127.95520659]
[-0.10913405],[0.12693954],[0.99592981],[-0.49435103],[-0.34343688],[-0.05808714],[1.09084777],[-1.30600765],[0.0452411],[0.30514751],[2.13797934],[0.27029904]
[0.03432361],[-0.07356812],[1.20407007],[0.70062552],[-0.23473329],[-0.38917754],[0.46786103],[0.51819006],[0.22271786],[0.50680235],[1.38758576],[0.87210946]
[-0.8426437],[-0.3019998],[0.35513306],[0.30544318],[-1.22836693],[-1.2341969],[0.00621829],[-0.12188067],[-0.74498996],[-0.27166292],[0.40155167],[0.76707841]
[-0.6125929],[-0.17443072],[-0.26377581],[0.59196708],[-2.02216904],[-0.50043665],[-0.51886554],[0.29990047],[-0.3211484],[0.05734632],[0.84194224],[0.81930358]
[0.67841069],[-0.02995484],[-0.92437546],[0.25334579],[-0.13288766],[-0.61701794],[-1.13697435],[-0.30446034],[1.36969832],[0.43870419],[-0.35507211],[1.01912376]
[-0.59175523],[-0.02350344],[0.79934523],[0.83567754],[-0.68292508],[-0.13963097],[0.44495527],[0.16109227],[-0.48365979],[0.03318165],[1.04319389],[1.5948896]
[-1.05787699],[-0.28986186],[0.2803779],[1.0199481],[-1.69721714],[-1.57543551],[-0.06393095],[0.75121853],[0.20201533],[0.35823965],[0.42128971],[1.21430379]
[-0.55253826],[-0.50052817],[0.62080279],[-2.4355588],[-0.92584265],[-2.13843821],[-0.96634128],[-3.44518194],[0.75757018],[-0.17006917],[1.67380433],[-1.85877238]
[-0.67036491],[-0.10941577],[-0.22919734],[0.4575536],[-1.37902843],[-0.49161906],[-0.93319134],[-0.19136155],[-0.2157962],[0.8100886],[0.47222911],[1.08723539]
[-0.2679784],[-0.39297644],[-0.28180727],[-0.78781614],[-0.64131883],[-0.77847931],[-0.58672982],[-1.21075534],[0.33254475],[-0.22021138],[0.13484056],[-0.08661763]
[0.02964405],[-0.1382986],[0.27201613],[-0.83053556],[-0.04500587],[-0.22996222],[0.15565369],[-1.10934238],[0.28957092],[-0.00810145],[0.38186858],[-0.52707741]
[-0.18090553],[0.18057267],[1.25136677],[-1.0736975],[-0.68289731],[-0.01475941],[0.89215023],[-1.38433446],[0.15750636],[0.64171073],[1.60883636],[-0.76039045]
[-0.19434614],[-0.46172649],[-0.78183755],[0.56577443],[-0.56163894],[-1.0958213],[-1.38397311],[0.12831601],[0.28428365],[-0.18675424],[-0.53476382],[1.15303048]
[-0.34901487],[-0.11083375],[0.46539853],[-0.29370601],[-0.86434122],[-0.25900767],[0.164978],[-0.47422109],[-0.26817729],[0.26060335],[0.52317943],[-0.05263938]
