period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
evening,2024-12-13 16:00:00,2024-12-14 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07664270165822101]","[-0.6244142875480984, 0.07111440201348199]","[-0.012177827206951786, -0.7865070118836116]","[0.04785443507621994, 0.049310427207473286]","[0.0, 0.0]","[-0.6244142875480984, -0.006478357238723114]","[0.0, -0.06473560075660366]","[-0.028462015494796093, 0.7022078872453502]","[-0.03998350469822507, -0.04052264320930475]","[0.0, 0.0]","[-0.012177827206951786, 0.06956403828447467]","[-0.028462015494796093, -0.03153091626520164]","[0.0, -0.0429532117058998]","[-0.04327957861514881, -0.01873341130511628]","[0.0, 0.0]","[0.04785443507621994, 0.1050261753018607]","[-0.03998350469822507, -0.06817635731331295]","[-0.04327957861514881, -0.006367470686065838]","[0.0, 0.682414564763247]",[],[],[],[],[],[],[1],[0],"[0, 1]",[],[],[0],[1],"[0, 1]","[0, 1]",[],"[0, 1]",[0],[1],[],[],[],"[0, 1]",[],[1]
evening,2024-12-14 16:00:00,2024-12-15 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.63457268118433]","[-0.026455914369408202, 0.038940334754483]","[-0.6795815879996618, -0.584154575057403]","[0.05894360193896772, 0.002199732228159993]","[0.0, 0.0]","[-0.026455914369408202, -0.0559659727606699]","[0.0, -0.05593694010140428]","[0.08946997400814921, 0.05789993340480595]","[0.008113820906642229, 0.8165188078645299]","[0.0, 0.0]","[-0.6795815879996618, -0.7167886289321365]","[0.08946997400814921, -0.05462346105925854]","[0.0, 0.7462991585856694]","[0.07075266220901577, -0.007797184354922588]","[0.0, 0.0]","[0.05894360193896772, -0.053848446054208514]","[0.008113820906642229, -0.11546950247239018]","[0.07075266220901577, 0.02227692569973028]","[0.0, 0.006008545857089284]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[1],[1],[1],"[0, 1]",[],"[0, 1]",[],[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1]
evening,2024-12-15 16:00:00,2024-12-16 02:00:00,10,0.067,"[0.0, -0.033332475482433184]","[0.08279728174870207, -0.015060512400824044]","[-0.20617667825235483, -0.004475658477389437]","[-0.16916235892267814, 0.05514630682199473]","[0.055069831788594543, -0.024745352837023612]","[0.08279728174870207, -0.036795130906610844]","[0.0, -0.030130127693874346]","[-0.4208849783500734, 0.05277618450059496]","[-0.6149371680542124, 0.04088631096929406]","[-0.0489364741057559, 0.021778881678846958]","[-0.20617667825235483, 0.038170095067278295]","[-0.4208849783500734, -0.0236996207090807]","[0.0, -0.04727994577409338]","[0.3946771363207921, -0.05525065355772069]","[-0.041576460460953424, -0.0071460380816514455]","[-0.16916235892267814, -0.010609408836132865]","[-0.6149371680542124, -0.02627149671161864]","[0.3946771363207921, -0.045547275601504324]","[0.0, -0.09766029090230895]","[-0.03838430112801339, -0.018908767676550812]","[0.055069831788594543, -0.011181737313772703]","[-0.0489364741057559, 0.15918301883518282]","[-0.041576460460953424, -0.210033926560512]","[-0.03838430112801339, -0.12477980399228815]","[0.0, 0.6534805117914149]",[],[],[],[],[],[],[1],[],[],[0],[],[],[],[],[1],[],[],[],[1],[],[],"[0, 1]",[],[],[1]
evening,2024-12-16 16:00:00,2024-12-17 02:00:00,10,0.103,"[0.0, -0.043847995939210585]","[0.07899907241542065, 0.0075418205791846216]","[0.01719065338491059, 0.027114989361025386]","[-0.02976067595590215, -0.04020077190051262]","[-0.15068838628250655, -0.005315616571875343]","[0.07899907241542065, -0.15671884490833693]","[0.0, -0.04550113765702844]","[0.697761034733815, -0.059804245132170114]","[0.29001277648500096, 0.15416047544233696]","[-0.32418285991211376, 0.05968016747442329]","[0.01719065338491059, -0.183725171588732]","[0.697761034733815, -0.00833197989099917]","[0.0, -0.03140301646047175]","[0.14867352119411825, 0.09844865266704585]","[-0.37404318992210345, 0.06289523324034094]","[-0.02976067595590215, -0.015264833391441043]","[0.29001277648500096, -0.0847073251769875]","[0.14867352119411825, -0.04661787959344776]","[0.0, 0.3213980865829043]","[-0.11869294621503095, 0.014033694681413566]","[-0.15068838628250655, 0.17216509521703707]","[-0.32418285991211376, -0.04213412409023752]","[-0.37404318992210345, -0.04113017407614623]","[-0.11869294621503095, -0.0686676954307832]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[],[],[],[1],[],[],[],[]
evening,2024-12-17 16:00:00,2024-12-18 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5323662332367933]","[0.057121487203965246, 0.03592819290193623]","[0.05949876720851295, -0.1295781739277052]","[0.10891805773425836, 0.05186314409813722]","[0.0, 0.0]","[0.057121487203965246, 0.03680883455460337]","[0.0, 0.5407274382382056]","[0.12893263150134107, -0.14416623778490906]","[0.31615885573525654, 0.21934742311545743]","[0.0, 0.0]","[0.05949876720851295, 0.04206085533502568]","[0.12893263150134107, 0.04443216117160767]","[0.0, -0.0895674149535888]","[0.09410557419806481, 0.14982777863999444]","[0.0, 0.0]","[0.10891805773425836, 0.038870399497064424]","[0.31615885573525654, 0.1816099702642309]","[0.09410557419806481, -0.07916058091511938]","[0.0, 0.5201101796773815]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[1],[],[],[],[],[],[],[],[],[],[1]
evening,2024-12-18 16:00:00,2024-12-19 02:00:00,10,0.085,"[0.0, -0.06986541118138755]","[-0.05963454944505582, 0.058093186291832986]","[0.08063535490591207, -0.011147901342452943]","[-0.06118853775952538, -0.041332410525186415]","[0.18303154035379388, 0.12659229203913222]","[-0.05963454944505582, 0.020420090432340998]","[0.0, -0.03602350181643204]","[-0.316519561018046, 0.046057983217812674]","[-0.7079132806674205, 0.023379226990756778]","[-0.07518140541135361, -0.044408575522429126]","[0.08063535490591207, 0.014537655272866372]","[-0.316519561018046, 0.036665475552529206]","[0.0, -0.074197141957045]","[0.5454705425832451, -0.07492242657755491]","[0.23562040008574284, 0.22799584034088027]","[-0.06118853775952538, 0.05165220901048793]","[-0.7079132806674205, 0.014350120467708364]","[0.5454705425832451, -0.019098699459714503]","[0.0, -0.047336309572081896]","[0.15230290109676967, 0.0941945440380449]","[0.18303154035379388, -0.08978828583055506]","[-0.07518140541135361, 0.051047314095786916]","[0.23562040008574284, -0.15367726969751086]","[0.15230290109676967, -0.09569773025536747]","[0.0, 0.47354512069809984]",[],[],[],[],[],[],[1],[0],"[0, 1]","[0, 1]",[],[0],[1],[0],"[0, 1]",[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]","[0, 1]",[0],[1]
evening,2024-12-19 16:00:00,2024-12-20 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.08522410031604764]","[0.010655969435277529, 0.022204306176235575]","[0.011361927660827673, -0.008552182109931203]","[-0.11661361215120514, -0.12065979941283117]","[0.0, 0.0]","[0.010655969435277529, -0.014884154887182617]","[0.0, 0.6952213922372982]","[0.7688977196802956, 0.7495665571772634]","[-0.08540898387640126, -0.08366650551893821]","[0.0, 0.0]","[0.011361927660827673, 0.06305502700665581]","[0.7688977196802956, 0.8261982852883449]","[0.0, 0.8561520958272834]","[-0.0013708715218289944, -0.05587780168100212]","[0.0, 0.0]","[-0.11661361215120514, 0.07057919368013718]","[-0.08540898387640126, 0.016566413093821227]","[-0.0013708715218289944, 0.022889792449212187]","[0.0, 0.4960211995248282]",[],[],[],[],[],[],[1],[],[1],[],[],[],[],[0],[],[],[],"[0, 1]",[1],[],[],[],[],[],[]
evening,2024-12-20 16:00:00,2024-12-21 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.7299213460003894]","[0.03423797746577731, 0.11414643245544327]","[-0.016653947492331737, -0.11535489412175544]","[-0.005747083179023998, 0.15593073672862784]","[0.0, 0.0]","[0.03423797746577731, 0.015755140773843115]","[0.0, 0.4381085715397761]","[-0.16071741236664938, 0.01713637934837619]","[0.29957232830595426, -0.04077079181927827]","[0.0, 0.0]","[-0.016653947492331737, 0.035400089618545585]","[-0.16071741236664938, -0.11383037902670932]","[0.0, -0.05345861677774463]","[-0.5929103932922387, 0.028933773015524952]","[0.0, 0.0]","[-0.005747083179023998, 0.04075561611954126]","[0.29957232830595426, 0.21475906249383145]","[-0.5929103932922387, 0.02054629751683275]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[],"[0, 1]",[],[],[],"[0, 1]",[]
evening,2024-12-21 16:00:00,2024-12-22 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.037619583010874105]","[0.22547006323853017, 0.08477572133179052]","[-0.6783506666256545, -0.26970234846354907]","[0.4496541488624923, 0.000640428752331954]","[0.0, 0.0]","[0.22547006323853017, -0.04628952041905973]","[0.0, 0.3537281235945005]","[-0.3233471176676538, -0.1516692476768524]","[0.2260216962855511, -0.10229805679159062]","[0.0, 0.0]","[-0.6783506666256545, 0.10431863500289183]","[-0.3233471176676538, -0.13380991767603492]","[0.0, 0.25687169660241094]","[-0.32045689833369423, 0.021613668204894625]","[0.0, 0.0]","[0.4496541488624923, 0.03973179116911796]","[0.2260216962855511, 0.09712705217055176]","[-0.32045689833369423, -0.1592443142586523]","[0.0, -0.04411405507028838]",[],[],[],[],[],[],[1],[0],"[0, 1]",[],[],"[0, 1]",[1],"[0, 1]",[],[],"[0, 1]",[0],[1],[],[],[],[1],[],[]
evening,2024-12-22 16:00:00,2024-12-23 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.018467382384714837]","[-0.01571269529057141, -0.7311556501025563]","[-0.786778038521518, 0.04949514658140531]","[-0.7915837079133035, 0.061030844500896346]","[0.0, 0.0]","[-0.01571269529057141, -0.030043469660953576]","[0.0, -0.06618841278311552]","[-0.014128351251580077, 0.014157725525456539]","[-0.026959296111998984, 0.014423461057758484]","[0.0, 0.0]","[-0.786778038521518, -0.028862041265820617]","[-0.014128351251580077, 0.8812945550919417]","[0.0, -0.03070807322213417]","[0.9424219662986583, -0.04183254016124793]","[0.0, 0.0]","[-0.7915837079133035, -0.016149049202335168]","[-0.026959296111998984, 0.8751939300284536]","[0.9424219662986583, -0.03476882995276573]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],[0],[1],"[0, 1]","[0, 1]",[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]","[0, 1]","[0, 1]",[1]
evening,2024-12-25 16:00:00,2024-12-26 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.76497097972735]","[-0.0510034258413625, -0.051849356185436325]","[-0.573603141597792, -0.6644521504360046]","[-0.012414961888961159, -0.14408296169183984]","[0.0, 0.0]","[-0.0510034258413625, 0.03528608457632273]","[0.0, 0.35961142179925826]","[0.2625238251697811, 0.06423101954809043]","[0.05030515780633472, -0.0549694043251434]","[0.0, 0.0]","[-0.573603141597792, -0.49824032268142265]","[0.2625238251697811, 0.20048274553887438]","[0.0, 0.6926640569235756]","[0.09827906384229164, 0.06927884477642578]","[0.0, 0.0]","[-0.012414961888961159, -0.012110755683969429]","[0.05030515780633472, -0.03510943483541513]","[0.09827906384229164, 0.009412286792519885]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[1],[],[],[],"[0, 1]",[],[1],[],[],[0],[],[],[]
evening,2024-12-26 16:00:00,2024-12-27 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.026435136708789088]","[0.18564949642127074, 0.028418687544392886]","[-0.6280271532077385, 0.025865746522486483]","[-0.13893396797276072, -0.09719152870016959]","[0.0, 0.0]","[0.18564949642127074, -0.025105071542934388]","[0.0, -0.09504713682678449]","[0.16618983885657002, 0.004953957084494528]","[0.03213773734370011, 0.015612845232211237]","[0.0, 0.0]","[-0.6280271532077385, 0.04238333170583495]","[0.16618983885657002, -0.08844060441721244]","[0.0, -0.07416082087292303]","[0.18209958312302665, 0.06445850021586386]","[0.0, 0.0]","[-0.13893396797276072, 0.07694508574308916]","[0.03213773734370011, 0.059878501087091]","[0.18209958312302665, -0.028053888121867137]","[0.0, 0.5462695190702944]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[],[],[],[],"[0, 1]",[],[1],[],[],[],[],[],[1]
evening,2024-12-27 16:00:00,2024-12-28 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.02969729778863217]","[0.6732467411598085, 0.011398304062101367]","[-0.1565090618566469, -0.2691615555229739]","[-0.4652022675174378, -0.006269313279529006]","[0.0, 0.0]","[0.6732467411598085, 0.011582239741106065]","[0.0, -0.022431102481945]","[-0.175246059004131, -0.21879435079250842]","[-0.26658521810743985, -0.016705134613518562]","[0.0, 0.0]","[-0.1565090618566469, -0.003077650105379696]","[-0.175246059004131, 0.004485865041484744]","[0.0, 0.41459150184069177]","[0.09485793130780672, -0.03757012113986387]","[0.0, 0.0]","[-0.4652022675174378, 0.001640837146141443]","[-0.26658521810743985, -0.021904783714963297]","[0.09485793130780672, 0.4513664019388021]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[],[],[],[],"[0, 1]",[],[1],[],[],[],[],[1],[1]
