time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-03-02 00:00:00,2025-03-02,2025-03-02 00:00:00,-8.998855,2,-4.631107,2,222.3653,0,309.3739,0,16.86574,0,18.9182,0,23.0592,0,14.79667,0,9.676667,0,16.45167,0,4.986666,0,3.948333,0,4.733333,0,-0.9428878,0,-0.4192157,0,0.6431888,0,,1,,1,,1,1570596.0,0,1412811.0,0,1618886.0,0,17.80863,0,19.33742,0,22.41601,0,0.5161982,0,-91.2444,0,19.61438,0,-71.67207,0,3.028955,0,3.330225,0,13.7332,0,39.422,-77.21,158.0
2025-03-02 00:30:00,2025-03-02,2025-03-02 00:30:00,-9.013917,2,-4.797064,2,216.6055,0,305.131,0,23.34628,0,22.22917,0,20.35312,0,14.86,0,9.911667,0,16.315,0,4.538333,0,3.435,0,4.281667,0,1.398013,0,2.449518,0,2.612512,0,,1,,1,,1,1573710.0,0,1422204.0,0,1616590.0,0,21.94827,0,19.77966,0,17.74061,0,0.5314629,0,-92.7186,0,21.97619,0,-70.78029,0,3.029127,0,2.28596,0,13.76331,0,39.422,-77.21,158.0
2025-03-02 01:00:00,2025-03-02,2025-03-02 01:00:00,-8.969925,2,-4.899612,2,213.387,0,302.8992,0,16.50737,0,12.87792,0,22.2967,0,14.50167,0,9.701666,0,16.365,0,4.126667,0,3.083333,0,3.853333,0,3.544205,0,4.972861,0,4.403018,0,,1,,1,,1,1560898.0,0,1413168.0,0,1617610.0,0,12.96316,0,7.90506,0,17.89368,0,0.5460956,0,-93.57791,0,17.22733,0,-76.38394,0,3.029218,0,1.530715,0,13.76232,0,39.422,-77.21,158.0
2025-03-02 01:30:00,2025-03-02,2025-03-02 01:30:00,-8.929313,2,-4.608629,2,210.1065,0,300.4984,0,18.34024,0,19.00358,0,19.39498,0,14.798329,0,9.805,0,16.065,0,3.801666,0,2.813333,0,3.528333,0,5.309049,0,7.060956,0,5.785493,0,,1,,1,,1,1569882.0,0,1416946.0,0,1609239.0,0,13.03119,0,11.94263,0,13.60949,0,0.51715,0,-94.70335,0,18.91293,0,-75.81535,0,3.029358,0,0.7734207,0,13.76497,0,39.422,-77.21,158.0
2025-03-02 02:00:00,2025-03-02,2025-03-02 02:00:00,-9.00686,2,-4.944422,2,207.6491,0,299.6993,0,15.2165,0,16.71036,0,15.95418,0,14.759999,0,9.893333,0,16.303331,0,3.57,0,2.585,0,3.303333,0,6.588568,0,8.711746,0,6.696925,0,,1,,1,,1,1569065.0,0,1420519.0,0,1617559.0,0,8.627933,0,7.998609,0,9.257257,0,0.5490724,0,-96.08531,0,15.96035,0,-80.14389,0,3.029323,0,0.2756917,0,13.78976,0,39.422,-77.21,158.0
2025-03-02 02:30:00,2025-03-02,2025-03-02 02:30:00,-8.53548,2,-4.015832,2,207.0039,0,297.4053,0,16.29221,0,18.00391,0,16.28068,0,14.63333,0,9.6050005,0,16.045,0,3.356667,0,2.366667,0,3.075,0,7.664273,0,9.954276,0,7.389107,0,,1,,1,,1,1565492.0,0,1411484.0,0,1608728.0,0,8.627932,0,8.049635,0,8.891569,0,0.471107,0,-95.02446,0,16.85893,0,-78.18001,0,3.02948,0,-0.1260905,0,13.78937,0,39.422,-77.21,158.0
2025-03-02 03:00:00,2025-03-02,2025-03-02 03:00:00,-8.424193,2,-4.531699,2,211.0606,0,296.9943,0,17.17142,0,18.7261,0,17.18161,0,14.475,0,9.403333,0,15.945,0,3.168333,0,2.153333,0,2.881667,0,8.509474,0,10.91458,0,7.958368,0,,1,,1,,1,1561357.0,0,1407094.0,0,1605921.0,0,8.66195,0,7.811513,0,9.223239,0,0.5366015,0,-89.78221,0,17.69304,0,-72.10081,0,3.029485,0,-0.3940618,0,13.82187,0,39.422,-77.21,158.0
2025-03-02 03:30:00,2025-03-02,2025-03-02 03:30:00,-8.94547,2,-4.996825,2,202.9219,0,295.2992,0,18.06145,0,19.61133,0,17.31451,0,14.54667,0,9.546666,0,16.01833,0,3.001667,0,1.978333,0,2.695,0,9.19541,0,11.61272,0,8.439946,0,,1,,1,,1,1562378.0,0,1408983.0,0,1608320.0,0,8.866044,0,7.998604,0,8.874559,0,0.5584621,0,-96.2688,0,18.3291,0,-77.94907,0,3.029582,0,-0.8665766,0,13.81136,0,39.422,-77.21,158.0
2025-03-02 04:00:00,2025-03-02,2025-03-02 04:00:00,-8.978463,2,-4.843706,2,198.7468,0,292.7496,0,13.82204,0,20.22169,0,17.69157,0,14.485,0,9.593333,0,15.93833,0,2.84,0,1.808333,0,2.515,0,9.605867,0,12.15505,0,8.842531,0,,1,,1,,1,1561408.0,0,1411484.0,0,1605563.0,0,4.216171,0,8.066639,0,8.849035,0,0.5411704,0,-98.11176,0,17.2451,0,-80.8731,0,3.029945,0,-1.512632,0,13.82505,0,39.422,-77.21,158.0
2025-03-02 04:30:00,2025-03-02,2025-03-02 04:30:00,-8.630785,2,-4.095208,2,196.1094,0,290.0442,0,18.73506,0,16.65726,0,13.72974,0,14.398331,0,9.414999,0,15.936669,0,2.67,0,1.646667,0,2.351666,0,9.971057,0,12.61119,0,9.207416,0,,1,,1,,1,1557733.0,0,1405154.0,0,1604798.0,0,8.764003,0,4.046079,0,4.522329,0,0.473021,0,-98.43483,0,16.37402,0,-82.06693,0,3.030355,0,-2.101833,0,13.82573,0,39.422,-77.21,158.0
2025-03-02 05:00:00,2025-03-02,2025-03-02 05:00:00,-8.917371,2,-4.844153,2,192.1621,0,288.3309,0,14.55187,0,20.67367,0,18.54021,0,14.335001,0,9.525001,0,16.08167,0,2.533333,0,1.471667,0,2.186667,0,10.32721,0,13.01523,0,9.512568,0,,1,,1,,1,1556558.0,0,1409136.0,0,1610515.0,0,4.224665,0,7.658433,0,9.027638,0,0.5438297,0,-100.2285,0,17.92191,0,-82.31232,0,3.030755,0,-2.674898,0,13.84997,0,39.422,-77.21,158.0
2025-03-02 05:30:00,2025-03-02,2025-03-02 05:30:00,-8.695511,2,-4.315481,2,190.3645,0,285.8356,0,19.44223,0,17.28097,0,18.40031,0,14.21667,0,9.251666,0,15.860001,0,2.386667,0,1.33,0,2.03,0,10.66973,0,13.37096,0,9.797898,0,,1,,1,,1,1552628.0,0,1400713.0,0,1602296.0,0,8.772507,0,3.910009,0,8.602414,0,0.4966658,0,-99.86656,0,18.3745,0,-82.93675,0,3.031157,0,-3.10672,0,13.86012,0,39.422,-77.21,158.0
2025-03-02 06:00:00,2025-03-02,2025-03-02 06:00:00,-8.53429,2,-3.985507,2,189.2175,0,283.998,0,15.34041,0,21.65838,0,14.56396,0,14.09333,0,9.148334,0,15.748329,0,2.263333,0,1.17,0,1.861667,0,10.98818,0,13.7023,0,10.05014,0,,1,,1,,1,1548493.0,0,1397140.0,0,1599948.0,0,4.352231,0,7.956084,0,4.513819,0,0.4685884,0,-99.34045,0,17.18759,0,-80.71811,0,3.031469,0,-3.529317,0,13.86053,0,39.422,-77.21,158.0
2025-03-02 06:30:00,2025-03-02,2025-03-02 06:30:00,-8.366527,2,-3.545054,2,188.1668,0,282.0456,0,15.60756,0,17.91067,0,14.84434,0,13.941669,0,8.694999,0,15.51833,0,2.14,0,1.043333,0,1.736667,0,11.27233,0,13.99216,0,10.271,0,,1,,1,,1,1544052.0,0,1383357.0,0,1592598.0,0,4.335232,0,3.918513,0,4.573345,0,0.4224429,0,-98.71864,0,16.12086,0,-82.60224,0,3.03185,0,-3.931359,0,13.86703,0,39.422,-77.21,158.0
