time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-04-04 00:00:00,2025-04-04,2025-04-04 00:00:00,-2.112179,2,-1.891511,2,409.7005,0,422.9272,0,-15.26458,0,-20.72317,0,-6.463322,0,14.20167,0,10.89833,0,18.63333,0,16.43833,0,16.79167,0,16.78666,0,-23.91805,0,-28.73874,0,-15.91612,0,,1,,1,,1,1552526.0,0,1450892.0,0,1688463.0,0,8.653477,0,8.015571,0,9.452802,0,0.9012471,0,-13.35883,0,-14.15036,0,-28.97052,0,3.020264,0,23.32573,0,13.5628,0,39.422,-77.21,158.0
2025-04-04 00:30:00,2025-04-04,2025-04-04 00:30:00,-2.122965,2,-1.857862,2,413.1306,0,421.5816,0,-17.87537,0,-18.47168,0,-10.16622,0,14.506669,0,10.74667,0,18.001669,0,16.255,0,16.56667,0,16.63167,0,-22.31259,0,-26.37677,0,-14.64604,0,,1,,1,,1,1559774.0,0,1448340.0,0,1668351.0,0,4.437212,0,7.905089,0,4.479818,0,0.8784025,0,-8.714691,0,-15.50443,0,-22.81552,0,3.013218,0,23.16145,0,13.55851,0,39.422,-77.21,158.0
2025-04-04 01:00:00,2025-04-04,2025-04-04 01:00:00,-2.781651,2,-1.932204,2,402.6476,0,415.5153,0,-12.14166,0,-16.10563,0,-4.381799,0,14.531671,0,10.92,0,17.85167,0,16.11167,0,16.38167,0,16.465,0,-20.7271,0,-24.35089,0,-13.55404,0,,1,,1,,1,1562225.0,0,1450790.0,0,1665952.0,0,8.585441,0,8.245265,0,9.172245,0,0.6943825,0,-13.72174,0,-10.87636,0,-24.6224,0,3.002836,0,22.70513,0,13.59394,0,39.422,-77.21,158.0
2025-04-04 01:30:00,2025-04-04,2025-04-04 01:30:00,-2.391886,2,-2.00083,2,398.1919,0,410.5089,0,-15.08324,0,-10.81991,0,-3.08562,0,14.383329,0,10.18,0,18.58,0,15.945,0,16.12833,0,16.27,0,-19.4525,0,-22.44785,0,-12.55543,0,,1,,1,,1,1557937.0,0,1428891.0,0,1685502.0,0,4.369261,0,11.62794,0,9.46981,0,0.8287355,0,-12.70502,0,-9.662921,0,-22.39186,0,3.013535,0,21.98731,0,13.59678,0,39.422,-77.21,158.0
2025-04-04 02:00:00,2025-04-04,2025-04-04 02:00:00,-2.493236,2,-1.820071,2,392.168,0,415.4283,0,-9.567047,0,-12.34771,0,-1.975277,0,14.14167,0,10.70667,0,18.54333,0,15.75667,0,15.91,0,16.06833,0,-18.0589,0,-20.48238,0,-11.51321,0,,1,,1,,1,1551148.0,0,1444001.0,0,1684992.0,0,8.491854,0,8.134669,0,9.537934,0,0.7367694,0,-23.742,0,-7.963344,0,-31.72899,0,3.014658,0,22.46654,0,13.59213,0,39.422,-77.21,158.0
2025-04-04 02:30:00,2025-04-04,2025-04-04 02:30:00,-2.570847,2,-1.962758,2,400.5564,0,415.7299,0,-12.49921,0,-14.84106,0,-6.011003,0,14.18,0,10.66167,0,18.513329,0,15.62333,0,15.785,0,15.96833,0,-16.74936,0,-18.86164,0,-10.6354,0,,1,,1,,1,1551250.0,0,1445073.0,0,1683308.0,0,4.250158,0,4.02058,0,4.624393,0,0.7613549,0,-15.98706,0,-11.11709,0,-27.12188,0,3.011864,0,22.65422,0,13.59422,0,39.422,-77.21,158.0
2025-04-04 03:00:00,2025-04-04,2025-04-04 03:00:00,-2.453792,2,-1.997679,2,401.014,0,411.3707,0,-11.38248,0,-13.88496,0,-5.200621,0,14.2366705,0,10.63167,0,18.468328,0,15.52167,0,15.69167,0,15.895,0,-15.76024,0,-17.81195,0,-9.995056,0,,1,,1,,1,1552985.0,0,1442367.0,0,1683767.0,0,4.377765,0,3.926994,0,4.794435,0,0.8138269,0,-10.8837,0,-10.15602,0,-21.05231,0,2.998522,0,22.24887,0,13.59363,0,39.422,-77.21,158.0
2025-04-04 03:30:00,2025-04-04,2025-04-04 03:30:00,-4.307986,2,-1.648504,2,403.7925,0,409.9853,0,-10.5795,0,-12.82838,0,-4.655615,0,14.14333,0,10.58833,0,18.568329,0,15.43333,0,15.59167,0,15.77,0,-14.94025,0,-16.75541,0,-9.4586,0,,1,,1,,1,1550944.0,0,1441857.0,0,1684839.0,0,4.360756,0,3.927032,0,4.802985,0,0.3906668,0,-8.756348,0,-9.354496,0,-18.12524,0,2.243772,0,21.7419,0,13.59383,0,39.422,-77.21,158.0
2025-04-04 04:00:00,2025-04-04,2025-04-04 04:00:00,-3.077361,2,-1.780015,2,396.2306,0,407.378,0,-9.937858,0,-11.95049,0,-4.206625,0,14.190001,0,10.62,0,18.27833,0,15.34333,0,15.46667,0,15.655,0,-14.20502,0,-15.86902,0,-8.92452,0,,1,,1,,1,1552220.0,0,1441244.0,0,1677846.0,0,4.267167,0,3.918526,0,4.717896,0,0.5649443,0,-12.49817,0,-8.698325,0,-21.20822,0,1.803778,0,21.42578,0,13.6306,0,39.422,-77.21,158.0
2025-04-04 04:30:00,2025-04-04,2025-04-04 04:30:00,-2.401307,2,-1.881082,2,399.315,0,405.6738,0,-9.118847,0,-10.94852,0,-3.911159,0,14.356669,0,10.695,0,18.125,0,15.245,0,15.35,0,15.545,0,-13.53913,0,-14.82449,0,-8.424994,0,,1,,1,,1,1556048.0,0,1446042.0,0,1672384.0,0,4.420287,0,3.875968,0,4.513835,0,0.7867925,0,-6.918579,0,-7.992843,0,-14.92322,0,2.439148,0,20.83485,0,13.63005,0,39.422,-77.21,158.0
