time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-05-20 00:00:00,2025-05-20,2025-05-20 00:00:00,45.08693,0,13.6958,0,318.437,0,400.1983,0,7.305479,0,10.06548,0,8.889835,0,13.735,0,8.153333,0,15.79667,0,19.845,0,18.89166,0,19.76167,0,-5.734183,0,-4.979227,0,-4.090298,0,,1,,1,,1,1537059.0,0,1366920.0,0,1601786.0,0,13.03966,0,15.04471,0,12.98013,0,0.3052348,0,-49.58429,0,8.753599,0,-40.86472,0,3.023876,0,18.89332,0,13.59295,0,39.422,-77.21,158.0
2025-05-20 00:30:00,2025-05-20,2025-05-20 00:30:00,1.640018,0,0.3762453,0,315.2477,0,391.1803,0,13.69759,0,12.52706,0,11.37982,0,14.190001,0,7.985,0,15.24833,0,19.50833,0,18.52,0,19.44,0,-3.941035,0,-2.611272,0,-2.017114,0,,1,,1,,1,1552271.0,0,1362888.0,0,1583154.0,0,17.63862,0,15.13833,0,13.39693,0,0.2212352,0,-74.53604,0,12.53482,0,-63.50889,0,3.022741,0,17.3944,0,13.63246,0,39.422,-77.21,158.0
2025-05-20 01:00:00,2025-05-20,2025-05-20 01:00:00,-5.58113,2,-0.9451218,2,312.3471,0,388.8605,0,10.74182,0,11.12361,0,13.15461,0,13.735,0,7.955,0,15.678329,0,19.16667,0,18.14833,0,19.125,0,-2.153268,0,-0.3342454,0,-0.004113543,0,,1,,1,,1,1538590.0,0,1360386.0,0,1596681.0,0,12.89509,0,11.45785,0,13.15872,0,0.1698884,0,-81.0994,0,11.67335,0,-67.98565,0,3.021446,0,16.53596,0,13.62323,0,39.422,-77.21,158.0
2025-05-20 01:30:00,2025-05-20,2025-05-20 01:30:00,-5.94809,2,-1.203428,2,309.3409,0,380.9329,0,12.34818,0,13.37417,0,15.10319,0,13.809999,0,8.1883335,0,15.41833,0,18.85167,0,17.82,0,18.82833,0,-0.436354,0,1.754732,0,1.850917,0,,1,,1,,1,1538743.0,0,1367482.0,0,1591270.0,0,12.78453,0,11.61944,0,13.25227,0,0.2012593,0,-76.46964,0,13.60851,0,-62.89105,0,3.019867,0,15.77858,0,13.66037,0,39.422,-77.21,158.0
2025-05-20 02:00:00,2025-05-20,2025-05-20 02:00:00,-5.967941,2,-1.802502,2,306.7143,0,377.7872,0,13.787,0,18.76313,0,16.50408,0,13.82667,0,8.021667,0,15.306669,0,18.54667,0,17.465,0,18.53666,0,1.155464,0,3.641807,0,3.498348,0,,1,,1,,1,1540632.0,0,1364164.0,0,1584430.0,0,12.63153,0,15.12132,0,13.00573,0,0.2955216,0,-75.17996,0,16.3514,0,-58.85624,0,3.018551,0,15.45078,0,13.57369,0,39.422,-77.21,158.0
2025-05-20 02:30:00,2025-05-20,2025-05-20 02:30:00,-9.063222,2,-4.27423,2,305.9267,0,374.5727,0,15.43635,0,16.79404,0,18.22847,0,13.71167,0,7.986666,0,15.465,0,18.24333,0,17.16,0,18.24667,0,2.694342,0,5.489266,0,5.069745,0,,1,,1,,1,1537926.0,0,1361203.0,0,1590811.0,0,12.74201,0,11.30478,0,13.15873,0,0.4711009,0,-73.52499,0,16.81962,0,-56.73209,0,3.018267,0,16.9136,0,13.53304,0,39.422,-77.21,158.0
2025-05-20 03:00:00,2025-05-20,2025-05-20 03:00:00,-9.744906,2,-4.476621,2,304.5656,0,369.9392,0,16.63564,0,18.37142,0,19.81562,0,13.684999,0,7.9083333,0,15.80167,0,17.95167,0,16.82333,0,17.95167,0,4.106164,0,7.177201,0,6.537748,0,,1,,1,,1,1535680.0,0,1359570.0,0,1602450.0,0,12.52948,0,11.19422,0,13.27787,0,0.4593807,0,-70.67212,0,18.27423,0,-52.42278,0,3.013011,0,16.17855,0,13.56481,0,39.422,-77.21,158.0
2025-05-20 03:30:00,2025-05-20,2025-05-20 03:30:00,-8.705144,2,-4.618037,2,304.1216,0,373.8822,0,18.28134,0,16.25949,0,17.05152,0,13.841669,0,8.003332,0,15.306669,0,17.65667,0,16.535,0,17.67667,0,5.479793,0,8.830647,0,7.964409,0,,1,,1,,1,1542061.0,0,1361458.0,0,1586115.0,0,12.80154,0,7.428842,0,9.087114,0,0.5314797,0,-73.75693,0,17.19745,0,-56.58289,0,3.015842,0,16.19282,0,13.55982,0,39.422,-77.21,158.0
2025-05-20 04:00:00,2025-05-20,2025-05-20 04:00:00,-8.921322,2,-4.649666,2,305.0543,0,377.7372,0,15.42998,0,17.74131,0,18.10653,0,13.80167,0,7.853333,0,15.46167,0,17.41,0,16.36333,0,17.45667,0,6.708467,0,10.03183,0,9.112879,0,,1,,1,,1,1540020.0,0,1357885.0,0,1590402.0,0,8.721512,0,7.709487,0,8.993653,0,0.5222685,0,-76.97321,0,17.09261,0,-59.89702,0,3.019208,0,16.73719,0,13.5649,0,39.422,-77.21,158.0
2025-05-20 04:30:00,2025-05-20,2025-05-20 04:30:00,-9.247787,2,-4.621279,2,303.567,0,374.3526,0,16.00439,0,14.62428,0,18.46894,0,13.741671,0,7.9349985,0,15.36833,0,17.23166,0,16.245,0,17.29333,0,7.427538,0,10.81638,0,9.790036,0,,1,,1,,1,1538335.0,0,1360335.0,0,1587595.0,0,8.576854,0,3.807897,0,8.678907,0,0.4989666,0,-75.40292,0,16.36587,0,-59.0463,0,3.018317,0,16.40386,0,13.56877,0,39.422,-77.21,158.0
