time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-06-10 00:00:00,2025-06-10,2025-06-10 00:00:00,38.40426,0,6.161373,0,386.1516,0,433.8304,0,0.04122998,0,0.4965978,0,-2.118207,0,17.04333,0,13.25167,0,20.11667,0,24.00666,0,23.17167,0,23.56,0,-18.06514,0,-16.81027,0,-16.12745,0,,1,,1,,1,1636242.0,0,1524195.0,0,1731394.0,0,18.10637,0,17.30687,0,14.00925,0,0.1603564,0,-15.09555,0,-0.5267929,0,-17.15822,0,3.019751,0,24.87451,0,13.48993,0,39.422,-77.21,158.0
2025-06-10 00:30:00,2025-06-10,2025-06-10 00:30:00,9.892981,0,0.8735278,0,391.4824,0,429.2903,0,-2.062518,0,2.507943,0,1.523877,0,15.9866705,0,12.491671,0,20.365,0,23.66333,0,22.81,0,23.27667,0,-15.82505,0,-14.32269,0,-13.51431,0,,1,,1,,1,1611025.0,0,1499080.0,0,1741756.0,0,13.76253,0,16.83063,0,15.03819,0,0.09301586,0,-28.61038,0,0.6564344,0,-27.92911,0,3.018746,0,24.15382,0,13.49583,0,39.422,-77.21,158.0
2025-06-10 01:00:00,2025-06-10,2025-06-10 01:00:00,-3.278872,2,-1.67869,2,385.3774,0,426.0896,0,-0.2655915,0,0.4348272,0,-1.537822,0,16.734999,0,12.73,0,20.16833,0,23.33333,0,22.47167,0,23.00333,0,-13.67095,0,-12.02662,0,-11.02473,0,,1,,1,,1,1627922.0,0,1507196.0,0,1735630.0,0,13.40535,0,12.46145,0,9.486909,0,0.5187079,0,-42.29413,0,-0.4561953,0,-41.35636,0,3.018503,0,23.59306,0,13.52915,0,39.422,-77.21,158.0
2025-06-10 01:30:00,2025-06-10,2025-06-10 01:30:00,-3.898138,2,-1.848912,2,389.2335,0,425.3242,0,1.248183,0,-1.581303,0,6.026734,0,16.755,0,12.36333,0,20.72833,0,23.00666,0,22.17833,0,22.73333,0,-11.664,0,-9.928544,0,-8.747815,0,,1,,1,,1,1628636.0,0,1495762.0,0,1752425.0,0,12.91218,0,8.347241,0,14.77455,0,0.4743085,0,-38.15228,0,1.897871,0,-36.28835,0,3.017079,0,23.27818,0,13.56428,0,39.422,-77.21,158.0
2025-06-10 02:00:00,2025-06-10,2025-06-10 02:00:00,-2.871942,2,-1.886449,2,407.3226,0,427.0616,0,3.301267,0,0.2977444,0,3.143077,0,17.12833,0,12.64167,0,20.07167,0,22.71333,0,21.945,0,22.49833,0,-9.814932,0,-8.075087,0,-6.777556,0,,1,,1,,1,1643950.0,0,1504695.0,0,1731546.0,0,13.1162,0,8.372831,0,9.920633,0,0.651082,0,-21.07306,0,2.247363,0,-18.85402,0,3.013648,0,23.19554,0,13.56539,0,39.422,-77.21,158.0
2025-06-10 02:30:00,2025-06-10,2025-06-10 02:30:00,-2.659997,2,-1.983186,2,414.1075,0,428.3944,0,0.5403576,0,-2.597911,0,-0.3742366,0,16.635,0,12.665001,0,19.863329,0,22.50333,0,21.81666,0,22.33,0,-8.368251,0,-6.678021,0,-5.321796,0,,1,,1,,1,1625420.0,0,1505308.0,0,1727514.0,0,8.908608,0,4.080111,0,4.94756,0,0.7459241,0,-14.99591,0,-0.8105965,0,-15.82598,0,3.009002,0,23.2942,0,13.56601,0,39.422,-77.21,158.0
2025-06-10 03:00:00,2025-06-10,2025-06-10 03:00:00,-2.891271,2,-2.003618,2,409.4427,0,428.1568,0,-2.536304,0,-1.654127,0,5.306247,0,16.28833,0,12.55667,0,19.78833,0,22.34833,0,21.72167,0,22.18833,0,-7.330786,0,-5.810698,0,-4.435699,0,,1,,1,,1,1614905.0,0,1501786.0,0,1721082.0,0,4.794481,0,4.156571,0,9.741945,0,0.6963747,0,-19.37653,0,0.3719387,0,-19.01698,0,3.003072,0,23.18409,0,13.56451,0,39.422,-77.21,158.0
2025-06-10 03:30:00,2025-06-10,2025-06-10 03:30:00,-3.154268,2,-1.775601,2,402.2227,0,426.9989,0,-1.911415,0,-1.091555,0,1.090712,0,16.63,0,12.31167,0,19.97667,0,22.225,0,21.625,0,22.07,0,-6.620761,0,-5.222692,0,-3.848343,0,,1,,1,,1,1626544.0,0,1494282.0,0,1728535.0,0,4.709347,0,4.131137,0,4.939056,0,0.563521,0,-26.20416,0,-0.6374189,0,-26.8509,0,2.996939,0,23.0225,0,13.56372,0,39.422,-77.21,158.0
2025-06-10 04:00:00,2025-06-10,2025-06-10 04:00:00,-2.786663,2,-2.107301,2,413.3905,0,427.2587,0,2.709774,0,-0.7805517,0,1.60899,0,16.61333,0,12.174999,0,19.796669,0,22.09,0,21.52167,0,21.96167,0,-6.062765,0,-4.716087,0,-3.338569,0,,1,,1,,1,1629198.0,0,1490045.0,0,1724808.0,0,8.772539,0,3.935536,0,4.94756,0,0.7471752,0,-14.88434,0,1.179404,0,-13.71272,0,2.996558,0,23.00542,0,13.56673,0,39.422,-77.21,158.0
2025-06-10 04:30:00,2025-06-10,2025-06-10 04:30:00,-1.862145,2,-2.02862,2,421.7694,0,426.3079,0,-1.203409,0,-0.2922763,0,1.653824,0,16.67333,0,12.233331,0,19.668331,0,21.97667,0,21.435,0,21.86,0,-5.598183,0,-4.312856,0,-2.928046,0,,1,,1,,1,1626646.0,0,1491576.0,0,1719550.0,0,4.394773,0,4.02058,0,4.581871,0,1.086531,4,-4.384644,0,0.05271289,0,-4.338706,0,3.004516,0,22.81863,0,13.59956,0,39.422,-77.21,158.0
