time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-06-04 00:00:00,2025-06-04,2025-06-04 00:00:00,72.85869,0,21.70901,0,346.2195,0,416.4224,0,-1.215338,0,-3.55623,0,-2.178956,0,14.46166,0,8.903335,0,16.64,0,20.50167,0,19.72333,0,20.255,0,-18.51379,0,-18.95812,0,-15.86496,0,,1,,1,,1,1561204.0,0,1390555.0,0,1624859.0,0,17.29845,0,15.40189,0,13.686,0,0.2986284,0,-18.27155,0,-2.316841,0,-22.08063,0,2.925314,0,24.05927,0,13.4966,0,39.422,-77.21,158.0
2025-06-04 00:30:00,2025-06-04,2025-06-04 00:30:00,10.98561,0,1.821156,0,342.3836,0,409.2246,0,-3.162581,0,-1.022189,0,0.5081278,0,14.158329,0,8.778333,0,16.83,0,20.15333,0,19.29667,0,19.94,0,-16.37233,0,-16.38156,0,-13.39056,0,,1,,1,,1,1549718.0,0,1385093.0,0,1632108.0,0,13.20975,0,15.35937,0,13.89869,0,0.1681256,0,-57.29611,0,-1.225548,0,-57.11001,0,2.726761,0,22.36337,0,13.52137,0,39.422,-77.21,158.0
2025-06-04 01:00:00,2025-06-04,2025-06-04 01:00:00,-5.072185,2,-2.102657,2,338.8903,0,401.4156,0,3.317596,0,5.546246,0,7.52487,0,14.44667,0,8.780001,0,16.725,0,19.76833,0,18.82333,0,19.575,0,-13.98077,0,-13.49353,0,-10.69197,0,,1,,1,,1,1561970.0,0,1386318.0,0,1629147.0,0,17.29836,0,19.03978,0,18.21684,0,0.4160023,0,-65.53967,0,5.462904,0,-60.12243,0,2.567089,0,21.50393,0,13.56345,0,39.422,-77.21,158.0
2025-06-04 01:30:00,2025-06-04,2025-06-04 01:30:00,-6.110913,2,-2.572652,2,334.0786,0,394.0123,0,5.863212,0,8.377583,0,9.830171,0,14.275,0,8.661666,0,16.52833,0,19.37,0,18.355,0,19.20167,0,-11.36712,0,-10.52612,0,-7.961451,0,,1,,1,,1,1554466.0,0,1382285.0,0,1624246.0,0,17.23033,0,18.9037,0,17.79162,0,0.4199435,0,-63.51288,0,8.023655,0,-55.53518,0,2.455142,0,20.35374,0,13.59158,0,39.422,-77.21,158.0
2025-06-04 02:00:00,2025-06-04,2025-06-04 02:00:00,-5.538424,2,-2.400792,2,333.7595,0,392.0255,0,8.57955,0,7.755204,0,8.116945,0,14.2766695,0,8.803333,0,16.30833,0,18.965,0,17.92833,0,18.82333,0,-8.795437,0,-7.58716,0,-5.322419,0,,1,,1,,1,1552373.0,0,1387594.0,0,1616743.0,0,17.37499,0,15.34236,0,13.43936,0,0.4347276,0,-61.35498,0,8.150567,0,-54.49265,0,2.418209,0,19.78908,0,13.62424,0,39.422,-77.21,158.0
2025-06-04 02:30:00,2025-06-04,2025-06-04 02:30:00,-5.615961,2,-2.369804,2,333.3923,0,391.1266,0,10.69872,0,6.491957,0,14.96666,0,14.373329,0,8.711667,0,16.27167,0,18.59667,0,17.57,0,18.48333,0,-6.353022,0,-4.914942,0,-2.961117,0,,1,,1,,1,1557580.0,0,1384174.0,0,1615568.0,0,17.05174,0,11.4069,0,17.92777,0,0.4219981,0,-61.05179,0,10.71911,0,-49.12719,0,2.415082,0,19.54229,0,13.66542,0,39.422,-77.21,158.0
2025-06-04 03:00:00,2025-06-04,2025-06-04 03:00:00,-5.414969,2,-2.187733,2,332.4486,0,391.8987,0,8.370943,0,5.017388,0,7.816574,0,14.27,0,8.7,0,16.328331,0,18.28666,0,17.28833,0,18.19833,0,-4.192477,0,-2.717537,0,-1.040926,0,,1,,1,,1,1555129.0,0,1383766.0,0,1617202.0,0,12.56342,0,7.734925,0,8.8575,0,0.4036857,0,-62.6423,0,7.068302,0,-56.99072,0,2.430302,0,19.43292,0,13.66581,0,39.422,-77.21,158.0
2025-06-04 03:30:00,2025-06-04,2025-06-04 03:30:00,-5.320443,2,-1.911956,2,332.6239,0,394.5074,0,6.226335,0,6.663752,0,13.9918,0,14.25,0,8.61,0,16.51833,0,18.00666,0,17.04833,0,17.95333,0,-2.503681,0,-0.9606914,0,0.4502953,0,,1,,1,,1,1553547.0,0,1379835.0,0,1624348.0,0,8.730016,0,7.624444,0,13.54151,0,0.3611808,0,-65.22098,0,8.960629,0,-56.44323,0,2.419818,0,19.3925,0,13.70208,0,39.422,-77.21,158.0
2025-06-04 04:00:00,2025-06-04,2025-06-04 04:00:00,-5.470436,2,-1.821237,2,333.7549,0,396.9797,0,7.685759,0,4.180503,0,6.193395,0,14.315001,0,8.655,0,16.276669,0,17.78833,0,16.91,0,17.75833,0,-1.137723,0,0.3725338,0,1.586099,0,,1,,1,,1,1555078.0,0,1382847.0,0,1615671.0,0,8.823483,0,3.80797,0,4.607296,0,0.3329007,0,-66.83798,0,6.019885,0,-59.29167,0,2.43473,0,19.60654,0,13.70357,0,39.422,-77.21,158.0
2025-06-04 04:30:00,2025-06-04,2025-06-04 04:30:00,-6.051306,2,-2.05003,2,333.1116,0,389.3774,0,8.369276,0,8.782816,0,11.23913,0,14.62667,0,8.631667,0,15.975,0,17.63,0,16.78,0,17.62667,0,-0.1821464,0,1.209471,0,2.279495,0,,1,,1,,1,1566104.0,0,1381826.0,0,1605104.0,0,8.551423,0,7.573344,0,8.959636,0,0.3387771,0,-60.44543,0,9.46374,0,-53.9254,0,2.365599,0,18.80404,0,13.7034,0,39.422,-77.21,158.0
2025-06-04 05:00:00,2025-06-04,2025-06-04 05:00:00,-5.264537,2,-1.611618,2,329.9752,0,382.1431,0,4.781641,0,9.468441,0,7.151461,0,14.23333,0,8.615,0,16.36333,0,17.45167,0,16.61833,0,17.44666,0,0.4974241,0,1.895023,0,2.841732,0,,1,,1,,1,1553343.0,0,1380192.0,0,1619652.0,0,4.284217,0,7.573417,0,4.30973,0,0.3048545,0,-55.90652,0,7.133847,0,-45.85171,0,2.203923,0,16.6458,0,13.69371,0,39.422,-77.21,158.0
2025-06-04 05:30:00,2025-06-04,2025-06-04 05:30:00,-4.691617,2,-1.718899,2,328.9372,0,377.882,0,9.754972,0,10.41727,0,17.31805,0,14.16,0,8.648333,0,16.43,0,17.26167,0,16.38833,0,17.22833,0,1.212136,0,2.826843,0,3.572526,0,,1,,1,,1,1550688.0,0,1383000.0,0,1618784.0,0,8.542836,0,7.590426,0,13.74552,0,0.3669612,0,-51.95578,0,12.49676,0,-39.47355,0,2.112284,0,15.78361,0,13.73313,0,39.422,-77.21,158.0
2025-06-04 06:00:00,2025-06-04,2025-06-04 06:00:00,-4.123663,2,-1.812193,2,328.9073,0,376.0549,0,14.6356,0,15.23514,0,13.76419,0,14.21667,0,8.555,0,16.328331,0,17.04,0,16.11667,0,16.99667,0,2.097619,0,3.989894,0,4.506898,0,,1,,1,,1,1552730.0,0,1378865.0,0,1617508.0,0,12.53798,0,11.24524,0,9.25729,0,0.4373996,0,-49.46317,0,14.54498,0,-34.93589,0,2.067706,0,15.42688,0,13.73449,0,39.422,-77.21,158.0
2025-06-04 06:30:00,2025-06-04,2025-06-04 06:30:00,-7.04613,2,-3.378073,2,327.2334,0,373.2273,0,11.65437,0,12.82569,0,14.346,0,14.365,0,8.688333,0,16.025,0,16.82333,0,15.895,0,16.775,0,3.077512,0,5.175769,0,5.445978,0,,1,,1,,1,1556099.0,0,1383153.0,0,1610106.0,0,8.576858,0,7.64992,0,8.900023,0,0.4801897,0,-49.65378,0,12.94202,0,-36.72872,0,2.025183,0,15.86499,0,13.57049,0,39.422,-77.21,158.0
2025-06-04 07:00:00,2025-06-04,2025-06-04 07:00:00,-7.891136,2,-3.592195,2,328.7983,0,372.4321,0,12.6479,0,14.01866,0,15.42381,0,14.21833,0,8.523333,0,16.385,0,16.62167,0,15.68167,0,16.56167,0,4.053955,0,6.300702,0,6.336606,0,,1,,1,,1,1553802.0,0,1378610.0,0,1616998.0,0,8.593946,0,7.717956,0,9.087202,0,0.4560286,0,-47.978,0,14.03012,0,-33.96384,0,1.972944,0,16.1125,0,13.55679,0,39.422,-77.21,158.0
2025-06-04 07:30:00,2025-06-04,2025-06-04 07:30:00,-7.634879,2,-3.047136,2,326.9301,0,370.2373,0,13.52491,0,15.07059,0,16.05152,0,14.196671,0,8.541667,0,16.348331,0,16.43167,0,15.48333,0,16.36666,0,4.964981,0,7.301569,0,7.142908,0,,1,,1,,1,1550841.0,0,1378661.0,0,1619601.0,0,8.559927,0,7.769018,0,8.908609,0,0.3984289,0,-47.90036,0,14.88234,0,-33.03214,0,1.906513,0,15.30795,0,13.56229,0,39.422,-77.21,158.0
2025-06-04 08:00:00,2025-06-04,2025-06-04 08:00:00,-7.348742,2,-3.405915,2,325.8155,0,368.8457,0,10.18352,0,15.72769,0,16.57031,0,14.33333,0,8.601666,0,16.09833,0,16.24833,0,15.27667,0,16.17333,0,5.856862,0,8.188323,0,7.840375,0,,1,,1,,1,1556814.0,0,1381264.0,0,1608677.0,0,4.326656,0,7.539363,0,8.729935,0,0.4627927,0,-46.99045,0,14.16051,0,-32.84341,0,1.799735,0,14.93401,0,13.56203,0,39.422,-77.21,158.0
2025-06-04 08:30:00,2025-06-04,2025-06-04 08:30:00,-7.608249,2,-3.200898,2,324.6715,0,368.0006,0,15.18985,0,16.83725,0,17.17907,0,14.13667,0,8.631667,0,16.22667,0,16.06,0,15.07667,0,15.98,0,6.646928,0,9.076771,0,8.474562,0,,1,,1,,1,1550688.0,0,1380294.0,0,1615466.0,0,8.542919,0,7.760477,0,8.704503,0,0.4212207,0,-47.71793,0,16.40205,0,-31.32816,0,1.762509,0,14.76979,0,13.55321,0,39.422,-77.21,158.0
2025-06-04 09:00:00,2025-06-04,2025-06-04 09:00:00,-7.608653,2,-3.215906,2,323.0313,0,367.114,0,15.98426,0,17.4303,0,18.32938,0,14.360001,0,8.445,0,16.20833,0,15.88667,0,14.90833,0,15.80333,0,7.33933,0,9.873931,0,9.055125,0,,1,,1,,1,1555997.0,0,1376823.0,0,1613424.0,0,8.64493,0,7.556373,0,9.274253,0,0.4228647,0,-48.4787,0,17.24798,0,-31.24156,0,1.739438,0,14.48834,0,13.60388,0,39.422,-77.21,158.0
2025-06-04 09:30:00,2025-06-04,2025-06-04 09:30:00,-7.409983,2,-3.565421,2,323.2267,0,366.2357,0,12.15118,0,14.26795,0,14.23756,0,14.15167,0,8.508333,0,16.33,0,15.735,0,14.74833,0,15.64333,0,7.892476,0,10.51951,0,9.579189,0,,1,,1,,1,1550944.0,0,1377078.0,0,1617968.0,0,4.258703,0,3.748439,0,4.658366,0,0.4805051,0,-46.87784,0,13.55223,0,-33.33415,0,1.675536,0,14.39557,0,13.59822,0,39.422,-77.21,158.0
