time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-03-31 00:00:00,2025-03-31,2025-03-31 00:00:00,-2.429227,2,-2.075776,2,413.2212,0,424.6765,0,-11.17775,0,-11.86315,0,-0.7229226,0,10.98833,0,8.088333,0,15.313331,0,16.99667,0,17.19167,0,17.445,0,-23.11192,0,-26.93337,0,-13.8222,0,,1,,1,,1,1454465.0,0,1364470.0,0,1585349.0,0,11.93417,0,15.07022,0,13.09928,0,0.8565992,0,-11.85571,0,-7.921273,0,-19.81253,0,3.024067,0,24.23878,0,13.56462,0,39.422,-77.21,158.0
2025-03-31 00:30:00,2025-03-31,2025-03-31 00:30:00,-2.805948,2,-2.206294,2,409.0936,0,424.8665,0,-8.910162,0,-12.9881,0,-3.838581,0,11.04333,0,8.0616665,0,15.2233305,0,16.72333,0,16.87667,0,17.195,0,-21.01435,0,-24.29288,0,-12.49197,0,,1,,1,,1,1455078.0,0,1364010.0,0,1584073.0,0,12.10418,0,11.30478,0,8.653392,0,0.7881163,0,-16.25168,0,-8.578949,0,-24.86195,0,3.023475,0,23.98608,0,13.56976,0,39.422,-77.21,158.0
2025-03-31 01:00:00,2025-03-31,2025-03-31 01:00:00,-2.766765,2,-2.136341,2,406.2739,0,417.6891,0,-11.27145,0,-14.51734,0,-2.531381,0,10.93167,0,8.036666,0,15.33,0,16.49166,0,16.615,0,16.98167,0,-19.31261,0,-22.10776,0,-11.38046,0,,1,,1,,1,1451709.0,0,1363704.0,0,1586625.0,0,8.04116,0,7.590426,0,8.849078,0,0.7711877,0,-12.14087,0,-9.440057,0,-21.60528,0,3.022534,0,23.31326,0,13.56843,0,39.422,-77.21,158.0
2025-03-31 01:30:00,2025-03-31,2025-03-31 01:30:00,-2.439289,2,-2.064433,2,403.6507,0,416.3829,0,-9.902699,0,-8.992035,0,-1.944349,0,11.24667,0,7.839999,0,14.985,0,16.27833,0,16.36666,0,16.76,0,-17.87574,0,-20.33083,0,-10.47018,0,,1,,1,,1,1462531.0,0,1357272.0,0,1575599.0,0,7.973047,0,11.33879,0,8.525829,0,0.8434545,0,-13.16208,0,-6.946361,0,-21.38547,0,3.022662,0,22.96099,0,13.56157,0,39.422,-77.21,158.0
2025-03-31 02:00:00,2025-03-31,2025-03-31 02:00:00,-2.546729,2,-2.071801,2,402.3745,0,418.0915,0,-8.606262,0,-14.84676,0,-0.8694236,0,10.956671,0,7.8383327,0,15.49,0,16.08667,0,16.15,0,16.555,0,-16.55387,0,-18.67174,0,-9.641962,0,,1,,1,,1,1452219.0,0,1357119.0,0,1592393.0,0,7.94761,0,3.824978,0,8.772538,0,0.8167819,0,-16.01556,0,-8.107482,0,-22.88794,0,3.023185,0,23.15058,0,13.55494,0,39.422,-77.21,158.0
2025-03-31 02:30:00,2025-03-31,2025-03-31 02:30:00,-3.643028,2,-2.157848,2,381.3829,0,415.5205,0,-7.049463,0,-9.835493,0,-0.05090974,0,10.89167,0,7.878333,0,15.411671,0,15.92333,0,15.97667,0,16.38833,0,-15.20965,0,-17.28134,0,-8.951014,0,,1,,1,,1,1450637.0,0,1358804.0,0,1589228.0,0,8.160183,0,7.445851,0,8.900104,0,0.5951771,0,-35.32477,0,-5.645288,0,-40.98694,0,3.022902,0,22.89301,0,13.59155,0,39.422,-77.21,158.0
2025-03-31 03:00:00,2025-03-31,2025-03-31 03:00:00,-2.745274,2,-2.044185,2,396.2331,0,417.115,0,-10.35345,0,-8.545424,0,-4.116565,0,10.963329,0,7.973333,0,15.015,0,15.745,0,15.75,0,16.225,0,-14.38254,0,-16.08479,0,-8.315657,0,,1,,1,,1,1453240.0,0,1361101.0,0,1576620.0,0,4.029084,0,7.539362,0,4.199092,0,0.7404143,0,-21.83646,0,-7.671814,0,-29.52173,0,3.022899,0,22.75687,0,13.60281,0,39.422,-77.21,158.0
2025-03-31 03:30:00,2025-03-31,2025-03-31 03:30:00,-3.146651,2,-2.142511,2,390.0568,0,415.6577,0,-5.42627,0,-11.22229,0,1.211898,0,11.04833,0,7.9666657,0,14.995,0,15.58833,0,15.64,0,16.1,0,-13.50991,0,-14.97069,0,-7.722225,0,,1,,1,,1,1455078.0,0,1361662.0,0,1577028.0,0,8.083643,0,3.748403,0,8.934123,0,0.6824957,0,-26.45981,0,-5.145554,0,-31.61993,0,3.022871,0,22.55205,0,13.59034,0,39.422,-77.21,158.0
2025-03-31 04:00:00,2025-03-31,2025-03-31 04:00:00,-3.631906,2,-2.15109,2,378.7303,0,413.6149,0,-8.687387,0,-6.595109,0,-2.910765,0,10.935,0,7.888333,0,15.389999,0,15.465,0,15.50333,0,15.97333,0,-12.68245,0,-14.16853,0,-7.28853,0,,1,,1,,1,1452474.0,0,1358498.0,0,1588463.0,0,3.995067,0,7.573417,0,4.377765,0,0.593109,0,-36.30331,0,-6.064421,0,-42.37811,0,3.022452,0,22.20599,0,13.59402,0,39.422,-77.21,158.0
2025-03-31 04:30:00,2025-03-31,2025-03-31 04:30:00,-2.990695,2,-2.098423,2,389.409,0,413.3068,0,-7.977286,0,-9.54065,0,-2.417924,0,10.918329,0,8.013332,0,15.185,0,15.34167,0,15.345,0,15.84667,0,-11.98932,0,-13.3741,0,-6.88069,0,,1,,1,,1,1451607.0,0,1362428.0,0,1581725.0,0,4.012037,0,3.833446,0,4.462766,0,0.6983792,0,-25.05014,0,-6.645287,0,-31.70609,0,3.021958,0,21.80122,0,13.59445,0,39.422,-77.21,158.0
2025-03-31 05:00:00,2025-03-31,2025-03-31 05:00:00,-2.855698,2,-2.048803,2,392.1162,0,413.5254,0,-7.284428,0,-8.890033,0,-2.147656,0,10.91667,0,7.8599997,0,15.28333,0,15.22333,0,15.29667,0,15.75667,0,-11.37304,0,-12.64698,0,-6.499908,0,,1,,1,,1,1451556.0,0,1358753.0,0,1584838.0,0,4.088614,0,3.756943,0,4.352252,0,0.7188279,0,-22.13626,0,-6.107373,0,-29.50397,0,3.021559,0,21.69547,0,13.60067,0,39.422,-77.21,158.0
2025-03-31 05:30:00,2025-03-31,2025-03-31 05:30:00,-3.043322,2,-2.038878,2,386.3574,0,410.8815,0,-6.90011,0,-12.18511,0,-1.673941,0,10.925,0,7.911666,0,15.18333,0,15.13833,0,15.2,0,15.67167,0,-10.95467,0,-12.18511,0,-6.255768,0,,1,,1,,1,1452117.0,0,1359212.0,0,1581929.0,0,4.054559,0,0.0,0,4.581827,0,0.6705273,0,-25.47763,0,-6.919722,0,-31.15043,0,3.020346,0,21.38634,0,13.59385,0,39.422,-77.21,158.0
2025-03-31 06:00:00,2025-03-31,2025-03-31 06:00:00,-3.006546,2,-1.963506,2,384.792,0,410.4812,0,-6.540311,0,-7.938464,0,-1.522396,0,10.975,0,7.951666,0,15.06167,0,15.06833,0,15.10667,0,15.57833,0,-10.59491,0,-11.76341,0,-6.05324,0,,1,,1,,1,1453036.0,0,1360386.0,0,1579428.0,0,4.054597,0,3.824942,0,4.530844,0,0.6523262,0,-26.79575,0,-5.333724,0,-32.13439,0,3.018247,0,21.24645,0,13.59494,0,39.422,-77.21,158.0
2025-03-31 06:30:00,2025-03-31,2025-03-31 06:30:00,-2.895024,2,-2.008039,2,387.0971,0,410.4014,0,-10.26588,0,-7.579536,0,-5.870208,0,10.92,0,7.9483323,0,15.261669,0,15.0,0,15.06167,0,15.5,0,-10.26588,0,-11.39601,0,-5.870208,0,,1,,1,,1,1451556.0,0,1361101.0,0,1584430.0,0,0.0,0,3.816474,0,0.0,0,0.6926889,0,-24.25949,0,-7.905208,0,-32.16932,0,3.015673,0,21.0469,0,13.62938,0,39.422,-77.21,158.0
2025-03-31 07:00:00,2025-03-31,2025-03-31 07:00:00,-2.721753,2,-2.014657,2,391.8712,0,410.8071,0,-5.991266,0,-11.16214,0,-5.755473,0,10.87167,0,7.903333,0,15.15833,0,14.93667,0,15.0,0,15.5,0,-10.02035,0,-11.16214,0,-5.755473,0,,1,,1,,1,1450126.0,0,1359161.0,0,1581827.0,0,4.029084,0,0.0,0,0.0,0,0.7397189,0,-19.64835,0,-7.636293,0,-27.28654,0,3.013569,0,20.94795,0,13.62709,0,39.422,-77.21,158.0
2025-03-31 07:30:00,2025-03-31,2025-03-31 07:30:00,-2.717345,2,-2.049898,2,392.3275,0,410.3115,0,-9.886437,0,-11.11353,0,-1.329275,0,10.873329,0,7.9749985,0,15.215,0,14.9,0,15.0,0,15.41667,0,-9.886437,0,-11.11353,0,-5.741056,0,,1,,1,,1,1450637.0,0,1361050.0,0,1583001.0,0,0.0,0,0.0,0,4.411781,0,0.7552846,0,-18.62827,0,-7.443081,0,-26.07177,0,3.010549,0,20.74447,0,13.63122,0,39.422,-77.21,158.0
2025-03-31 08:00:00,2025-03-31,2025-03-31 08:00:00,-3.009357,2,-2.002858,2,383.8474,0,407.9249,0,-9.874146,0,-11.17423,0,-5.788641,0,10.86833,0,7.9799986,0,15.163331,0,14.9,0,15.0,0,15.4,0,-9.874146,0,-11.17423,0,-5.788641,0,,1,,1,,1,1450177.0,0,1361611.0,0,1581265.0,0,0.0,0,0.0,0,0.0,0,0.6660975,0,-25.02936,0,-8.94567,0,-33.97417,0,3.005837,0,20.38947,0,13.62818,0,39.422,-77.21,158.0
2025-03-31 08:30:00,2025-03-31,2025-03-31 08:30:00,-2.960312,2,-1.939258,2,381.8118,0,406.6356,0,-9.857555,0,-11.10277,0,-5.789887,0,10.8883295,0,7.8166666,0,15.17833,0,14.9,0,15.0,0,15.39833,0,-9.857555,0,-11.10277,0,-5.789887,0,,1,,1,,1,1450943.0,0,1356864.0,0,1581520.0,0,0.0,0,0.0,0,0.0,0,0.6563107,0,-25.81528,0,-8.916738,0,-34.73346,0,3.001502,0,20.1417,0,13.63127,0,39.422,-77.21,158.0
2025-03-31 09:00:00,2025-03-31,2025-03-31 09:00:00,-2.620119,2,-1.918461,2,386.8464,0,405.7278,0,-5.700438,0,-7.149431,0,-1.100397,0,10.93833,0,7.889999,0,15.099999,0,14.83833,0,14.9,0,15.30167,0,-9.797518,0,-10.99142,0,-5.73325,0,,1,,1,,1,1451964.0,0,1359008.0,0,1579683.0,0,4.097081,0,3.841987,0,4.632853,0,0.7318935,0,-19.60281,0,-4.650088,0,-24.25484,0,2.998153,0,19.93287,0,13.63181,0,39.422,-77.21,158.0
2025-03-31 09:30:00,2025-03-31,2025-03-31 09:30:00,-3.493477,2,-1.878737,2,367.013,0,402.8638,0,-9.646989,0,-7.002039,0,-1.246587,0,10.90833,0,7.943333,0,15.066669,0,14.8,0,14.86,0,15.26,0,-9.646989,0,-10.80997,0,-5.64136,0,,1,,1,,1,1451249.0,0,1360029.0,0,1579530.0,0,0.0,0,3.807933,0,4.394773,0,0.539106,0,-37.20169,0,-5.965205,0,-43.16917,0,2.990218,0,19.58344,0,13.62648,0,39.422,-77.21,158.0
2025-03-31 10:00:00,2025-03-31,2025-03-31 10:00:00,-3.152505,2,-1.799351,2,370.0858,0,402.5611,0,-5.393339,0,-6.664268,0,-0.9974273,0,10.84,0,7.8500004,0,15.2233305,0,14.73167,0,14.74167,0,15.165,0,-9.45644,0,-10.50626,0,-5.485707,0,,1,,1,,1,1448799.0,0,1357987.0,0,1583868.0,0,4.063102,0,3.841987,0,4.48828,0,0.5690063,0,-34.0477,0,-4.351678,0,-38.40459,0,2.983191,0,19.36469,0,13.62951,0,39.422,-77.21,158.0
2025-03-31 10:30:00,2025-03-31,2025-03-31 10:30:00,-3.172308,2,-1.752331,2,373.6838,0,402.4174,0,-9.194034,0,-10.10401,0,-5.286779,0,10.78333,0,7.8950005,0,15.21,0,14.7,0,14.7,0,15.1,0,-9.194034,0,-10.10401,0,-5.286779,0,,1,,1,,1,1448340.0,0,1358855.0,0,1581674.0,0,0.0,0,0.0,0,0.0,0,0.554011,0,-30.13828,0,-8.194942,0,-38.3373,0,2.9496,0,19.26001,0,13.62443,0,39.422,-77.21,158.0
2025-03-31 11:00:00,2025-03-31,2025-03-31 11:00:00,-0.7927406,2,-1.481001,2,389.1668,0,404.3106,0,-4.951213,0,-9.863886,0,-5.171062,0,10.83333,0,7.9000006,0,15.21,0,14.62,0,14.7,0,15.1,0,-8.980258,0,-9.863886,0,-5.171062,0,,1,,1,,1,1448748.0,0,1358906.0,0,1584124.0,0,4.029046,0,0.0,0,0.0,0,1.581591,4,-14.53195,0,-6.662054,0,-21.1963,0,2.976933,0,19.38605,0,13.66029,0,39.422,-77.21,158.0
2025-03-31 11:30:00,2025-03-31,2025-03-31 11:30:00,6.648604,0,0.1394171,0,393.8701,0,404.4952,0,-8.875965,0,-9.843751,0,-5.13643,0,10.89333,0,7.9833345,0,14.92667,0,14.6,0,14.7,0,15.1,0,-8.875965,0,-9.843751,0,-5.13643,0,,1,,1,,1,1450228.0,0,1362020.0,0,1574935.0,0,0.0,0,0.0,0,0.0,0,0.0254083,0,-4.441864,0,-7.952049,0,-12.39345,0,2.977882,0,19.38062,0,13.6617,0,39.422,-77.21,158.0
2025-03-31 12:00:00,2025-03-31,2025-03-31 12:00:00,-0.01107904,2,0.1849926,0,398.2769,0,403.2891,0,-13.05203,0,-13.74578,0,-5.238844,0,10.865,0,7.9400005,0,15.07166,0,14.65333,0,14.79,0,15.1,0,-8.878411,0,-9.946314,0,-5.238844,0,,1,,1,,1,1449973.0,0,1360335.0,0,1578968.0,0,-4.173619,0,-3.799465,0,0.0,0,-0.3421401,2,-4.979095,0,-10.67888,0,-15.65552,0,1.928767,0,18.86937,0,13.66109,0,39.422,-77.21,158.0
