time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-06-07 00:00:00,2025-06-07,2025-06-07 00:00:00,20.92573,0,3.424563,0,414.3522,0,435.9394,0,-4.514252,0,-10.23322,0,-6.158431,0,12.07333,0,6.81,0,13.235,0,23.54167,0,22.905,0,23.24833,0,-17.24784,0,-17.48347,0,-14.83734,0,,1,,1,,1,1487544.0,0,1326236.0,0,1520366.0,0,12.73359,0,7.250249,0,8.678907,0,0.1649932,0,-3.669952,0,-6.968634,0,-10.63052,0,3.006535,0,24.901,0,13.49102,0,39.422,-77.21,158.0
2025-06-07 00:30:00,2025-06-07,2025-06-07 00:30:00,5.505784,0,-0.04869483,2,411.9571,0,432.2777,0,-7.482211,0,-4.48248,0,-4.423999,0,12.12667,0,6.7899985,0,13.29667,0,23.30167,0,22.60333,0,23.02167,0,-15.9315,0,-15.80426,0,-13.27308,0,,1,,1,,1,1488054.0,0,1325011.0,0,1524603.0,0,8.449291,0,11.32178,0,8.849078,0,-0.0007722989,2,-14.53979,0,-5.462896,0,-18.58867,0,3.017147,0,24.34334,0,13.4925,0,39.422,-77.21,158.0
2025-06-07 01:00:00,2025-06-07,2025-06-07 01:00:00,-2.287209,2,-1.768864,2,412.7564,0,429.7775,0,-2.061,0,-3.00735,0,-2.69226,0,11.77167,0,6.8016663,0,13.573331,0,23.025,0,22.30667,0,22.785,0,-14.30984,0,-13.92092,0,-11.52425,0,,1,,1,,1,1479836.0,0,1325419.0,0,1531903.0,0,12.24884,0,10.91358,0,8.831985,0,0.7825863,0,-17.39603,0,-2.58687,0,-20.01173,0,3.015562,0,23.8306,0,13.52683,0,39.422,-77.21,158.0
2025-06-07 01:30:00,2025-06-07,2025-06-07 01:30:00,-3.498896,2,-1.629666,2,399.1906,0,426.6711,0,-0.3425293,0,-1.218281,0,2.358391,0,11.76667,0,6.7050004,0,13.77,0,22.77167,0,22.05333,0,22.555,0,-12.77838,0,-12.10641,0,-9.847922,0,,1,,1,,1,1477487.0,0,1321897.0,0,1539713.0,0,12.43585,0,10.88813,0,12.20631,0,0.467346,0,-29.43237,0,0.2658606,0,-30.59835,0,3.013532,0,23.41919,0,13.52571,0,39.422,-77.21,158.0
2025-06-07 02:00:00,2025-06-07,2025-06-07 02:00:00,-4.110691,2,-1.702838,2,387.1112,0,422.8354,0,-3.165213,0,-3.124215,0,0.159131,0,12.446671,0,6.7383327,0,12.83333,0,22.515,0,21.8,0,22.32833,0,-11.32543,0,-10.46794,0,-8.332679,0,,1,,1,,1,1497396.0,0,1323326.0,0,1512148.0,0,8.160221,0,7.343729,0,8.49181,0,0.4144384,0,-37.9791,0,-2.043433,0,-38.6418,0,3.012487,0,22.87028,0,13.56911,0,39.422,-77.21,158.0
2025-06-07 02:30:00,2025-06-07,2025-06-07 02:30:00,-3.894069,2,-1.70428,2,384.8418,0,418.9872,0,2.53715,0,2.18607,0,1.721551,0,11.96333,0,6.901667,0,13.20667,0,22.265,0,21.52,0,22.105,0,-9.949728,0,-8.923176,0,-6.880899,0,,1,,1,,1,1482796.0,0,1329197.0,0,1521796.0,0,12.48688,0,11.10925,0,8.602449,0,0.4377284,0,-36.39484,0,2.148257,0,-34.27092,0,3.006226,0,22.10714,0,13.56468,0,39.422,-77.21,158.0
2025-06-07 03:00:00,2025-06-07,2025-06-07 03:00:00,-3.793392,2,-1.567907,2,379.97,0,417.68,0,-0.7262353,0,0.1292426,0,2.866852,0,11.41667,0,7.0,0,13.6449995,0,22.01,0,21.27,0,21.88,0,-8.690854,0,-7.427094,0,-5.446449,0,,1,,1,,1,1468248.0,0,1331443.0,0,1532924.0,0,7.964619,0,7.556336,0,8.3133,0,0.4142801,0,-39.81808,0,0.7566195,0,-39.08349,0,2.998644,0,21.74936,0,13.58964,0,39.422,-77.21,158.0
2025-06-07 03:30:00,2025-06-07,2025-06-07 03:30:00,-3.984843,2,-1.206296,2,379.6366,0,413.3569,0,0.6208242,0,5.096947,0,4.444095,0,11.86167,0,6.9300003,0,13.29333,0,21.78,0,21.02833,0,21.67167,0,-7.326711,0,-6.063324,0,-4.158273,0,,1,,1,,1,1481010.0,0,1329197.0,0,1525318.0,0,7.947535,0,11.16027,0,8.602368,0,0.3025143,0,-36.68399,0,3.387289,0,-33.31891,0,2.932688,0,20.8942,0,13.59455,0,39.422,-77.21,158.0
2025-06-07 04:00:00,2025-06-07,2025-06-07 04:00:00,-3.214375,2,-1.16001,2,385.2547,0,411.0983,0,6.192673,0,2.765236,0,9.502608,0,11.91333,0,7.0066667,0,13.11,0,21.54333,0,20.78167,0,21.45167,0,-6.039154,0,-4.757083,0,-2.992855,0,,1,,1,,1,1480091.0,0,1332362.0,0,1519805.0,0,12.23183,0,7.522319,0,12.49546,0,0.3613086,0,-27.9899,0,6.153505,0,-21.85601,0,2.845982,0,20.29272,0,13.60055,0,39.422,-77.21,158.0
2025-06-07 04:30:00,2025-06-07,2025-06-07 04:30:00,-2.812866,2,-1.321075,2,388.6022,0,411.5864,0,3.07964,0,3.850878,0,2.193772,0,11.94667,0,6.841667,0,13.22833,0,21.33,0,20.56,0,21.24167,0,-4.952937,0,-3.526937,0,-1.903269,0,,1,,1,,1,1484889.0,0,1325981.0,0,1521490.0,0,8.032577,0,7.377816,0,4.097042,0,0.4696762,0,-24.51163,0,3.04143,0,-21.48832,0,2.78428,0,20.21059,0,13.59765,0,39.422,-77.21,158.0
