time,base_time,time_offset,down_short_hemisp,qc_down_short_hemisp,up_short_hemisp,qc_up_short_hemisp,down_long,qc_down_long,up_long,qc_up_long,surface_soil_heat_flux_1,qc_surface_soil_heat_flux_1,surface_soil_heat_flux_2,qc_surface_soil_heat_flux_2,surface_soil_heat_flux_3,qc_surface_soil_heat_flux_3,soil_moisture_1,qc_soil_moisture_1,soil_moisture_2,qc_soil_moisture_2,soil_moisture_3,qc_soil_moisture_3,soil_temp_1,qc_soil_temp_1,soil_temp_2,qc_soil_temp_2,soil_temp_3,qc_soil_temp_3,soil_heat_flow_1,qc_soil_heat_flow_1,soil_heat_flow_2,qc_soil_heat_flow_2,soil_heat_flow_3,qc_soil_heat_flow_3,corr_soil_heat_flow_1,qc_corr_soil_heat_flow_1,corr_soil_heat_flow_2,qc_corr_soil_heat_flow_2,corr_soil_heat_flow_3,qc_corr_soil_heat_flow_3,soil_heat_capacity_1,qc_soil_heat_capacity_1,soil_heat_capacity_2,qc_soil_heat_capacity_2,soil_heat_capacity_3,qc_soil_heat_capacity_3,energy_storage_change_1,qc_energy_storage_change_1,energy_storage_change_2,qc_energy_storage_change_2,energy_storage_change_3,qc_energy_storage_change_3,albedo,qc_albedo,net_radiation,qc_net_radiation,surface_soil_heat_flux_avg,qc_surface_soil_heat_flux_avg,surface_energy_balance,qc_surface_energy_balance,wetness,qc_wetness,temp_net_radiometer,qc_temp_net_radiometer,battery_voltage,qc_battery_voltage,lat,lon,alt
2025-03-21 00:00:00,2025-03-21,2025-03-21 00:00:00,-7.654718,2,0.01329747,0,355.9429,0,367.5927,0,-0.1845912,0,3.102612,0,6.637434,0,16.843328,0,13.945,0,20.94167,0,11.62667,0,11.52167,0,11.55333,0,-13.78558,0,-14.2808,0,-7.882032,0,,1,,1,,1,1631954.0,0,1541040.0,0,1759061.0,0,13.60099,0,17.38341,0,14.51947,0,-0.002127112,2,-19.28458,0,3.185151,0,-16.13756,0,1.061441,0,12.36424,0,13.55392,0,39.422,-77.21,158.0
2025-03-21 00:30:00,2025-03-21,2025-03-21 00:30:00,-7.469918,2,-0.2765777,2,349.1678,0,364.4316,0,2.86629,0,1.910596,0,8.609643,0,19.645,0,16.51833,0,21.785,0,11.30833,0,11.15333,0,11.26,0,-11.56813,0,-11.63937,0,-6.386023,0,,1,,1,,1,1720214.0,0,1623787.0,0,1785094.0,0,14.43442,0,13.54997,0,14.99567,0,0.03633159,0,-22.4118,0,4.462176,0,-17.98269,0,2.005707,0,12.19172,0,13.56011,0,39.422,-77.21,158.0
2025-03-21 01:00:00,2025-03-21,2025-03-21 01:00:00,-5.74432,2,-1.085144,2,344.4808,0,362.7108,0,5.110488,0,3.851997,0,4.934761,0,20.40667,0,16.38667,0,22.60833,0,11.04167,0,10.87,0,11.015,0,-9.664109,0,-9.349292,0,-5.121943,0,,1,,1,,1,1741603.0,0,1619703.0,0,1808372.0,0,14.7746,0,13.20129,0,10.0567,0,0.1833793,0,-22.92685,0,4.632415,0,-19.74427,0,3.004097,0,12.42466,0,13.588,0,39.422,-77.21,158.0
2025-03-21 01:30:00,2025-03-21,2025-03-21 01:30:00,-5.329112,2,-2.388384,2,342.701,0,361.5317,0,1.326139,0,1.652754,0,5.919958,0,20.45,0,16.79333,0,22.87167,0,10.80833,0,10.60833,0,10.80667,0,-8.041663,0,-7.485432,0,-4.060159,0,,1,,1,,1,1742062.0,0,1629300.0,0,1817203.0,0,9.367803,0,9.138186,0,9.980117,0,0.450403,0,-21.77255,0,2.966284,0,-17.40695,0,2.58114,0,12.41706,0,13.59185,0,39.422,-77.21,158.0
2025-03-21 02:00:00,2025-03-21,2025-03-21 02:00:00,-6.906969,2,-2.868175,2,325.426,0,359.5319,0,3.234107,0,7.6415,0,7.13895,0,20.71833,0,16.61333,0,23.09,0,10.59167,0,10.35667,0,10.58833,0,-6.660965,0,-5.882953,0,-3.155828,0,,1,,1,,1,1751710.0,0,1627462.0,0,1823890.0,0,9.895072,0,13.52445,0,10.29478,0,0.4100146,0,-37.82693,0,6.004852,0,-31.84258,0,1.904527,0,12.71133,0,13.59025,0,39.422,-77.21,158.0
2025-03-21 02:30:00,2025-03-21,2025-03-21 02:30:00,-6.276885,2,-3.958703,2,300.8172,0,353.7693,0,9.167452,0,18.32195,0,17.77288,0,20.71166,0,16.53167,0,22.59667,0,10.32333,0,9.95,0,10.25333,0,-5.343507,0,-4.281157,0,-2.255389,0,,1,,1,,1,1752220.0,0,1624246.0,0,1810465.0,0,14.51096,0,22.60311,0,20.02827,0,0.6322536,0,-54.99469,0,15.08743,0,-39.93051,0,2.783561,0,12.58644,0,13.59345,0,39.422,-77.21,158.0
2025-03-21 03:00:00,2025-03-21,2025-03-21 03:00:00,-7.515713,2,-5.327314,2,299.2977,0,350.9662,0,15.34452,0,15.5435,0,24.26904,0,20.52833,0,16.47,0,22.46833,0,9.975,0,9.481666,0,9.836666,0,-3.824804,0,-2.19709,0,-1.063973,0,,1,,1,,1,1746605.0,0,1620112.0,0,1804594.0,0,19.16933,0,17.74059,0,25.33301,0,0.7055311,0,-54.31494,0,18.38569,0,-37.63945,0,3.026886,0,12.1788,0,13.58572,0,39.422,-77.21,158.0
2025-03-21 03:30:00,2025-03-21,2025-03-21 03:30:00,-7.498911,2,-5.501411,2,299.4782,0,349.0071,0,12.43849,0,17.93423,0,15.48343,0,20.53667,0,16.545,0,22.706669,0,9.626666,0,9.068333,0,9.456666,0,-2.038457,0,0.1935875,0,0.3346337,0,,1,,1,,1,1744564.0,0,1625370.0,0,1813221.0,0,14.47694,0,17.74063,0,15.14879,0,0.7365221,0,-50.7774,0,15.28538,0,-33.84317,0,3.027156,0,11.62154,0,13.62511,0,39.422,-77.21,158.0
2025-03-21 04:00:00,2025-03-21,2025-03-21 04:00:00,-8.53292,2,-5.335437,2,276.156,0,345.3047,0,14.36249,0,20.41664,0,16.83658,0,20.51833,0,16.28333,0,22.60167,0,9.308332,0,8.69,0,9.125,0,-0.2165055,0,2.429422,0,1.696296,0,,1,,1,,1,1746912.0,0,1615058.0,0,1809903.0,0,14.579,0,17.98722,0,15.14029,0,0.6271599,0,-72.27505,0,17.20524,0,-55.09807,0,3.027235,0,10.87659,0,13.6299,0,39.422,-77.21,158.0
2025-03-21 04:30:00,2025-03-21,2025-03-21 04:30:00,-8.277251,2,-4.956827,2,275.1965,0,341.8382,0,20.89909,0,22.32267,0,22.95864,0,20.24,0,16.54833,0,22.37833,0,8.991667,0,8.299999,0,8.766665,0,1.457622,0,4.411989,0,3.023926,0,,1,,1,,1,1737570.0,0,1623634.0,0,1801276.0,0,19.44147,0,17.91068,0,19.93472,0,0.5968835,0,-70.37534,0,22.06013,0,-48.34224,0,3.027249,0,10.01576,0,13.62142,0,39.422,-77.21,158.0
