CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[-0.43490588],[0.05250034],[0.57067676],[0.5434445],[-0.37256758],[-2.11262844],[0.45677761],[0.24708543],[1.46774494],[-0.34231412],[1.03135999],[0.72347522]
[-0.60254348],[-0.15381844],[0.43908235],[-0.78240624],[-0.76351947],[-0.28217968],[0.16450546],[-1.10829014],[-0.42426209],[-0.06921037],[0.63218253],[0.00646254]
[0.65294801],[-0.05919366],[1.05064549],[-1.38000995],[-0.26188981],[-0.30879838],[-0.05536061],[-2.12313821],[0.80979992],[0.04829491],[0.98749291],[-1.25098052]
[0.20668634],[-1.35640771],[0.22697871],[0.63439811],[-0.03770718],[-1.54576036],[0.08532665],[0.17720219],[0.41551593],[-1.10660242],[0.36616508],[0.71416879]
[-0.36791942],[1.22278193],[0.44566362],[-0.86443868],[-1.65710801],[-1.54859943],[-1.28068311],[-1.00257142],[0.10451726],[1.5314574],[0.7079294],[-0.36217154]
[0.71128315],[-1.96712544],[2.74237165],[0.62356016],[0.30510405],[-2.74076624],[0.63007022],[0.67884402],[0.88505203],[-0.46427153],[3.04671766],[1.2281051]
[0.60410868],[-2.53269672],[2.56632293],[0.42914888],[-0.00337607],[-3.14625026],[1.31373897],[0.36308779],[0.91888478],[-0.75668526],[3.07988569],[0.70162343]
[-1.07119487],[-0.08504282],[0.60838913],[0.57093683],[-1.47358521],[-1.07335103],[0.01923455],[-0.03192165],[-0.30988856],[-0.07235063],[0.6595965],[0.64709107]
[0.45752671],[-0.73740246],[0.00964307],[0.42319579],[0.21520913],[-1.5565368],[-0.43232977],[0.19583438],[0.75186921],[-0.21733211],[0.5576015],[0.68686502]
[-0.03504494],[-0.82992193],[-0.03747627],[0.43373377],[-0.53706016],[-1.02475512],[-0.15956658],[0.18081224],[0.07788474],[-0.64895777],[0.07396647],[0.73307644]
[-0.14314391],[0.16799994],[0.78697366],[0.3749385],[-0.52196665],[-0.04961502],[0.57782571],[-0.42388923],[0.27024535],[0.70556745],[1.04446109],[0.70578767]
[-0.24554569],[-0.08520882],[0.73545596],[0.48727802],[-0.82895205],[-0.12088884],[0.05716712],[0.18133082],[-0.0573983],[0.61853322],[0.85196907],[1.05494127]
[1.0976164],[-0.14599527],[1.03860598],[-0.46665997],[0.26580658],[-0.96439784],[0.62699946],[-1.00585181],[2.19684934],[0.23485501],[1.61941724],[-0.27871454]
[0.53702123],[-0.75099791],[0.3864299],[0.18605308],[0.0750697],[-1.01124762],[0.11297145],[-0.18600227],[0.97726068],[-0.54029139],[0.75107366],[0.47323395]
[0.71277147],[0.88405839],[0.30838066],[0.69844643],[-1.56316451],[-0.22735389],[-0.40566521],[0.18013116],[7.97933987],[2.70683655],[3.0658824],[1.00946853]
[-2.14160324],[0.00939306],[0.28429947],[0.30780217],[-3.55553521],[-0.18100837],[-0.21961129],[0.07191944],[-0.93733495],[0.70570441],[0.87723278],[0.6412657]
[0.81380797],[-1.13634347],[1.61559846],[0.70559534],[0.27378301],[-1.6515157],[0.93705963],[0.55770646],[1.05875152],[-0.02862559],[2.01010648],[0.80603701]
[0.16839497],[-0.64054454],[-0.5832483],[-0.05015475],[-0.29244259],[-0.8750857],[-0.68542753],[-0.47791921],[0.48972397],[-0.1898724],[-0.15425862],[0.58111401]
[-0.57023808],[-0.34973388],[0.93040776],[0.91504013],[-1.64930553],[-1.1213419],[0.29853835],[0.80819997],[0.43990876],[0.14851595],[2.30920809],[1.12448743]
[0.17085535],[-0.87245888],[0.07374924],[0.64031977],[-1.02749002],[-1.67303999],[-0.4304533],[0.48048641],[0.45299092],[-0.03679405],[0.67057554],[0.8213745]
[-0.91705712],[0.12307877],[0.13961377],[0.18288096],[-1.02475863],[0.03608932],[-0.08759917],[-0.09938818],[-0.76711403],[0.22314376],[0.11661569],[0.45399876]
[-1.18810639],[-0.00826234],[-0.18109123],[-1.05308886],[-1.91496162],[-0.25678666],[-0.55731442],[-1.38815288],[-0.8395079],[0.37078114],[0.13185732],[-0.04872954]
[-0.16000838],[0.82878532],[1.41159785],[-1.11969184],[-0.59914169],[0.13063383],[0.45764883],[-1.52423744],[0.29715437],[0.6119073],[1.43606353],[-0.81875556]
[-0.12341593],[-0.1561722],[0.64604215],[-0.10802264],[-1.30413013],[-0.78314815],[-0.08004635],[-0.45610578],[0.35050242],[0.91276512],[0.87637551],[0.37041836]
[-1.03366499],[0.02061331],[-0.79400418],[0.81462446],[-1.54597633],[-0.80520021],[-1.69374529],[0.68196869],[-0.35597128],[1.13424989],[0.08526516],[0.99285076]
[-0.30029536],[0.274817],[0.15151621],[-0.31435056],[-1.00308355],[-0.92446811],[-0.07124895],[-0.39144184],[0.2833925],[1.29741747],[0.50183242],[-0.21841485]
[1.60106289],[-0.17477014],[74705.98763379],[629599.77182234],[1.00823084],[-0.26436839],[-223471.996217],[475696.5006626],[2.54857922],[-0.09815455],[219728.4253132],[910206.51776565]
[-0.41361885],[-0.14376796],[0.15378883],[-0.48279207],[-1.19097325],[-0.72256914],[-0.34455822],[-0.6489444],[-0.26367658],[0.27841326],[0.2343487],[-0.40126554]
[-0.19944861],[-0.06284212],[0.49187537],[-0.55866304],[-0.21472817],[-0.32996657],[0.35501715],[-0.82608538],[0.37948626],[0.10502854],[0.8511428],[-0.36767453]
[-0.06232454],[-0.14444502],[1.20925503],[2.22816225],[-0.32313912],[-0.2549508],[0.20507386],[1.87999002],[0.38973889],[0.34899437],[1.89552242],[2.97678278]
[0.07237101],[-0.32571791],[1.13338445],[0.0966013],[0.01923236],[-1.55502673],[0.71884051],[-0.08980664],[0.43646293],[0.06067012],[1.30619734],[0.17892533]
[-0.13456291],[-0.0769713],[0.49439441],[0.41693389],[-0.56460355],[-0.32195839],[-0.04038982],[-0.20073744],[-0.20397274],[0.20971664],[0.98007818],[1.03446638]
[0.02433076],[-0.17521267],[0.93999658],[0.10506119],[-0.42180755],[-0.98785671],[-0.11809686],[-0.34963791],[0.63890865],[0.11835276],[1.07992153],[0.42608316]
[0.20683424],[0.49854517],[0.10264405],[-0.60898734],[0.01408885],[0.1740865],[-0.00443929],[-0.79320598],[0.7852424],[1.05910696],[0.19981046],[-0.38470945]
[0.32983721],[0.19800271],[1.62414005],[-0.9497704],[-1.12772942],[0.12174071],[0.81995204],[-1.39618444],[0.36542977],[0.46222334],[1.75777931],[-0.64568524]
[-0.35117754],[-0.27770979],[0.62586141],[0.91794528],[-0.73110915],[-0.50003746],[-0.23871216],[0.04981535],[0.34656495],[-0.14332281],[1.23535436],[1.24093068]
[1.0630249],[-1.36639133],[0.0750886],[0.56227269],[-0.05071794],[-2.58340944],[-1.00447198],[0.40890642],[2.91425123],[-0.72220811],[0.90067548],[0.84102607]
[-1.76271821],[0.61590508],[-0.51202787],[-0.65577154],[-2.04548116],[-0.17427225],[-0.4571933],[-0.89227751],[-0.64365221],[0.81794682],[-0.11511207],[-0.10635485]
[-0.04256244],[-0.27716165],[0.7105995],[-1.38399185],[-0.22466191],[-0.65833637],[0.13430604],[-2.49229376],[0.3374396],[-0.25200852],[0.96123186],[0.08168423]
[0.25641543],[0.02738941],[0.2609618],[-0.72105572],[-0.34928058],[-0.20931358],[-0.43587334],[-1.01983238],[0.08473456],[0.41750532],[0.3874506],[0.01390936]
[-0.04943029],[0.06680687],[0.82923672],[0.27562923],[-0.47515645],[-0.06303313],[0.3848665],[-0.10975578],[0.4667436],[0.16882531],[1.31885097],[0.69518849]
[-0.23901069],[0.00143807],[0.92819922],[0.28283082],[-0.48563705],[-0.47752943],[0.64891754],[0.03003591],[-0.0803371],[0.19346676],[1.36372758],[0.5247762]
[0.36895956],[-1.00012249],[-0.08949956],[-0.54405666],[-0.68537159],[-1.03604312],[-0.34020829],[-1.00781384],[0.55359789],[-0.19090549],[0.16975673],[-0.37848554]
[-0.1857406],[0.06941644],[0.77734676],[-0.15224415],[-0.26489978],[-1.60094345],[-1.43363383],[-0.34567571],[1.45989386],[1.1202131],[0.96877914],[0.30835323]
[-0.2743054],[-0.25764868],[0.8350349],[-0.60406362],[-1.46876629],[-2.38616825],[0.75496945],[-0.66144042],[-0.06542858],[-0.08318739],[1.53682766],[0.31414029]
[-0.89378494],[0.19417978],[0.51510874],[-0.55275984],[-1.51790577],[-0.50081005],[0.53353339],[-0.88296464],[0.47874475],[1.13269421],[1.94323629],[-0.49292859]
[1.14661887],[-0.38362879],[0.01340985],[-0.36277925],[0.64420526],[-0.830165],[-0.36287195],[-0.46136759],[1.6518848],[0.18254922],[0.26433753],[-0.18611068]
