time,alt,atmos_pressure,base_time,lat,lon,org_precip_rate_mean,pwd_mean_vis_10min,pwd_mean_vis_1min,pwd_precip_rate_mean_1min,qc_atmos_pressure,qc_logger_temp,qc_logger_volt,qc_org_precip_rate_mean,qc_pwd_cumul_rain,qc_pwd_cumul_snow,qc_pwd_mean_vis_10min,qc_pwd_mean_vis_1min,qc_pwd_precip_rate_mean_1min,qc_pwd_pw_code_15min,qc_pwd_pw_code_1hr,qc_pwd_pw_code_inst,qc_rh_mean,qc_tbrg_precip_total,qc_tbrg_precip_total_corr,qc_temp_mean,qc_vapor_pressure_mean,qc_wdir_vec_mean,qc_wspd_arith_mean,qc_wspd_vec_mean,rh_mean,tbrg_precip_total_corr,temp_mean,time_offset,vapor_pressure_mean,wdir_vec_mean,wspd_arith_mean,wspd_vec_mean
2025-05-28 01:01:00,45.0,102.1,2025-05-28,39.317,-76.586,0.41,20000.0,18326.0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,0.0,14.65,2025-05-28 01:01:00,1.491,50.36,1.65,1.631
2025-05-28 01:02:00,45.0,102.1,2025-05-28,39.317,-76.586,0.47,20000.0,18596.0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6,0.0,14.66,2025-05-28 01:02:00,1.494,52.86,1.607,1.577
2025-05-28 01:03:00,45.0,102.1,2025-05-28,39.317,-76.586,0.82,20000.0,18467.0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7,0.0,14.64,2025-05-28 01:03:00,1.494,47.56,1.468,1.437
2025-05-28 01:04:00,45.0,102.1,2025-05-28,39.317,-76.586,1.07,19193.0,15875.0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,0.0,14.61,2025-05-28 01:04:00,1.497,51.42,1.186,1.174
2025-05-28 01:05:00,45.0,102.1,2025-05-28,39.317,-76.586,2.33,18052.0,14828.0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,0.0,14.61,2025-05-28 01:05:00,1.501,38.86,1.31,1.282
2025-05-28 01:06:00,45.0,102.1,2025-05-28,39.317,-76.586,1.83,17199.0,14914.0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,0.0,14.57,2025-05-28 01:06:00,1.502,45.38,1.547,1.516
2025-05-28 01:07:00,45.0,102.1,2025-05-28,39.317,-76.586,1.2,16463.0,16058.0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6,0.256,14.54,2025-05-28 01:07:00,1.5,50.1,1.516,1.491
2025-05-28 01:08:00,45.0,102.09,2025-05-28,39.317,-76.586,2.09,16324.0,14637.0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,0.0,14.56,2025-05-28 01:08:00,1.502,47.25,1.715,1.7
2025-05-28 01:09:00,45.0,102.09,2025-05-28,39.317,-76.586,0.983,15776.0,13701.0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6,0.0,14.55,2025-05-28 01:09:00,1.5,45.29,1.906,1.881
2025-05-28 01:10:00,45.0,102.09,2025-05-28,39.317,-76.586,0.256,16471.0,20000.0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,0.0,14.53,2025-05-28 01:10:00,1.49,49.13,1.996,1.981
2025-05-28 01:11:00,45.0,102.09,2025-05-28,39.317,-76.586,0.321,16630.0,20000.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0.0,14.55,2025-05-28 01:11:00,1.49,44.36,1.787,1.756
2025-05-28 01:12:00,45.0,102.1,2025-05-28,39.317,-76.586,0.338,16886.0,20000.0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0.0,14.57,2025-05-28 01:12:00,1.492,49.87,1.568,1.558
2025-05-28 01:13:00,45.0,102.1,2025-05-28,39.317,-76.586,0.213,17310.0,20000.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,0.0,14.53,2025-05-28 01:13:00,1.486,38.99,1.405,1.377
2025-05-28 01:14:00,45.0,102.1,2025-05-28,39.317,-76.586,0.437,18255.0,20000.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,0.0,14.48,2025-05-28 01:14:00,1.486,46.85,1.267,1.244
2025-05-28 01:15:00,45.0,102.1,2025-05-28,39.317,-76.586,0.052,18643.0,17848.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5,0.0,14.46,2025-05-28 01:15:00,1.489,41.96,1.609,1.59
2025-05-28 01:16:00,45.0,102.1,2025-05-28,39.317,-76.586,0.094,20000.0,20000.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0.0,14.44,2025-05-28 01:16:00,1.493,40.77,1.352,1.255
2025-05-28 01:17:00,45.0,102.1,2025-05-28,39.317,-76.586,0.248,20000.0,20000.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8,0.0,14.43,2025-05-28 01:17:00,1.492,42.29,1.499,1.461
2025-05-28 01:18:00,45.0,102.1,2025-05-28,39.317,-76.586,0.156,20000.0,20000.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,0.0,14.43,2025-05-28 01:18:00,1.484,38.99,1.553,1.529
2025-05-28 01:19:00,45.0,102.1,2025-05-28,39.317,-76.586,0.022,20000.0,20000.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,0.0,14.44,2025-05-28 01:19:00,1.483,42.76,1.878,1.798
2025-05-28 01:20:00,45.0,102.1,2025-05-28,39.317,-76.586,0.098,20000.0,20000.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7,0.0,14.46,2025-05-28 01:20:00,1.476,42.43,1.289,1.219
2025-05-28 01:21:00,45.0,102.1,2025-05-28,39.317,-76.586,0.012,20000.0,20000.0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,0.0,14.44,2025-05-28 01:21:00,1.475,38.24,1.694,1.65
2025-05-28 01:22:00,45.0,102.1,2025-05-28,39.317,-76.586,0.096,20000.0,20000.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,0.0,14.43,2025-05-28 01:22:00,1.468,30.62,1.432,1.399
2025-05-28 01:23:00,45.0,102.1,2025-05-28,39.317,-76.586,0.06,20000.0,20000.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,0.0,14.43,2025-05-28 01:23:00,1.468,49.42,1.271,1.223
2025-05-28 01:24:00,45.0,102.1,2025-05-28,39.317,-76.586,0.074,20000.0,20000.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,0.0,14.44,2025-05-28 01:24:00,1.469,37.25,1.869,1.834
2025-05-28 01:25:00,45.0,102.1,2025-05-28,39.317,-76.586,0.064,20000.0,20000.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0.0,14.47,2025-05-28 01:25:00,1.466,38.16,1.627,1.605
2025-05-28 01:26:00,45.0,102.1,2025-05-28,39.317,-76.586,0.255,20000.0,20000.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,0.0,14.45,2025-05-28 01:26:00,1.471,37.41,1.885,1.836
2025-05-28 01:27:00,45.0,102.1,2025-05-28,39.317,-76.586,0.047,20000.0,20000.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,0.0,14.42,2025-05-28 01:27:00,1.468,38.63,1.586,1.549
2025-05-28 01:28:00,45.0,102.11,2025-05-28,39.317,-76.586,0.033,20000.0,20000.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,0.0,14.39,2025-05-28 01:28:00,1.471,34.51,1.642,1.593
2025-05-28 01:29:00,45.0,102.11,2025-05-28,39.317,-76.586,0.025,20000.0,20000.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7,0.0,14.39,2025-05-28 01:29:00,1.469,27.31,1.388,1.346
2025-05-28 01:30:00,45.0,102.11,2025-05-28,39.317,-76.586,0.005,20000.0,20000.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2,0.0,14.4,2025-05-28 01:30:00,1.462,38.04,1.795,1.751
2025-05-28 01:31:00,45.0,102.11,2025-05-28,39.317,-76.586,0.0,20000.0,20000.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7,0.0,14.4,2025-05-28 01:31:00,1.454,38.84,1.251,1.207
2025-05-28 01:32:00,45.0,102.12,2025-05-28,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,0.0,14.4,2025-05-28 01:32:00,1.458,34.04,1.189,1.151
2025-05-28 01:33:00,45.0,102.12,2025-05-28,39.317,-76.586,0.054,20000.0,20000.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,0.0,14.4,2025-05-28 01:33:00,1.466,27.24,1.653,1.594
2025-05-28 01:34:00,45.0,102.12,2025-05-28,39.317,-76.586,0.015,20000.0,20000.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,0.0,14.38,2025-05-28 01:34:00,1.466,31.38,1.233,1.175
2025-05-28 01:35:00,45.0,102.12,2025-05-28,39.317,-76.586,0.0,20000.0,20000.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,0.0,14.39,2025-05-28 01:35:00,1.471,30.49,1.174,1.086
