time,albedo,alt,base_time,corr_soil_heat_flow_1,corr_soil_heat_flow_2,corr_soil_heat_flow_3,down_long,down_short_hemisp,energy_storage_change_1,energy_storage_change_2,energy_storage_change_3,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_capacity_2,soil_heat_capacity_3,soil_heat_flow_1,soil_heat_flow_2,soil_heat_flow_3,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_temp_1,soil_temp_2,soil_temp_3,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_2,surface_soil_heat_flux_3,surface_soil_heat_flux_avg,time_offset,up_long,up_short_hemisp,wetness
2025-03-25 00:00:00,0.4652996,64.0,2025-03-25,,,,306.4102,-8.024453,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 00:00:00,,-3.733752,3.018781
2025-03-25 00:30:00,0.5189313,64.0,2025-03-25,,,,291.9378,-8.749907,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 00:30:00,,-4.547074,3.009572
2025-03-25 01:00:00,0.3574698,64.0,2025-03-25,,,,285.5164,-9.280268,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 01:00:00,,-3.299361,2.990105
2025-03-25 01:30:00,0.3564976,64.0,2025-03-25,,,,285.4989,-9.125055,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 01:30:00,,-3.250795,2.96246
2025-03-25 02:00:00,0.406986,64.0,2025-03-25,,,,304.005,-8.018613,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,2025-03-25 02:00:00,,-3.282548,2.972574
2025-03-25 02:30:00,0.5417788,64.0,2025-03-25,,,,311.6797,-7.499664,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,2025-03-25 02:30:00,,-4.065025,3.015371
2025-03-25 03:00:00,0.4730032,64.0,2025-03-25,,,,305.1854,-7.566674,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,4,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,2025-03-25 03:00:00,,-3.568986,3.030241
2025-03-25 03:30:00,0.4107877,64.0,2025-03-25,,,,307.2081,-7.771157,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 03:30:00,,-3.192242,3.033738
2025-03-25 04:00:00,0.4917368,64.0,2025-03-25,,,,310.5937,-7.533628,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 04:00:00,,-3.698007,3.034305
2025-03-25 04:30:00,0.4450227,64.0,2025-03-25,,,,314.9453,-6.920152,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 04:30:00,,-3.116783,3.036589
2025-03-25 05:00:00,0.7863511,64.0,2025-03-25,,,,325.5498,-6.522818,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 05:00:00,,-5.135804,3.039819
2025-03-25 05:30:00,0.67272,64.0,2025-03-25,,,,329.2144,-7.108944,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 05:30:00,,-4.763614,3.040177
2025-03-25 06:00:00,0.6042526,64.0,2025-03-25,,,,331.305,-6.915854,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 06:00:00,,-4.175013,3.040271
2025-03-25 06:30:00,0.6226361,64.0,2025-03-25,,,,330.3314,-7.534272,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 06:30:00,,-4.70179,3.040203
2025-03-25 07:00:00,0.632497,64.0,2025-03-25,,,,327.8947,-7.740384,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 07:00:00,,-4.88752,3.040284
2025-03-25 07:30:00,0.5526807,64.0,2025-03-25,,,,315.4057,-8.59979,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 07:30:00,,-4.736795,3.040554
2025-03-25 08:00:00,0.4934897,64.0,2025-03-25,,,,301.1022,-8.946814,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 08:00:00,,-4.417541,3.04069
2025-03-25 08:30:00,0.528285,64.0,2025-03-25,,,,312.1639,-8.245696,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 08:30:00,,-4.359646,3.040683
2025-03-25 09:00:00,0.5454378,64.0,2025-03-25,,,,316.5719,-8.613757,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 09:00:00,,-4.695328,3.040595
2025-03-25 09:30:00,0.5466906,64.0,2025-03-25,,,,318.7766,-8.15325,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 09:30:00,,-4.465528,3.04061
2025-03-25 10:00:00,0.4833357,64.0,2025-03-25,,,,297.3252,-8.985108,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 10:00:00,,-4.325152,3.040662
2025-03-25 10:30:00,0.4659626,64.0,2025-03-25,,,,282.4658,-8.908752,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 10:30:00,,-4.152526,3.040758
2025-03-25 11:00:00,0.4946103,64.0,2025-03-25,,,,282.1805,-7.806914,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-03-25 11:00:00,,-3.876669,3.040707
2025-03-25 11:30:00,0.08906691,64.0,2025-03-25,,,,285.576,27.86356,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-03-25 11:30:00,,2.567549,3.040496
2025-03-25 12:00:00,0.1686232,64.0,2025-03-25,,,,277.4252,64.34135,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-03-25 12:00:00,,10.90062,3.040183
2025-03-25 12:30:00,0.1981867,64.0,2025-03-25,,,,264.4589,202.6539,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-03-25 12:30:00,,40.18624,3.040027
2025-03-25 13:00:00,0.1927837,64.0,2025-03-25,,,,265.4869,313.4539,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-03-25 13:00:00,,60.40438,3.039817
2025-03-25 13:30:00,0.194839,64.0,2025-03-25,,,,266.6909,417.35,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-03-25 13:30:00,,81.37309,3.039683
2025-03-25 14:00:00,0.1971709,64.0,2025-03-25,,,,268.2548,517.6771,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-03-25 14:00:00,,102.018,3.039635
