time,albedo,alt,base_time,corr_soil_heat_flow_1,corr_soil_heat_flow_2,corr_soil_heat_flow_3,down_long,down_short_hemisp,energy_storage_change_1,energy_storage_change_2,energy_storage_change_3,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_capacity_2,soil_heat_capacity_3,soil_heat_flow_1,soil_heat_flow_2,soil_heat_flow_3,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_temp_1,soil_temp_2,soil_temp_3,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_2,surface_soil_heat_flux_3,surface_soil_heat_flux_avg,time_offset,up_long,up_short_hemisp,wetness
2025-06-13 00:00:00,0.1655254,64.0,2025-06-13,,,,402.563,69.12572,,,,39.3105,-76.62375,-25.18146,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-06-13 00:00:00,486.1455,11.46312,3.034154
2025-06-13 00:30:00,0.202287,64.0,2025-06-13,,,,400.6068,15.09044,,,,39.3105,-76.62375,-67.08148,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-06-13 00:30:00,480.2039,3.076875,3.034321
2025-06-13 01:00:00,0.1274695,64.0,2025-06-13,,,,400.7774,-5.669205,,,,39.3105,-76.62375,-78.97589,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 01:00:00,474.7473,-0.7321035,3.034445
2025-06-13 01:30:00,0.1446615,64.0,2025-06-13,,,,404.9125,-6.330367,,,,39.3105,-76.62375,-70.98129,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 01:30:00,470.3821,-0.9158035,3.034222
2025-06-13 02:00:00,0.1756801,64.0,2025-06-13,,,,402.9537,-6.223433,,,,39.3105,-76.62375,-68.49265,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 02:00:00,466.3031,-1.09438,3.034089
2025-06-13 02:30:00,0.1928682,64.0,2025-06-13,,,,397.6626,-6.324526,,,,39.3105,-76.62375,-69.8663,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 02:30:00,462.4897,-1.218755,3.0339
2025-06-13 03:00:00,0.170256,64.0,2025-06-13,,,,393.0158,-6.421979,,,,39.3105,-76.62375,-70.56,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 03:00:00,458.1904,-1.095986,3.033389
2025-06-13 03:30:00,0.1888971,64.0,2025-06-13,,,,391.6002,-6.143751,,,,39.3105,-76.62375,-67.97491,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 03:30:00,454.5584,-1.159889,3.032599
2025-06-13 04:00:00,0.1967893,64.0,2025-06-13,,,,390.6754,-5.983442,,,,39.3105,-76.62375,-65.67389,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 04:00:00,451.4979,-1.17818,3.032228
2025-06-13 04:30:00,0.2131886,64.0,2025-06-13,,,,393.6756,-5.51506,,,,39.3105,-76.62375,-59.67831,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 04:30:00,448.9202,-1.178649,3.03186
2025-06-13 05:00:00,0.2388536,64.0,2025-06-13,,,,394.9075,-5.237776,,,,39.3105,-76.62375,-55.9754,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 05:00:00,446.7812,-1.258404,3.032326
2025-06-13 05:30:00,0.2514547,64.0,2025-06-13,,,,399.0692,-5.058353,,,,39.3105,-76.62375,-50.17004,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 05:30:00,445.4315,-1.262336,3.031311
2025-06-13 06:00:00,0.1738618,64.0,2025-06-13,,,,394.1427,-4.970736,,,,39.3105,-76.62375,-51.09024,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 06:00:00,441.1386,-0.862933,3.027644
2025-06-13 06:30:00,0.1732988,64.0,2025-06-13,,,,386.189,-4.890563,,,,39.3105,-76.62375,-55.42859,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 06:30:00,437.7452,-0.846702,3.023776
2025-06-13 07:00:00,0.1479491,64.0,2025-06-13,,,,378.1812,-5.130729,,,,39.3105,-76.62375,-60.05759,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 07:00:00,433.7881,-0.7573862,3.020014
2025-06-13 07:30:00,0.1840846,64.0,2025-06-13,,,,378.5335,-4.742945,,,,39.3105,-76.62375,-56.9892,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 07:30:00,431.5917,-0.8804043,3.015953
2025-06-13 08:00:00,0.2164628,64.0,2025-06-13,,,,384.7459,-4.54764,,,,39.3105,-76.62375,-49.05792,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-06-13 08:00:00,430.0964,-0.9848766,3.015016
