time,albedo,alt,base_time,corr_soil_heat_flow_1,corr_soil_heat_flow_2,corr_soil_heat_flow_3,down_long,down_short_hemisp,energy_storage_change_1,energy_storage_change_2,energy_storage_change_3,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_capacity_2,soil_heat_capacity_3,soil_heat_flow_1,soil_heat_flow_2,soil_heat_flow_3,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_temp_1,soil_temp_2,soil_temp_3,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_2,surface_soil_heat_flux_3,surface_soil_heat_flux_avg,time_offset,up_long,up_short_hemisp,wetness
2025-04-13 00:00:00,1.092879,64.0,2025-04-13,,,,342.9121,-3.988762,,,,39.3105,-76.62375,,4,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 00:00:00,,-4.316984,3.025347
2025-04-13 00:30:00,0.6079435,64.0,2025-04-13,,,,342.1222,-5.72047,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 00:30:00,,-3.454378,3.021491
2025-04-13 01:00:00,0.6891235,64.0,2025-04-13,,,,337.5836,-5.565897,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 01:00:00,,-3.858571,3.0216
2025-04-13 01:30:00,0.7147396,64.0,2025-04-13,,,,322.0022,-6.582958,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 01:30:00,,-4.707329,3.023888
2025-04-13 02:00:00,0.8161044,64.0,2025-04-13,,,,337.7602,-6.158925,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 02:00:00,,-4.920918,2.92672
2025-04-13 02:30:00,0.2757303,64.0,2025-04-13,,,,335.9254,-11.28801,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 02:30:00,,-3.130345,2.359235
2025-04-13 03:00:00,0.6430027,64.0,2025-04-13,,,,332.7989,-6.460315,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 03:00:00,,-4.193098,2.975554
2025-04-13 03:30:00,0.7902754,64.0,2025-04-13,,,,332.6617,-5.470477,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 03:30:00,,-4.321755,3.022625
2025-04-13 04:00:00,0.5439504,64.0,2025-04-13,,,,334.1198,-8.657328,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 04:00:00,,-4.681432,2.59423
2025-04-13 04:30:00,0.5188209,64.0,2025-04-13,,,,332.1382,-7.985803,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 04:30:00,,-4.138978,2.461866
2025-04-13 05:00:00,0.6623228,64.0,2025-04-13,,,,332.3057,-5.739316,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 05:00:00,,-3.829688,2.894271
2025-04-13 05:30:00,0.6743639,64.0,2025-04-13,,,,333.6188,-5.78517,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 05:30:00,,-3.903152,2.986051
2025-04-13 06:00:00,0.7532835,64.0,2025-04-13,,,,334.2687,-5.912725,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 06:00:00,,-4.458333,3.014661
2025-04-13 06:30:00,0.7718922,64.0,2025-04-13,,,,334.289,-6.081502,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 06:30:00,,-4.699217,3.015933
2025-04-13 07:00:00,0.7615957,64.0,2025-04-13,,,,332.8637,-6.129968,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 07:00:00,,-4.663098,3.016623
2025-04-13 07:30:00,0.7448516,64.0,2025-04-13,,,,331.7969,-6.237759,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 07:30:00,,-4.650144,3.01745
2025-04-13 08:00:00,0.736443,64.0,2025-04-13,,,,333.6967,-6.2075,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 08:00:00,,-4.566802,3.01876
2025-04-13 08:30:00,0.7394803,64.0,2025-04-13,,,,331.3952,-6.105722,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 08:30:00,,-4.514475,3.019601
2025-04-13 09:00:00,0.6133925,64.0,2025-04-13,,,,308.1638,-7.274457,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 09:00:00,,-4.4292,3.019275
2025-04-13 09:30:00,0.5119929,64.0,2025-04-13,,,,288.989,-7.993386,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 09:30:00,,-4.099104,3.014622
2025-04-13 10:00:00,0.5535382,64.0,2025-04-13,,,,299.587,-7.498874,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 10:00:00,,-4.159983,3.01463
2025-04-13 10:30:00,0.6557844,64.0,2025-04-13,,,,316.8649,-6.317635,,,,39.3105,-76.62375,,0,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 10:30:00,,-4.169996,3.019763
2025-04-13 11:00:00,-0.3225473,64.0,2025-04-13,,,,308.7044,6.564232,,,,39.3105,-76.62375,,2,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,2025-04-13 11:00:00,,-1.908251,3.022733
2025-04-13 11:30:00,0.1040246,64.0,2025-04-13,,,,306.1976,43.37609,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 11:30:00,,4.586311,3.023815
2025-04-13 12:00:00,0.1674382,64.0,2025-04-13,,,,309.2994,82.73073,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 12:00:00,,13.86253,3.02561
2025-04-13 12:30:00,0.1694586,64.0,2025-04-13,,,,315.9054,121.8984,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 12:30:00,,20.6744,3.027774
2025-04-13 13:00:00,0.1825006,64.0,2025-04-13,,,,285.5095,307.9216,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 13:00:00,,56.28451,3.029588
2025-04-13 13:30:00,0.1926408,64.0,2025-04-13,,,,278.2726,526.6501,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 13:30:00,,101.4738,3.031966
2025-04-13 14:00:00,0.1888803,64.0,2025-04-13,,,,288.1762,644.8177,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 14:00:00,,121.7382,3.03345
2025-04-13 14:30:00,0.1879604,64.0,2025-04-13,,,,290.1517,750.1306,,,,39.3105,-76.62375,,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-13 14:30:00,,141.014,3.034454
