period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
evening,2024-12-17 16:00:00,2024-12-18 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.024446942176715853]","[-0.09391415779611104, 0.005780191672004894]","[0.055085422621295996, -0.7702960891993589]","[0.002464087153585914, 0.09646092172673634]","[0.0, 0.0]","[-0.09391415779611104, 0.008573821091556052]","[0.0, 0.5221839618488173]","[0.05783617849081441, 0.03518182177526979]","[0.12547444706619937, 0.02924351632194675]","[0.0, 0.0]","[0.055085422621295996, 0.05554301101522929]","[0.05783617849081441, 0.0682623501725183]","[0.0, -0.07751556789391631]","[-0.07720243993942746, 0.8881981162751127]","[0.0, 0.0]","[0.002464087153585914, 0.03267562377355259]","[0.12547444706619937, 0.10704128033367938]","[-0.07720243993942746, -0.007837720589437111]","[0.0, -0.07780305435500592]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[1],[],[],[],"[0, 1]",[],[1],"[0, 1]",[],[0],[],[0],[1]
evening,2024-12-18 16:00:00,2024-12-19 02:00:00,10,0.098,"[0.0, 0.1570101929023125]","[-0.02459315427438231, 0.010347637914825103]","[0.35527499167705673, 0.34504078443363595]","[0.05347526083935969, 0.15101246109090147]","[-0.5037183191988316, 0.0282915954856992]","[-0.02459315427438231, 0.010787700293895522]","[0.0, 0.4892489392792934]","[0.04692043862534392, 0.03769784716503114]","[0.08049318944420518, 0.025398688985981698]","[-0.06478042777524255, 0.04573070932560265]","[0.35527499167705673, 0.3579400363623987]","[0.04692043862534392, 0.006653360045948145]","[0.0, 0.5854842012398616]","[0.5783789990468223, 0.2642250096966865]","[0.009664734341363272, 0.0421674323070088]","[0.05347526083935969, 0.26606534737246096]","[0.08049318944420518, 0.013829813435947434]","[0.5783789990468223, 0.17022965916612065]","[0.0, 0.07558751512373155]","[0.025815035122167908, -0.03084261817156307]","[-0.5037183191988316, 0.011688908614758967]","[-0.06478042777524255, -0.07544172296974842]","[0.009664734341363272, -0.028343832799936693]","[0.025815035122167908, -0.016573534550243258]","[0.0, -0.04582937827939921]",[],[],[0],[],[],[],[1],[],[],[],"[0, 1]",[],[1],[],[],[],[],[1],[1],[],[],[],[],[],[]
evening,2024-12-19 16:00:00,2024-12-20 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.08052396986050742]","[-0.6678339232077807, 0.060850689052976636]","[-0.7329506587353095, -0.00016979264089840758]","[0.03307610354421743, -0.004851012006343324]","[0.0, 0.0]","[-0.6678339232077807, -0.007906616823639722]","[0.0, -0.04016299367166644]","[0.7540789964956206, 0.02251348240550598]","[-0.039061914900805544, 0.023801296294579867]","[0.0, 0.0]","[-0.7329506587353095, 0.058797162408549423]","[0.7540789964956206, -0.07511614807376783]","[0.0, -0.037660840747130164]","[0.06151446948944907, 0.06524571235438584]","[0.0, 0.0]","[0.03307610354421743, 0.0915878030187826]","[-0.039061914900805544, -0.06417599226490252]","[0.06151446948944907, -0.10150919812647391]","[0.0, 0.5470908527291363]",[],[],[],[],[],[],[1],[0],"[0, 1]","[0, 1]",[],"[0, 1]",[1],[0],"[0, 1]",[],"[0, 1]",[0],[],[],[],"[0, 1]","[0, 1]",[1],[1]
evening,2024-12-20 16:00:00,2024-12-21 02:00:00,10,0.03,"[0.0, -0.03892861640511051]","[0.47330697674373656, -0.03180310429083724]","[0.38220688722540597, -0.08660027814380665]","[-0.09836840657723146, -0.09379733660593695]","[0.055942496348229724, -0.010956673091420658]","[0.47330697674373656, -0.07142159985505664]","[0.0, -0.10616403388354904]","[0.6101802197307753, -0.07584324574293214]","[0.08821740416540651, 0.04150462237599617]","[0.06051788570139719, -0.010475265975266778]","[0.38220688722540597, -0.0018768155145755879]","[0.6101802197307753, -0.09357106916952959]","[0.0, -0.1017271431433333]","[0.10772814130137966, 0.10093473134150086]","[0.035835836797158536, -0.013535878025005629]","[-0.09836840657723146, 0.036193782382309865]","[0.08821740416540651, 0.02197889741067254]","[0.10772814130137966, -0.03812142000055711]","[0.0, 0.47693556387522945]","[0.2703582897406057, 0.1730129353401195]","[0.055942496348229724, 0.00928836505031192]","[0.06051788570139719, 0.03344309263644644]","[0.035835836797158536, 0.0332426052527325]","[0.2703582897406057, 0.13460595363695702]","[0.0, 0.5254286351318636]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[1]
evening,2024-12-21 16:00:00,2024-12-22 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.06462938407820652]","[0.39755028412424676, 0.05639413594572946]","[0.03750576125364725, -0.7696018621704971]","[-0.5630694650767271, 0.04385868838398544]","[0.0, 0.0]","[0.39755028412424676, -0.061796765399936865]","[0.0, -0.056517937732677444]","[0.0404070290848757, -0.3778331943349047]","[-0.5385195796180751, 0.07640881733480437]","[0.0, 0.0]","[0.03750576125364725, 0.05557447874055732]","[0.0404070290848757, 0.03340446842098708]","[0.0, -0.10988222156145104]","[-0.04929361630334904, -0.002417133761302757]","[0.0, 0.0]","[-0.5630694650767271, 0.024920351669118747]","[-0.5385195796180751, 0.0019347104945509877]","[-0.04929361630334904, 0.6367165575114184]","[0.0, -0.04596803662864672]",[],[],[],[],[],[],[1],[0],"[0, 1]",[],[],[0],[],[],[],[],"[0, 1]",[],[1],[],[],[],[],[],[]
evening,2024-12-22 16:00:00,2024-12-23 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07443992596861956]","[-0.4792672726841012, 0.06898343795977112]","[0.013374863428356287, -0.06345936400153733]","[-0.0504290729713223, -0.08784464122505775]","[0.0, 0.0]","[-0.4792672726841012, -0.013486730487441164]","[0.0, -0.07272821374338556]","[0.12432029436352159, -0.03038204900244049]","[-0.0026175228812037312, 0.015408864433114363]","[0.0, 0.0]","[0.013374863428356287, 0.06903907065345936]","[0.12432029436352159, 0.03425535819640902]","[0.0, 0.5621704387817574]","[0.6774202799797404, 0.5636132429215652]","[0.0, 0.0]","[-0.0504290729713223, 0.08660420648896287]","[-0.0026175228812037312, 0.023313879843037233]","[0.6774202799797404, 0.7251602731661869]","[0.0, 0.6586322538976652]",[],[],[],[],[],[],[1],[1],"[0, 1]","[0, 1]",[],[],[],"[0, 1]",[1],[],"[0, 1]",[0],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1]
evening,2024-12-23 16:00:00,2024-12-24 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.020920910189834958]","[0.11829778136831406, 0.019133352687422413]","[-0.09224396481154261, -0.013678907751788502]","[0.18534195486766364, 0.15764757252583045]","[0.0, 0.0]","[0.11829778136831406, -0.02879896713410822]","[0.0, 0.5908501091064047]","[0.10159723073334193, 0.027434172118580732]","[0.0009005276985886832, -0.015533842864237517]","[0.0, 0.0]","[-0.09224396481154261, 0.024641873685506455]","[0.10159723073334193, 0.1431134581952822]","[0.0, 0.33657071517880593]","[0.14188170910196898, 0.0971258452210786]","[0.0, 0.0]","[0.18534195486766364, -0.06911884692148153]","[0.0009005276985886832, -0.07338094650674412]","[0.14188170910196898, 0.05379406718089796]","[0.0, 0.4974094680716116]",[],[],[],[],[],[],[1],[],[],[0],[],[],[1],[],[],[],[1],[],[1],[],[],[0],[],[],[1]
evening,2024-12-24 16:00:00,2024-12-25 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.04260517696479019]","[0.22423556491555266, -0.04564820303148568]","[-0.08526439313849563, -0.019382541459421962]","[0.26506396638889645, -0.03265956059831538]","[0.0, 0.0]","[0.22423556491555266, -0.04689169518315626]","[0.0, -0.06749866701155714]","[0.7189720790448045, -0.07228013921547431]","[0.6617968165306539, -0.043246677166875136]","[0.0, 0.0]","[-0.08526439313849563, -0.02249700660639221]","[0.7189720790448045, -0.02547373054168639]","[0.0, -0.059864624260532094]","[0.5164753530998992, 0.014390980170347416]","[0.0, 0.0]","[0.26506396638889645, -0.045271224392492045]","[0.6617968165306539, -0.04003304098783318]","[0.5164753530998992, -0.044280222004098396]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[1],[],[]
evening,2024-12-25 16:00:00,2024-12-26 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.03414255121934964]","[0.4886950234310373, -0.012784867077081574]","[0.08188754097766072, -0.5766731393421404]","[-0.30108541472640377, -0.004022351414206896]","[0.0, 0.0]","[0.4886950234310373, -0.048782770172757714]","[0.0, -0.09553468530512318]","[0.24416272290565663, -0.2755018743647294]","[0.060816076517984485, 0.042463583772179]","[0.0, 0.0]","[0.08188754097766072, 0.06685901658509556]","[0.24416272290565663, 0.028752558475901198]","[0.0, 0.3138938408502607]","[0.24695768542166713, -0.04381959512793664]","[0.0, 0.0]","[-0.30108541472640377, -0.004820422002971545]","[0.060816076517984485, 0.009767495316242015]","[0.24695768542166713, 0.3142033007066116]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[0],"[0, 1]",[],[],"[0, 1]",[],[],[],[],[0],[],[1],[],[],[],[],[],[]
evening,2024-12-30 16:00:00,2024-12-31 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5204349637939842]","[-0.04247716157818634, -0.08939871126517465]","[-0.6480131900726215, -0.6032295013244252]","[0.06851240942000829, 0.11046036393927962]","[0.0, 0.0]","[-0.04247716157818634, -0.100365717538415]","[0.0, -0.04272550016482356]","[0.17700171687651473, -0.07165675067404746]","[-0.46324919697752354, 0.03773881553847154]","[0.0, 0.0]","[-0.6480131900726215, -0.5994549852038715]","[0.17700171687651473, 0.09584904353470637]","[0.0, 0.7817288558034464]","[-0.10931663375124698, -0.13393234648395153]","[0.0, 0.0]","[0.06851240942000829, 0.13208076909829897]","[-0.46324919697752354, -0.0024824252607941774]","[-0.10931663375124698, 0.03368979684129556]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],"[0, 1]",[0],[],[],[1],[],[1],[],"[0, 1]",[],[1],"[0, 1]",[],"[0, 1]",[1],"[0, 1]",[1]
evening,2024-12-31 16:00:00,2025-01-01 02:00:00,10,0.826,"[0.0, -0.07407792198084823]","[-0.28871080171808045, 0.14533828149301545]","[0.020158732388998193, -0.05935118285652143]","[-0.03947928813662485, 0.26219516739924076]","[-0.04946840751733736, -0.004489344130971419]","[-0.28871080171808045, 0.05521250180449817]","[0.0, -0.029463869369673122]","[-0.3194259887758341, 0.14788604553743678]","[-0.15011314693081135, -0.6822083266003658]","[0.1239008218768572, 0.0466900203151323]","[0.020158732388998193, -0.045202559280498586]","[-0.3194259887758341, -0.1233086796169868]","[0.0, -0.12269705382762572]","[0.24879927887179648, 0.2576425869620086]","[-0.06510222919878379, -0.012959217521518164]","[-0.03947928813662485, -0.07966008957279695]","[-0.15011314693081135, -0.4702152004145511]","[0.24879927887179648, -0.056713401242834166]","[0.0, 0.023788260125356116]","[-0.06201721252565529, -0.10815689455600504]","[-0.04946840751733736, -0.0554835129366982]","[0.1239008218768572, 0.11330581139746063]","[-0.06510222919878379, -0.08852416873063336]","[-0.06201721252565529, -0.03747886370718194]","[0.0, 0.8978076353539934]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[0],"[0, 1]",[],"[0, 1]",[0],[1],[],[],[],"[0, 1]",[],[1]
evening,2025-01-01 16:00:00,2025-01-02 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.027520135865679574]","[-0.03991639365084632, -0.012169076063532503]","[-0.0049103431830144735, 0.054854656788387746]","[-0.18373377366691682, -0.02749501266541907]","[0.0, 0.0]","[-0.03991639365084632, -0.008161702147861277]","[0.0, 0.4990446131329611]","[0.020633597604299534, -0.00252801164552314]","[-0.29265028964970163, -0.3981441049727232]","[0.0, 0.0]","[-0.0049103431830144735, 0.07070597133442197]","[0.020633597604299534, 0.03580430476110856]","[0.0, 0.8847580435136315]","[-0.051615187892352456, -0.040123153336885126]","[0.0, 0.0]","[-0.18373377366691682, 0.028124694089021417]","[-0.29265028964970163, -0.20584780384200985]","[-0.051615187892352456, -0.020688896603044443]","[0.0, 0.12445945084214666]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],"[0, 1]",[1],"[0, 1]","[0, 1]",[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]","[0, 1]","[0, 1]",[]
evening,2025-01-02 16:00:00,2025-01-03 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.08721990585649618]","[-0.751743923435867, 0.016864010439617817]","[-0.00793429076265554, -0.1516315861665158]","[-0.12848576863763725, 0.007681587848175833]","[0.0, 0.0]","[-0.751743923435867, 0.06217329569870457]","[0.0, -0.03796546248839314]","[-0.021158593707630905, 0.18839407152645146]","[0.15802754973312275, -0.033987609630921865]","[0.0, 0.0]","[-0.00793429076265554, 0.06409157036692094]","[-0.021158593707630905, -0.08044145314842271]","[0.0, -0.4638166688094553]","[-0.5121621923580205, 0.7452982753198724]","[0.0, 0.0]","[-0.12848576863763725, 0.048577675171868416]","[0.15802754973312275, -0.02300632814790397]","[-0.5121621923580205, 0.7327552277861151]","[0.0, -0.455804263967531]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],"[0, 1]",[1],"[0, 1]","[0, 1]",[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]","[0, 1]","[0, 1]",[1]
evening,2025-01-03 16:00:00,2025-01-04 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5019534463914881]","[-0.08067126214037862, 0.0875078082968708]","[0.04315900730066756, -0.017999793550468508]","[0.1209758797214766, 0.018245720270270716]","[0.0, 0.0]","[-0.08067126214037862, -0.03994729690804384]","[0.0, -0.07566643932568344]","[0.2038199651125551, 0.14590140731742188]","[0.2745535527258322, 0.006213467556189721]","[0.0, 0.0]","[0.04315900730066756, -0.02893911024963743]","[0.2038199651125551, -0.09695683668754256]","[0.0, 0.39691752106764294]","[0.24839845288475015, -0.05865530376490177]","[0.0, 0.0]","[0.1209758797214766, 0.02961536206250031]","[0.2745535527258322, -0.04391533036939702]","[0.24839845288475015, 0.13213489403113948]","[0.0, -0.015700756188180086]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[0],[],[],[],[1],[],[],[],[0],[],[]
evening,2025-01-04 16:00:00,2025-01-05 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07903591303663912]","[-0.48411188735635585, 0.01106593735167841]","[-0.7647879412787968, 0.003125206563301634]","[0.07134213833652545, 0.08127960316629441]","[0.0, 0.0]","[-0.48411188735635585, -0.00687148624867418]","[0.0, -0.01825334604998883]","[0.5765336382837103, -0.004007477420309125]","[-0.04242611944662447, -0.06890161559902079]","[0.0, 0.0]","[-0.7647879412787968, 0.03177938113080344]","[0.5765336382837103, -0.03875574700896491]","[0.0, -0.0002071494380224581]","[-0.04698284300696427, -0.02871619132363913]","[0.0, 0.0]","[0.07134213833652545, 0.07560549077307718]","[-0.04242611944662447, -0.04240558047219752]","[-0.04698284300696427, -0.02593232058671814]","[0.0, 0.670553742574666]",[],[],[],[],[],[],[],[],"[0, 1]","[0, 1]",[],[],[],[],[0],[],[0],[],[],[],[],"[0, 1]","[0, 1]",[],[1]
evening,2025-01-05 16:00:00,2025-01-06 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.025831655722970588]","[0.011333972312163397, 0.05100771898702746]","[-0.12834539970091302, 0.030487915252530237]","[-0.18121978409546285, -0.0323925009774424]","[0.0, 0.0]","[0.011333972312163397, -0.1814735003771293]","[0.0, 0.7393405963001143]","[0.039974442208170216, 0.09598662944132634]","[0.04461448505037022, 0.11106744968845726]","[0.0, 0.0]","[-0.12834539970091302, -0.037533099504696285]","[0.039974442208170216, 0.02146773494806075]","[0.0, -0.04025662129042811]","[0.7397474969164288, -0.035694257782484376]","[0.0, 0.0]","[-0.18121978409546285, -0.0009417415933475707]","[0.04461448505037022, 0.021798847838930904]","[0.7397474969164288, -0.029156020924947037]","[0.0, -0.055787472985909796]",[],[],[],[],[],[],[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],[0],[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1]
evening,2025-01-06 16:00:00,2025-01-07 02:00:00,10,0.001,"[0.0, -0.030917603864427688]","[0.010980074039624928, 0.03314460467844671]","[-0.3023290188595523, 0.033069004127523026]","[-0.0022781939567913, -0.024989964349263823]","[-0.009655190590423217, -0.06504211049529475]","[0.010980074039624928, 0.055259782293976656]","[0.0, 0.44963685657416325]","[0.31362968001145247, -0.11087744684638703]","[-0.04961282759628889, -0.0648745593885691]","[-0.04639577808756899, -0.006928823859406642]","[-0.3023290188595523, 0.0409351741679494]","[0.31362968001145247, 0.16455841044274644]","[0.0, -0.0847648270502934]","[0.18819483223186678, 0.08072512123608148]","[-0.09429058314207038, 0.0019857019465281196]","[-0.0022781939567913, -0.009504474153084403]","[-0.04961282759628889, -0.07456027013256697]","[0.18819483223186678, -0.07761278558777376]","[0.0, 0.44006317874847395]","[0.13225248137339088, 0.12796334125228478]","[-0.009655190590423217, 0.029541403696638782]","[-0.04639577808756899, -0.059519857749747565]","[-0.09429058314207038, -0.01240512586049031]","[0.13225248137339088, 0.049296978192628196]","[0.0, 0.5230760922289318]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[0],[],[],[],[0],[1],[],[],[],[],[],[]
evening,2025-01-07 16:00:00,2025-01-08 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5007919318274899]","[-0.17766821977289463, 0.18311451260973902]","[-0.10784557751991018, -0.26342594706955275]","[-0.3346530271962871, 0.23935683872339059]","[0.0, 0.0]","[-0.17766821977289463, -0.1325030630682915]","[0.0, -0.05711148605358027]","[-0.2180741072792171, 0.44370232496333545]","[0.653197627528409, -0.08556264699921545]","[0.0, 0.0]","[-0.10784557751991018, -0.09351214535729803]","[-0.2180741072792171, -0.026885499758896526]","[0.0, -0.10151062872926529]","[-0.04536539017451289, 0.030194388027297275]","[0.0, 0.0]","[-0.3346530271962871, -0.24007472022350093]","[0.653197627528409, -0.033341715476667304]","[-0.04536539017451289, 0.5906794618132939]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[],[0],[1],[1]
evening,2025-01-08 16:00:00,2025-01-09 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.058977632843819475]","[-0.335721540879734, 0.7572830240903126]","[-0.7277141821170379, 0.013043029065978195]","[-0.6063132830411299, 0.03656342708728545]","[0.0, 0.0]","[-0.335721540879734, 0.0009924299157669624]","[0.0, -0.25250392217121054]","[0.35869388177352796, 0.037484387951644764]","[0.14619148421881387, -0.07211178359614717]","[0.0, 0.0]","[-0.7277141821170379, 0.025166897360123914]","[0.35869388177352796, -0.634796931433561]","[0.0, -0.017073828107324305]","[0.5127684613092531, -0.03559887477943868]","[0.0, 0.0]","[-0.6063132830411299, 0.021299028978771183]","[0.14619148421881387, -0.5087334288480949]","[0.5127684613092531, 0.005868902801816464]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],"[0, 1]",[0],[],[],"[0, 1]",[1],[1],[],[],[0],[1],[],[],[],[],[],[],[]
evening,2025-01-09 16:00:00,2025-01-10 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.05991952378086273]","[-0.03173000765430429, 0.0315293063767664]","[0.07482777570377473, 0.10949384510013047]","[-0.039610611467808185, -0.004742999489658785]","[0.0, 0.0]","[-0.03173000765430429, -0.004871367819664866]","[0.0, 0.5248168936151879]","[0.015989671547161768, 0.03152281939808246]","[-0.3094336902541463, -0.24914174015910476]","[0.0, 0.0]","[0.07482777570377473, -0.7770196691562141]","[0.015989671547161768, 0.04506117242305625]","[0.0, -0.08197296955043613]","[-0.011595779071311938, 0.04929034042147006]","[0.0, 0.0]","[-0.039610611467808185, -0.07766113791079816]","[-0.3094336902541463, -0.2135739520596775]","[-0.011595779071311938, -0.03325249690393694]","[0.0, 0.522412832063717]",[],[],[],[],[],[],[1],[],[0],[],[],[],[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[1]
evening,2025-01-10 16:00:00,2025-01-11 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.36694140188458396]","[-0.37546591204081575, 0.13111361533680427]","[-0.4176065493626734, 0.10950192563956639]","[0.08605888321069684, 0.07176454207759043]","[0.0, 0.0]","[-0.37546591204081575, -0.21687054747945148]","[0.0, -0.05114885066007802]","[0.5628943274625745, -0.02386546609237348]","[-0.03327683512765133, -0.03893668635587643]","[0.0, 0.0]","[-0.4176065493626734, -0.2074508693037212]","[0.5628943274625745, -0.07175926006325607]","[0.0, -0.035051132116775637]","[-0.04678502277833028, -0.01814488602494468]","[0.0, 0.0]","[0.08605888321069684, 0.05990439588438501]","[-0.03327683512765133, -0.1224302821686338]","[-0.04678502277833028, -0.08341082392154252]","[0.0, 0.741857075377062]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[1],[0],[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1]
evening,2025-01-11 16:00:00,2025-01-12 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.03327176360922509]","[0.12724189103697742, 0.06453611830338353]","[-0.02583722295156658, 0.0892853711578639]","[-0.22450793139669178, -0.037369296123972114]","[0.0, 0.0]","[0.12724189103697742, 0.06174332171767778]","[0.0, 0.5041833138532774]","[-0.0134159240093459, -0.022556405134145318]","[0.10101890758166877, -0.0760165511856621]","[0.0, 0.0]","[-0.02583722295156658, -0.7124933922314516]","[-0.0134159240093459, -0.10983927394247914]","[0.0, -0.03862419517860334]","[0.44706486778827137, -0.032882615421322564]","[0.0, 0.0]","[-0.22450793139669178, -0.32013878604759627]","[0.10101890758166877, -0.010888495957382551]","[0.44706486778827137, -0.0060987786532954984]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],[0],[1],[],[],[1],[],[],[],"[0, 1]",[],[1],[],[],[],[],[],[1]
evening,2025-01-12 16:00:00,2025-01-13 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.7931055932521012]","[0.0231686459673073, 0.032725508877079916]","[-0.7686687399544141, -0.7361070522594062]","[-0.002595454079074187, 0.033182037182510185]","[0.0, 0.0]","[0.0231686459673073, 0.0893090154721537]","[0.0, -0.06045075855909435]","[-0.06137799860840254, -0.03501563978337754]","[0.7293174476697157, -0.06868313428993962]","[0.0, 0.0]","[-0.7686687399544141, -0.7263466933994404]","[-0.06137799860840254, -0.04551411505441382]","[0.0, 0.9273973723321107]","[-0.03331946022452145, -0.0579448809869016]","[0.0, 0.0]","[-0.002595454079074187, 0.057401387397384554]","[0.7293174476697157, -0.02002060199202569]","[-0.03331946022452145, -0.00962972064938432]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],[0],[1],"[0, 1]","[0, 1]",[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]","[0, 1]","[0, 1]",[1]
evening,2025-01-13 16:00:00,2025-01-14 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.0027642394672263665]","[0.20123481317554803, 0.1977360361058129]","[-0.31372941343557614, -0.21365799625759196]","[-0.3477046569113162, -0.1767166859788133]","[0.0, 0.0]","[0.20123481317554803, -0.049827285381431524]","[0.0, 0.5007027438891748]","[-0.1423803377124514, -0.29372740238464334]","[-0.33841400035672736, -0.08706081493331487]","[0.0, 0.0]","[-0.31372941343557614, -0.05234749915009908]","[-0.1423803377124514, -0.13590599160609024]","[0.0, 0.22791293137386165]","[0.44404110690402365, 0.12536725016537176]","[0.0, 0.0]","[-0.3477046569113162, -0.08572759309458092]","[-0.33841400035672736, -0.25347029773400187]","[0.44404110690402365, 0.5602304469384832]","[0.0, 0.3139645908641706]",[],[],[],[],[],[],[1],[0],[1],[],[],"[0, 1]",[1],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1]
