time,alt,atmos_pressure,base_time,lat,lon,qc_atmos_pressure,qc_logger_temp,qc_logger_volt,qc_rh_mean,qc_temp_mean,qc_wdir_vec_mean,qc_wspd_arith_mean,qc_wspd_vec_mean,qc_wxt_cumul_precip,qc_wxt_precip_rate_mean,rh_mean,rh_std,temp_mean,temp_std,time_offset,wdir_vec_mean,wspd_arith_mean,wspd_vec_mean,wxt_precip_rate_mean
2025-05-29 00:01:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:01:00,322.3,1.375,1.354,0.0
2025-05-29 00:02:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:02:00,319.2,1.82,1.788,0.0
2025-05-29 00:03:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:03:00,323.9,1.793,1.77,0.0
2025-05-29 00:04:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:04:00,335.3,1.218,1.167,0.0
2025-05-29 00:05:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:05:00,336.8,1.308,1.283,0.0
2025-05-29 00:06:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:06:00,324.5,1.35,1.304,0.0
2025-05-29 00:07:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:07:00,335.0,0.987,0.96,0.0
2025-05-29 00:08:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:08:00,349.0,0.61,0.587,0.0
2025-05-29 00:09:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:09:00,349.6,0.588,0.556,0.0
2025-05-29 00:10:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:10:00,355.6,0.948,0.938,0.0
2025-05-29 00:11:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:11:00,0.003,0.862,0.809,0.0
2025-05-29 00:12:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:12:00,2.278,0.932,0.884,0.0
2025-05-29 00:13:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:13:00,1.278,0.878,0.824,0.0
2025-05-29 00:14:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:14:00,352.4,1.187,1.165,0.0
2025-05-29 00:15:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:15:00,2.176,0.9,0.873,0.0
2025-05-29 00:16:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:16:00,0.693,1.007,0.973,0.0
2025-05-29 00:17:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:17:00,19.05,0.747,0.714,0.0
2025-05-29 00:18:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.5,0.0,2025-05-29 00:18:00,342.7,1.073,1.026,0.0
2025-05-29 00:19:00,158.0,100.1,2025-05-29,39.422,-77.21,0,0,0,0,0,0,0,0,0,0,100.0,0.0,13.48,0.037,2025-05-29 00:19:00,29.62,1.24,1.144,0.0
